Seville, Spain
37.36, -5.96

     Day [#],    Time [hr],       Ta [K],      Pa [Pa],    Ib [W/m2]
           4,    14.000000,     287.7037,    101240.94,     608.5125
           4,    14.166667,     287.8551,    101240.94,     584.8791
           4,    14.333333,     287.9887,    101240.94,     558.8897
           4,    14.500000,     288.1042,    101240.94,     522.8657
           4,    14.666667,     288.2011,    101240.94,     469.9247
           4,    14.833333,     288.2790,    101240.94,     416.9307
           4,    15.000000,     288.3377,    101240.94,     372.3167
           4,    15.166667,     288.3770,    101240.94,     329.2518
           4,    15.333333,     288.3969,    101240.94,     284.0131
           4,    15.500000,     288.3975,    101240.94,     236.6883
           4,    15.666667,     288.3791,    101240.94,     197.2671
           4,    15.833333,     288.3422,    101240.94,     162.7095
           4,    16.000000,     288.2875,    101240.94,     124.4652
           4,    16.166667,     288.2160,    101240.94,      76.0255
           4,    16.333333,     288.1286,    101240.94,      29.9471
           4,    16.500000,     288.0268,    101240.94,      10.7055
           4,    16.666667,     287.9120,    101240.94,      11.2206
           4,    16.833333,     287.7859,    101240.94,       0.0000
           4,    17.000000,     287.6502,    101240.94,       0.0000
           4,    17.166667,     287.5068,    101240.94,       0.0000
           4,    17.333333,     287.3575,    101240.94,       0.0000
           4,    17.500000,     287.2043,    101240.94,       0.0000
           4,    17.666667,     287.0487,    101240.94,       0.0000
           4,    17.833333,     286.8926,    101240.94,       0.0000
           4,    18.000000,     286.7375,    101240.94,       0.0000
           4,    18.166667,     286.5847,    101240.94,       0.0000
           4,    18.333333,     286.4353,    101240.94,       0.0000
           4,    18.500000,     286.2903,    101240.94,       0.0000
           4,    18.666667,     286.1503,    101240.94,       0.0000
           4,    18.833333,     286.0157,    101240.94,       0.0000
           4,    19.000000,     285.8868,    101240.94,       0.0000
           4,    19.166667,     285.7637,    101240.94,       0.0000
           4,    19.333333,     285.6462,    101240.94,       0.0000
           4,    19.500000,     285.5341,    101240.94,       0.0000
           4,    19.666667,     285.4268,    101240.94,       0.0000
           4,    19.833333,     285.3241,    101240.94,       0.0000
           4,    20.000000,     285.2254,    101240.94,       0.0000
           4,    20.166667,     285.1302,    101240.94,       0.0000
           4,    20.333333,     285.0379,    101240.94,       0.0000
           4,    20.500000,     284.9481,    101240.94,       0.0000
           4,    20.666667,     284.8603,    101240.94,       0.0000
           4,    20.833333,     284.7740,    101240.94,       0.0000
           4,    21.000000,     284.6891,    101240.94,       0.0000
           4,    21.166667,     284.6051,    101240.94,       0.0000
           4,    21.333333,     284.5218,    101240.94,       0.0000
           4,    21.500000,     284.4391,    101240.94,       0.0000
           4,    21.666667,     284.3569,    101240.94,       0.0000
           4,    21.833333,     284.2750,    101240.94,       0.0000
           4,    22.000000,     284.1934,    101240.94,       0.0000
           4,    22.166667,     284.1122,    101240.94,       0.0000
           4,    22.333333,     284.0313,    101240.94,       0.0000
           4,    22.500000,     283.9509,    101240.94,       0.0000
           4,    22.666667,     283.8709,    101240.94,       0.0000
           4,    22.833333,     283.7915,    101240.94,       0.0000
           4,    23.000000,     283.7127,    101240.94,       0.0000
           4,    23.166667,     283.6347,    101240.94,       0.0000
           4,    23.333333,     283.5575,    101240.94,       0.0000
           4,    23.500000,     283.4812,    101240.94,       0.0000
           4,    23.666667,     283.4058,    101240.94,       0.0000
           4,    23.833333,     283.3316,    101240.94,       0.0000
           5,     0.000000,     283.2584,    101240.94,       0.0000
           5,     0.166667,     283.1864,    101240.94,       0.0000
           5,     0.333333,     283.1155,    101240.94,       0.0000
           5,     0.500000,     283.0458,    101240.94,       0.0000
           5,     0.666667,     282.9773,    101240.94,       0.0000
           5,     0.833333,     282.9099,    101240.94,       0.0000
           5,     1.000000,     282.8436,    101240.94,       0.0000
           5,     1.166667,     282.7783,    101240.94,       0.0000
           5,     1.333333,     282.7139,    101240.94,       0.0000
           5,     1.500000,     282.6505,    101240.94,       0.0000
           5,     1.666667,     282.5879,    101240.94,       0.0000
           5,     1.833333,     282.5260,    101240.94,       0.0000
           5,     2.000000,     282.4647,    101240.94,       0.0000
           5,     2.166667,     282.4040,    101240.94,       0.0000
           5,     2.333333,     282.3437,    101240.94,       0.0000
           5,     2.500000,     282.2839,    101240.94,       0.0000
           5,     2.666667,     282.2243,    101240.94,       0.0000
           5,     2.833333,     282.1651,    101240.94,       0.0000
           5,     3.000000,     282.1060,    101240.94,       0.0000
           5,     3.166667,     282.0472,    101240.94,       0.0000
           5,     3.333333,     281.9885,    101240.94,       0.0000
           5,     3.500000,     281.9299,    101240.94,       0.0000
           5,     3.666667,     281.8713,    101240.94,       0.0000
           5,     3.833333,     281.8129,    101240.94,       0.0000
           5,     4.000000,     281.7545,    101240.94,       0.0000
           5,     4.166667,     281.6962,    101240.94,       0.0000
           5,     4.333333,     281.6379,    101240.94,       0.0000
           5,     4.500000,     281.5797,    101240.94,       0.0000
           5,     4.666667,     281.5217,    101240.94,       0.0000
           5,     4.833333,     281.4638,    101240.94,       0.0000
           5,     5.000000,     281.4061,    101240.94,       0.0000
           5,     5.166667,     281.3488,    101240.94,       0.0000
           5,     5.333333,     281.2919,    101240.94,       0.0000
           5,     5.500000,     281.2357,    101240.94,       0.0000
           5,     5.666667,     281.1803,    101240.94,       0.0000
           5,     5.833333,     281.1261,    101240.94,       0.0000
           5,     6.000000,     281.0734,    101240.94,       0.0000
           5,     6.166667,     281.0226,    101240.94,       0.0000
           5,     6.333333,     280.9744,    101240.94,       0.0000
           5,     6.500000,     280.9294,    101240.94,       0.0000
           5,     6.666667,     280.8882,    101240.94,       0.0000
           5,     6.833333,     280.8519,    101240.94,       0.0000
           5,     7.000000,     280.8214,    101240.94,       0.0000
           5,     7.166667,     280.7976,    101240.94,       0.0000
           5,     7.333333,     280.7819,    101240.94,       0.0000
           5,     7.500000,     280.7753,    101240.94,       9.6861
           5,     7.666667,     280.7790,    101240.94,       9.4335
           5,     7.833333,     280.7942,    101240.94,      33.0432
           5,     8.000000,     280.8220,    101240.94,     100.2940
           5,     8.166667,     280.8632,    101240.94,     172.4601
           5,     8.333333,     280.9188,    101240.94,     227.5276
           5,     8.500000,     280.9891,    101240.94,     281.3189
           5,     8.666667,     281.0745,    101240.94,     333.2040
           5,     8.833333,     281.1750,    101240.94,     378.7645
           5,     9.000000,     281.2902,    101240.94,     415.7214
           5,     9.166667,     281.4195,    101240.94,     461.1670
           5,     9.333333,     281.5619,    101240.94,     506.0958
           5,     9.500000,     281.7161,    101240.94,     546.3614
           5,     9.666667,     281.8808,    101240.94,     568.1771
           5,     9.833333,     282.0541,    101240.94,     589.5825
           5,    10.000000,     282.2344,    101240.94,     615.3182
           5,    10.166667,     282.4197,    101240.94,     642.0842
           5,    10.333333,     282.6083,    101240.94,     664.3099
           5,    10.500000,     282.7984,    101240.94,     676.9154
           5,    10.666667,     282.9885,    101240.94,     684.6552
           5,    10.833333,     283.1772,    101240.94,     695.2538
           5,    11.000000,     283.3632,    101240.94,     710.1774
           5,    11.166667,     283.5458,    101240.94,     720.1816
           5,    11.333333,     283.7243,    101240.94,     725.2002
           5,    11.500000,     283.8984,    101240.94,     725.2002
           5,    11.666667,     284.0679,    101240.94,     729.5105
           5,    11.833333,     284.2328,    101240.94,     730.2297
           5,    12.000000,     284.3934,    101240.94,     725.2002
           5,    12.166667,     284.5499,    101240.94,     737.4337
           5,    12.333333,     284.7027,    101240.94,     738.8772
           5,    12.500000,     284.8522,    101240.94,     724.4826
