Kuraymat, Egypt
29.24, 31.22

     Day [#],    Time [hr],       Ta [K],      Pa [Pa],    Ib [W/m2]
         286,    20.333333,     299.8047,    100606.78,       0.0000
         286,    20.500000,     299.7013,    100606.78,       0.0000
         286,    20.666667,     299.5987,    100606.78,       0.0000
         286,    20.833333,     299.4953,    100606.78,       0.0000
         286,    21.000000,     299.3900,    100606.78,       0.0000
         286,    21.166667,     299.2817,    100606.78,       0.0000
         286,    21.333333,     299.1703,    100606.78,       0.0000
         286,    21.500000,     299.0567,    100606.78,       0.0000
         286,    21.666667,     298.9413,    100606.78,       0.0000
         286,    21.833333,     298.8250,    100606.78,       0.0000
         286,    22.000000,     298.7083,    100606.78,       0.0000
         286,    22.166667,     298.5917,    100606.78,       0.0000
         286,    22.333333,     298.4750,    100606.78,       0.0000
         286,    22.500000,     298.3583,    100606.78,       0.0000
         286,    22.666667,     298.2417,    100606.78,       0.0000
         286,    22.833333,     298.1250,    100606.78,       0.0000
         286,    23.000000,     298.0083,    100606.78,       0.0000
         286,    23.166667,     297.8917,    100606.78,       0.0000
         286,    23.333333,     297.7750,    100606.78,       0.0000
         286,    23.500000,     297.6587,    100606.78,       0.0000
         286,    23.666667,     297.5433,    100606.78,       0.0000
         286,    23.833333,     297.4297,    100606.78,       0.0000
         287,     0.000000,     297.3183,    100606.78,       0.0000
         287,     0.166667,     297.2100,    100606.78,       0.0000
         287,     0.333333,     297.1047,    100606.78,       0.0000
         287,     0.500000,     297.0013,    100606.78,       0.0000
         287,     0.666667,     296.8987,    100606.78,       0.0000
         287,     0.833333,     296.7953,    100606.78,       0.0000
         287,     1.000000,     296.6900,    100606.78,       0.0000
         287,     1.166667,     296.5817,    100606.78,       0.0000
         287,     1.333333,     296.4703,    100606.78,       0.0000
         287,     1.500000,     296.3570,    100606.78,       0.0000
         287,     1.666667,     296.2430,    100606.78,       0.0000
         287,     1.833333,     296.1297,    100606.78,       0.0000
         287,     2.000000,     296.0183,    100606.78,       0.0000
         287,     2.166667,     295.9100,    100606.78,       0.0000
         287,     2.333333,     295.8047,    100606.78,       0.0000
         287,     2.500000,     295.7017,    100606.78,       0.0000
         287,     2.666667,     295.6003,    100606.78,       0.0000
         287,     2.833333,     295.5000,    100606.78,       0.0000
         287,     3.000000,     295.4000,    100606.78,       0.0000
         287,     3.166667,     295.3000,    100606.78,       0.0000
         287,     3.333333,     295.2000,    100606.78,       0.0000
         287,     3.500000,     295.1000,    100606.78,       0.0000
         287,     3.666667,     295.0000,    100606.78,       0.0000
         287,     3.833333,     294.9000,    100606.78,       0.0000
         287,     4.000000,     294.8000,    100606.78,       0.0000
         287,     4.166667,     294.7000,    100606.78,       0.0000
         287,     4.333333,     294.6000,    100606.78,       0.0000
         287,     4.500000,     294.4997,    100606.78,       0.0000
         287,     4.666667,     294.3983,    100606.78,       0.0000
         287,     4.833333,     294.2953,    100606.78,       0.0000
         287,     5.000000,     294.1900,    100606.78,       0.0000
         287,     5.166667,     294.0817,    100606.78,       0.0000
         287,     5.333333,     293.9703,    100606.78,       0.0000
         287,     5.500000,     293.8627,    100606.78,       0.0000
         287,     5.666667,     293.7713,    100606.78,       0.0000
         287,     5.833333,     293.7090,    100606.78,       0.0000
         287,     6.000000,     293.6883,    100606.78,       0.0000
         287,     6.166667,     293.7217,    100606.78,       0.0000
         287,     6.333333,     293.8090,    100606.78,       0.0000
         287,     6.500000,     293.9400,    100606.78,      52.3718
         287,     6.666667,     294.1060,    100606.78,      60.8971
         287,     6.833333,     294.2983,    100606.78,      63.5885
         287,     7.000000,     294.5083,    100606.78,      92.2505
         287,     7.166667,     294.7333,    100606.78,     123.7676
         287,     7.333333,     294.9733,    100606.78,     149.4376
         287,     7.500000,     295.2267,    100606.78,     170.0990
         287,     7.666667,     295.4933,    100606.78,     229.6751
         287,     7.833333,     295.7733,    100606.78,     325.6429
         287,     8.000000,     296.0667,    100606.78,     386.5000
         287,     8.166667,     296.3750,    100606.78,     467.2108
         287,     8.333333,     296.6983,    100606.78,     551.0961
         287,     8.500000,     297.0327,    100606.78,     589.6955
