Ouarzazate, Morocco
30.92, -6.90

     Day [#],    Time [hr],       Ta [K],      Pa [Pa],    Ib [W/m2]
           4,    14.000000,     288.2700,     88400.05,     822.7875
           4,    14.166667,     288.3767,     88400.05,     802.3142
           4,    14.333333,     288.4673,     88400.05,     776.4318
           4,    14.500000,     288.5400,     88400.05,     761.5591
           4,    14.666667,     288.5927,     88400.05,     766.3463
           4,    14.833333,     288.6233,     88400.05,     758.8967
           4,    15.000000,     288.6300,     88400.05,     738.0611
           4,    15.166667,     288.6067,     88400.05,     699.2595
           4,    15.333333,     288.5593,     88400.05,     664.3794
           4,    15.500000,     288.4880,     88400.05,     631.3205
           4,    15.666667,     288.3927,     88400.05,     600.6885
           4,    15.833333,     288.2733,     88400.05,     556.6620
           4,    16.000000,     288.1300,     88400.05,     502.5896
           4,    16.166667,     287.9567,     88400.05,     438.8766
           4,    16.333333,     287.7593,     88400.05,     369.3916
           4,    16.500000,     287.5413,     88400.05,     262.6935
           4,    16.666667,     287.3060,     88400.05,     122.2053
           4,    16.833333,     287.0567,     88400.05,      46.8632
           4,    17.000000,     286.7967,     88400.05,      33.8980
           4,    17.166667,     286.5233,     88400.05,       0.0000
           4,    17.333333,     286.2393,     88400.05,       0.0000
           4,    17.500000,     285.9553,     88400.05,       0.0000
           4,    17.666667,     285.6820,     88400.05,       0.0000
           4,    17.833333,     285.4300,     88400.05,       0.0000
           4,    18.000000,     285.2100,     88400.05,       0.0000
           4,    18.166667,     285.0300,     88400.05,       0.0000
           4,    18.333333,     284.8820,     88400.05,       0.0000
           4,    18.500000,     284.7573,     88400.05,       0.0000
           4,    18.666667,     284.6473,     88400.05,       0.0000
           4,    18.833333,     284.5433,     88400.05,       0.0000
           4,    19.000000,     284.4367,     88400.05,       0.0000
           4,    19.166667,     284.3267,     88400.05,       0.0000
           4,    19.333333,     284.2140,     88400.05,       0.0000
           4,    19.500000,     284.1000,     88400.05,       0.0000
           4,    19.666667,     283.9860,     88400.05,       0.0000
           4,    19.833333,     283.8733,     88400.05,       0.0000
           4,    20.000000,     283.7633,     88400.05,       0.0000
           4,    20.166667,     283.6567,     88400.05,       0.0000
           4,    20.333333,     283.5527,     88400.05,       0.0000
           4,    20.500000,     283.4500,     88400.05,       0.0000
           4,    20.666667,     283.3473,     88400.05,       0.0000
           4,    20.833333,     283.2433,     88400.05,       0.0000
           4,    21.000000,     283.1367,     88400.05,       0.0000
           4,    21.166667,     283.0267,     88400.05,       0.0000
           4,    21.333333,     282.9140,     88400.05,       0.0000
           4,    21.500000,     282.7993,     88400.05,       0.0000
           4,    21.666667,     282.6833,     88400.05,       0.0000
           4,    21.833333,     282.5667,     88400.05,       0.0000
           4,    22.000000,     282.4500,     88400.05,       0.0000
           4,    22.166667,     282.3333,     88400.05,       0.0000
           4,    22.333333,     282.2167,     88400.05,       0.0000
           4,    22.500000,     282.1007,     88400.05,       0.0000
           4,    22.666667,     281.9860,     88400.05,       0.0000
           4,    22.833333,     281.8733,     88400.05,       0.0000
           4,    23.000000,     281.7633,     88400.05,       0.0000
           4,    23.166667,     281.6567,     88400.05,       0.0000
           4,    23.333333,     281.5527,     88400.05,       0.0000
           4,    23.500000,     281.4500,     88400.05,       0.0000
           4,    23.666667,     281.3473,     88400.05,       0.0000
           4,    23.833333,     281.2433,     88400.05,       0.0000
           5,     0.000000,     281.1367,     88400.05,       0.0000
           5,     0.166667,     281.0267,     88400.05,       0.0000
           5,     0.333333,     280.9140,     88400.05,       0.0000
           5,     0.500000,     280.8000,     88400.05,       0.0000
           5,     0.666667,     280.6860,     88400.05,       0.0000
           5,     0.833333,     280.5733,     88400.05,       0.0000
           5,     1.000000,     280.4633,     88400.05,       0.0000
           5,     1.166667,     280.3567,     88400.05,       0.0000
           5,     1.333333,     280.2527,     88400.05,       0.0000
           5,     1.500000,     280.1500,     88400.05,       0.0000
           5,     1.666667,     280.0473,     88400.05,       0.0000
           5,     1.833333,     279.9433,     88400.05,       0.0000
           5,     2.000000,     279.8367,     88400.05,       0.0000
           5,     2.166667,     279.7267,     88400.05,       0.0000
           5,     2.333333,     279.6140,     88400.05,       0.0000
           5,     2.500000,     279.4993,     88400.05,       0.0000
           5,     2.666667,     279.3833,     88400.05,       0.0000
           5,     2.833333,     279.2667,     88400.05,       0.0000
           5,     3.000000,     279.1500,     88400.05,       0.0000
           5,     3.166667,     279.0333,     88400.05,       0.0000
           5,     3.333333,     278.9167,     88400.05,       0.0000
           5,     3.500000,     278.8007,     88400.05,       0.0000
           5,     3.666667,     278.6860,     88400.05,       0.0000
           5,     3.833333,     278.5733,     88400.05,       0.0000
           5,     4.000000,     278.4633,     88400.05,       0.0000
           5,     4.166667,     278.3567,     88400.05,       0.0000
           5,     4.333333,     278.2527,     88400.05,       0.0000
           5,     4.500000,     278.1500,     88400.05,       0.0000
           5,     4.666667,     278.0473,     88400.05,       0.0000
           5,     4.833333,     277.9433,     88400.05,       0.0000
           5,     5.000000,     277.8367,     88400.05,       0.0000
           5,     5.166667,     277.7267,     88400.05,       0.0000
           5,     5.333333,     277.6140,     88400.05,       0.0000
           5,     5.500000,     277.5000,     88400.05,       0.0000
           5,     5.666667,     277.3860,     88400.05,       0.0000
           5,     5.833333,     277.2733,     88400.05,       0.0000
           5,     6.000000,     277.1633,     88400.05,       0.0000
           5,     6.166667,     277.0567,     88400.05,       0.0000
           5,     6.333333,     276.9527,     88400.05,       0.0000
           5,     6.500000,     276.8547,     88400.05,       0.0000
           5,     6.666667,     276.7660,     88400.05,       0.0000
           5,     6.833333,     276.6900,     88400.05,       0.0000
           5,     7.000000,     276.6300,     88400.05,       0.0000
           5,     7.166667,     276.5900,     88400.05,      38.9920
           5,     7.333333,     276.5660,     88400.05,      45.8956
           5,     7.500000,     276.5700,     88400.05,     115.8760
           5,     7.666667,     276.6140,     88400.05,     245.1961
           5,     7.833333,     276.7100,     88400.05,     345.6197
           5,     8.000000,     276.8700,     88400.05,     409.9290
           5,     8.166667,     277.1100,     88400.05,     468.6030
           5,     8.333333,     277.4140,     88400.05,     522.2848
           5,     8.500000,     277.7687,     88400.05,     574.8110
           5,     8.666667,     278.1607,     88400.05,     626.3300
           5,     8.833333,     278.5767,     88400.05,     664.3794
           5,     9.000000,     279.0033,     88400.05,     694.3773
           5,     9.166667,     279.4433,     88400.05,     718.1773
           5,     9.333333,     279.8940,     88400.05,     731.6250
           5,     9.500000,     280.3513,     88400.05,     742.3452
           5,     9.666667,     280.8113,     88400.05,     758.3640
           5,     9.833333,     281.2700,     88400.05,     771.6579
           5,    10.000000,     281.7233,     88400.05,     785.9607
           5,    10.166667,     282.1700,     88400.05,     802.3142
           5,    10.333333,     282.6113,     88400.05,     814.9261
           5,    10.500000,     283.0440,     88400.05,     820.1688
           5,    10.666667,     283.4647,     88400.05,     817.0241
           5,    10.833333,     283.8700,     88400.05,     828.0194
           5,    11.000000,     284.2567,     88400.05,     837.4193
           5,    11.166667,     284.6200,     88400.05,     837.9408
           5,    11.333333,     284.9647,     88400.05,     845.7558
           5,    11.500000,     285.2887,     88400.05,     854.0748
           5,    11.666667,     285.5900,     88400.05,     858.7466
           5,    11.833333,     285.8667,     88400.05,     867.0388
           5,    12.000000,     286.1167,     88400.05,     872.7298
           5,    12.166667,     286.3333,     88400.05,     872.7298
           5,    12.333333,     286.5233,     88400.05,     872.7298
           5,    12.500000,     286.6920,     88400.05,     874.7973
