Calama, Chile
-22.50 , -68.90
      
     Day [#],     Time [h],       Ta [K],     Pa [kPa],    Ib [W/m2],    Ig [W/m2],    Id [W/m2],
    292.0000 ,       4.0000 ,     282.3000 ,      76.3879 ,       0.0000 ,       0.0000 ,       0.0000 ,
    292.0000 ,       5.0000 ,     282.3000 ,      76.3879 ,       0.0000 ,      35.0000 ,      35.0000 ,
    292.0000 ,       6.0000 ,     283.0500 ,      76.3879 ,     547.0000 ,     319.0000 ,     134.8061 ,
    292.0000 ,       7.0000 ,     284.3500 ,      76.3879 ,     883.0000 ,     589.0000 ,     101.2511 ,
    292.0000 ,       8.0000 ,     285.6000 ,      76.3879 ,     979.0000 ,     826.0000 ,     106.6639 ,
    292.0000 ,       9.0000 ,     286.7000 ,      76.3879 ,    1019.0000 ,    1003.0000 ,     114.9693 ,
    292.0000 ,      10.0000 ,     287.6000 ,      76.3879 ,    1034.0000 ,    1103.0000 ,     117.4116 ,
    292.0000 ,      11.0000 ,     288.3000 ,      76.3879 ,    1030.0000 ,    1122.0000 ,     118.4496 ,
    292.0000 ,      12.0000 ,     288.8000 ,      76.3879 ,    1019.0000 ,    1068.0000 ,     116.8111 ,
    292.0000 ,      13.0000 ,     289.0500 ,      76.3879 ,     991.0000 ,     938.0000 ,     112.1372 ,
    292.0000 ,      14.0000 ,     289.0500 ,      76.3879 ,     935.0000 ,     740.0000 ,     103.3856 ,
    292.0000 ,      15.0000 ,     288.7500 ,      76.3879 ,     842.0000 ,     491.0000 ,      81.4771 ,
    292.0000 ,      16.0000 ,     288.1500 ,      76.3879 ,     466.0000 ,     224.0000 ,     101.3895 ,
    292.0000 ,      17.0000 ,     287.3000 ,      76.3879 ,       0.0000 ,       6.0000 ,       6.0000 ,
    292.0000 ,      18.0000 ,     286.6000 ,      76.3879 ,       0.0000 ,       0.0000 ,       0.0000 ,
    292.0000 ,      19.0000 ,     286.1500 ,      76.4372 ,       0.0000 ,       0.0000 ,       0.0000 ,
    292.0000 ,      20.0000 ,     285.6500 ,      76.4866 ,       0.0000 ,       0.0000 ,       0.0000 ,
    292.0000 ,      21.0000 ,     285.2000 ,      76.4866 ,       0.0000 ,       0.0000 ,       0.0000 ,
    292.0000 ,      22.0000 ,     284.7500 ,      76.4866 ,       0.0000 ,       0.0000 ,       0.0000 ,
    292.0000 ,      23.0000 ,     284.4000 ,      76.4866 ,       0.0000 ,       0.0000 ,       0.0000 ,
    292.0000 ,       0.0000 ,     284.1500 ,      76.4866 ,       0.0000 ,       0.0000 ,       0.0000 ,
    293.0000 ,       1.0000 ,     283.9000 ,      76.4866 ,       0.0000 ,       0.0000 ,       0.0000 ,
    293.0000 ,       2.0000 ,     283.7500 ,      76.4866 ,       0.0000 ,       0.0000 ,       0.0000 ,
    293.0000 ,       3.0000 ,     283.6500 ,      76.4866 ,       0.0000 ,       0.0000 ,       0.0000 ,
    293.0000 ,       4.0000 ,     283.5500 ,      76.4866 ,       0.0000 ,       0.0000 ,       0.0000 ,
    293.0000 ,       5.0000 ,     283.6500 ,      76.4866 ,       0.0000 ,      37.0000 ,      37.0000 ,
    293.0000 ,       6.0000 ,     284.5500 ,      76.4866 ,     548.0000 ,     322.0000 ,     135.9780 ,
    293.0000 ,       7.0000 ,     286.0000 ,      76.4866 ,     811.0000 ,     595.0000 ,     145.0671 ,
    293.0000 ,       8.0000 ,     287.3500 ,      76.4866 ,     922.0000 ,     837.0000 ,     157.6106 ,
    293.0000 ,       9.0000 ,     288.6000 ,      76.5359 ,     986.0000 ,    1018.0000 ,     156.9469 ,
    293.0000 ,      10.0000 ,     289.6500 ,      76.5852 ,    1019.0000 ,    1125.0000 ,     152.1261 ,
    293.0000 ,      11.0000 ,     290.4500 ,      76.5852 ,    1028.0000 ,    1152.0000 ,     149.0023 ,
    293.0000 ,      12.0000 ,     291.0500 ,      76.5852 ,    1013.0000 ,    1098.0000 ,     151.1633 ,
    293.0000 ,      13.0000 ,     291.4000 ,      76.5852 ,     972.0000 ,     968.0000 ,     156.8184 ,
    293.0000 ,      14.0000 ,     291.4500 ,      76.5852 ,     896.0000 ,     764.0000 ,     152.8454 ,
    293.0000 ,      15.0000 ,     291.2000 ,      76.5852 ,     766.0000 ,     508.0000 ,     134.4177 ,
    293.0000 ,      16.0000 ,     290.6000 ,      76.5852 ,     490.0000 ,     235.0000 ,     105.3286 ,
    293.0000 ,      17.0000 ,     289.7000 ,      76.5852 ,       0.0000 ,       9.0000 ,       9.0000 ,
    293.0000 ,      18.0000 ,     288.9000 ,      76.5852 ,       0.0000 ,       0.0000 ,       0.0000 ,
    293.0000 ,      19.0000 ,     288.3000 ,      76.5852 ,       0.0000 ,       0.0000 ,       0.0000 ,
    293.0000 ,      20.0000 ,     287.7000 ,      76.5852 ,       0.0000 ,       0.0000 ,       0.0000 ,
    293.0000 ,      21.0000 ,     287.0500 ,      76.5359 ,       0.0000 ,       0.0000 ,       0.0000 ,
    293.0000 ,      22.0000 ,     286.4000 ,      76.4866 ,       0.0000 ,       0.0000 ,       0.0000 ,
    293.0000 ,      23.0000 ,     285.8500 ,      76.4866 ,       0.0000 ,       0.0000 ,       0.0000 ,
    293.0000 ,       0.0000 ,     285.3000 ,      76.4866 ,       0.0000 ,       0.0000 ,       0.0000 ,
    294.0000 ,       1.0000 ,     284.6500 ,      76.4866 ,       0.0000 ,       0.0000 ,       0.0000 ,
    294.0000 ,       2.0000 ,     284.1500 ,      76.4866 ,       0.0000 ,       0.0000 ,       0.0000 ,
    294.0000 ,       3.0000 ,     283.8500 ,      76.4866 ,       0.0000 ,       0.0000 ,       0.0000 ,
    294.0000 ,       4.0000 ,     283.6000 ,      76.4866 ,       0.0000 ,       0.0000 ,       0.0000 ,
    294.0000 ,       5.0000 ,     283.6500 ,      76.4866 ,       0.0000 ,      38.0000 ,      38.0000 ,
    294.0000 ,       6.0000 ,     284.4500 ,      76.4866 ,     550.0000 ,     325.0000 ,     136.8430 ,
    294.0000 ,       7.0000 ,     285.7500 ,      76.4866 ,     851.0000 ,     595.0000 ,     120.8884 ,
    294.0000 ,       8.0000 ,     287.0000 ,      76.4866 ,     958.0000 ,     830.0000 ,     122.1434 ,
    294.0000 ,       9.0000 ,     288.1000 ,      76.4866 ,    1009.0000 ,    1007.0000 ,     124.1071 ,
    294.0000 ,      10.0000 ,     289.0000 ,      76.4866 ,    1027.0000 ,    1110.0000 ,     127.9525 ,
    294.0000 ,      11.0000 ,     289.7000 ,      76.4866 ,    1030.0000 ,    1135.0000 ,     128.7000 ,
    294.0000 ,      12.0000 ,     290.2000 ,      76.4866 ,    1019.0000 ,    1080.0000 ,     126.3324 ,
    294.0000 ,      13.0000 ,     290.5000 ,      76.4866 ,     992.0000 ,     950.0000 ,     120.9688 ,
    294.0000 ,      14.0000 ,     290.5500 ,      76.4866 ,     934.0000 ,     753.0000 ,     114.7882 ,
    294.0000 ,      15.0000 ,     290.2500 ,      76.4866 ,     807.0000 ,     503.0000 ,     108.3351 ,
    294.0000 ,      16.0000 ,     289.6500 ,      76.4866 ,     487.0000 ,     233.0000 ,     103.3702 ,
    294.0000 ,      17.0000 ,     288.8000 ,      76.4866 ,       0.0000 ,       9.0000 ,       9.0000 ,
    294.0000 ,      18.0000 ,     288.0000 ,      76.4866 ,       0.0000 ,       0.0000 ,       0.0000 ,
    294.0000 ,      19.0000 ,     287.3500 ,      76.4372 ,       0.0000 ,       0.0000 ,       0.0000 ,
    294.0000 ,      20.0000 ,     286.6500 ,      76.3879 ,       0.0000 ,       0.0000 ,       0.0000 ,
    294.0000 ,      21.0000 ,     285.9500 ,      76.3879 ,       0.0000 ,       0.0000 ,       0.0000 ,
    294.0000 ,      22.0000 ,     285.2500 ,      76.3879 ,       0.0000 ,       0.0000 ,       0.0000 ,
    294.0000 ,      23.0000 ,     284.7000 ,      76.3879 ,       0.0000 ,       0.0000 ,       0.0000 ,
    294.0000 ,       0.0000 ,     284.2500 ,      76.3879 ,       0.0000 ,       0.0000 ,       0.0000 ,
    295.0000 ,       1.0000 ,     283.7500 ,      76.3879 ,       0.0000 ,       0.0000 ,       0.0000 ,
    295.0000 ,       2.0000 ,     283.3500 ,      76.3879 ,       0.0000 ,       0.0000 ,       0.0000 ,
    295.0000 ,       3.0000 ,     283.0500 ,      76.3879 ,       0.0000 ,       0.0000 ,       0.0000 ,
    295.0000 ,       4.0000 ,     282.8000 ,      76.3879 ,       0.0000 ,       0.0000 ,       0.0000 ,
    295.0000 ,       5.0000 ,     282.9000 ,      76.3879 ,       0.0000 ,      37.0000 ,      37.0000 ,
    295.0000 ,       6.0000 ,     283.7000 ,      76.3385 ,     526.0000 ,     303.0000 ,     121.7003 ,
    295.0000 ,       7.0000 ,     284.9000 ,      76.2892 ,     811.0000 ,     548.0000 ,      94.3414 ,
    295.0000 ,       8.0000 ,     286.0500 ,      76.2892 ,     883.0000 ,     765.0000 ,     110.8371 ,
    295.0000 ,       9.0000 ,     287.1000 ,      76.2892 ,     903.0000 ,     928.0000 ,     136.3499 ,
    295.0000 ,      10.0000 ,     287.9500 ,      76.2892 ,     883.0000 ,    1017.0000 ,     171.3805 ,
    295.0000 ,      11.0000 ,     288.6000 ,      76.2892 ,     858.0000 ,    1035.0000 ,     195.6565 ,
    295.0000 ,      12.0000 ,     289.1000 ,      76.2892 ,     868.0000 ,     986.0000 ,     172.6375 ,
    295.0000 ,      13.0000 ,     289.3500 ,      76.2892 ,     875.0000 ,     871.0000 ,     138.7407 ,
    295.0000 ,      14.0000 ,     289.3500 ,      76.2892 ,     856.0000 ,     692.0000 ,     106.0459 ,
    295.0000 ,      15.0000 ,     289.1000 ,      76.2892 ,     769.0000 ,     462.0000 ,      84.8751 ,
    295.0000 ,      16.0000 ,     288.5500 ,      76.2892 ,     396.0000 ,     217.0000 ,     110.9719 ,
