Upington, South Africa
-28.43, 21.27
 
     Day [#],    Time [h],      Ta [K],    Pa [kPa],   Ib [W/m2],   Ig [W/m2],   Id [W/m2]
    14.00000,    18.00000,   304.05000,    92.57715,   659.00000,   380.00000,    95.89724
    14.00000,    19.00000,   302.60000,    92.57715,   556.00000,   177.00000,    53.99539
    14.00000,    20.00000,   300.80000,    92.57715,     0.00000,     0.00000,     0.00000
    14.00000,    21.00000,   299.20000,    92.57715,     0.00000,     0.00000,     0.00000
    14.00000,    22.00000,   297.90000,    92.57715,     0.00000,     0.00000,     0.00000
    14.00000,    23.00000,   296.60000,    92.57715,     0.00000,     0.00000,     0.00000
    14.00000,     0.00000,   295.30000,    92.57715,     0.00000,     0.00000,     0.00000
    15.00000,     1.00000,   294.15000,    92.57715,     0.00000,     0.00000,     0.00000
    15.00000,     2.00000,   293.05000,    92.57715,     0.00000,     0.00000,     0.00000
    15.00000,     3.00000,   291.90000,    92.57715,     0.00000,     0.00000,     0.00000
    15.00000,     4.00000,   290.75000,    92.57715,     0.00000,     0.00000,     0.00000
    15.00000,     5.00000,   289.60000,    92.57715,     0.00000,     0.00000,     0.00000
    15.00000,     6.00000,   288.45000,    92.57715,     0.00000,     0.00000,     0.00000
    15.00000,     7.00000,   288.70000,    92.57715,   287.00000,    73.00000,    37.33671
    15.00000,     8.00000,   290.75000,    92.57715,   600.00000,   285.00000,    82.41998
    15.00000,     9.00000,   293.25000,    92.57715,   766.00000,   513.00000,    99.53804
    15.00000,    10.00000,   295.75000,    92.57715,   751.00000,   706.00000,   167.61572
    15.00000,    11.00000,   298.00000,    92.57715,   740.00000,   867.00000,   232.87210
    15.00000,    12.00000,   299.95000,    92.57715,   670.00000,   957.00000,   320.26996
    15.00000,    13.00000,   301.55000,    92.57715,   649.00000,  1002.00000,   358.99346
    15.00000,    14.00000,   302.80000,    92.57715,   714.00000,  1009.00000,   312.53574
    15.00000,    15.00000,   303.60000,    92.57715,   659.00000,   901.00000,   304.33289
    15.00000,    16.00000,   303.90000,    92.57715,   709.00000,   775.00000,   218.11197
    15.00000,    17.00000,   303.70000,    92.57715,   740.00000,   601.00000,   139.43008
    15.00000,    18.00000,   302.90000,    92.57715,   609.00000,   393.00000,   130.34078
    15.00000,    19.00000,   301.50000,    92.57715,   185.00000,   127.00000,    86.07265
    15.00000,    20.00000,   299.70000,    92.57715,     0.00000,     0.00000,     0.00000
    15.00000,    21.00000,   298.15000,    92.57715,     0.00000,     0.00000,     0.00000
    15.00000,    22.00000,   296.95000,    92.57715,     0.00000,     0.00000,     0.00000
    15.00000,    23.00000,   295.75000,    92.57715,     0.00000,     0.00000,     0.00000
    15.00000,     0.00000,   294.55000,    92.57715,     0.00000,     0.00000,     0.00000
    16.00000,     1.00000,   293.50000,    92.57715,     0.00000,     0.00000,     0.00000
    16.00000,     2.00000,   292.55000,    92.57715,     0.00000,     0.00000,     0.00000
    16.00000,     3.00000,   291.60000,    92.57715,     0.00000,     0.00000,     0.00000
    16.00000,     4.00000,   290.70000,    92.57715,     0.00000,     0.00000,     0.00000
    16.00000,     5.00000,   289.75000,    92.57715,     0.00000,     0.00000,     0.00000
    16.00000,     6.00000,   288.80000,    92.57715,     0.00000,     0.00000,     0.00000
    16.00000,     7.00000,   289.05000,    92.57715,   136.00000,    64.00000,    47.47065
    16.00000,     8.00000,   291.15000,    92.57715,   631.00000,   305.00000,    93.49176
    16.00000,     9.00000,   294.00000,    92.57715,   895.00000,   556.00000,    74.77195
    16.00000,    10.00000,   296.75000,    92.57715,   949.00000,   765.00000,    86.26671
    16.00000,    11.00000,   299.25000,    92.57715,   961.00000,   938.00000,   115.70183
    16.00000,    12.00000,   301.45000,    92.57715,   919.00000,  1035.00000,   162.41519
    16.00000,    13.00000,   303.20000,    92.57715,   902.00000,  1083.00000,   189.75971
    16.00000,    14.00000,   304.50000,    92.57715,   886.00000,  1058.00000,   193.90771
    16.00000,    15.00000,   305.30000,    92.57715,   821.00000,   956.00000,   212.60769
    16.00000,    16.00000,   305.65000,    92.57715,   887.00000,   838.00000,   141.13706
    16.00000,    17.00000,   305.45000,    92.57715,   825.00000,   628.00000,   113.24505
    16.00000,    18.00000,   304.60000,    92.57715,   793.00000,   426.00000,    83.89479
    16.00000,    19.00000,   303.15000,    92.57715,   559.00000,   178.00000,    54.38035
    16.00000,    20.00000,   301.25000,    92.57715,     0.00000,     0.00000,     0.00000
    16.00000,    21.00000,   299.70000,    92.57715,     0.00000,     0.00000,     0.00000
    16.00000,    22.00000,   298.60000,    92.57715,     0.00000,     0.00000,     0.00000
    16.00000,    23.00000,   297.45000,    92.57715,     0.00000,     0.00000,     0.00000
    16.00000,     0.00000,   296.30000,    92.57715,     0.00000,     0.00000,     0.00000
    17.00000,     1.00000,   295.35000,    92.57715,     0.00000,     0.00000,     0.00000
    17.00000,     2.00000,   294.55000,    92.57715,     0.00000,     0.00000,     0.00000
    17.00000,     3.00000,   293.70000,    92.57715,     0.00000,     0.00000,     0.00000
    17.00000,     4.00000,   292.80000,    92.57715,     0.00000,     0.00000,     0.00000
    17.00000,     5.00000,   291.95000,    92.57715,     0.00000,     0.00000,     0.00000
    17.00000,     6.00000,   291.10000,    92.57715,     0.00000,     0.00000,     0.00000
    17.00000,     7.00000,   291.55000,    92.57715,   353.00000,    78.00000,    36.06683
    17.00000,     8.00000,   293.65000,    92.57715,   664.00000,   286.00000,    65.06179
    17.00000,     9.00000,   296.20000,    92.57715,   846.00000,   533.00000,    79.89304
    17.00000,    10.00000,   298.90000,    92.57715,   938.00000,   758.00000,    88.72342
    17.00000,    11.00000,   301.45000,    92.57715,   942.00000,   928.00000,   123.16086
    17.00000,    12.00000,   303.70000,    92.57715,   982.00000,  1061.00000,   129.44999
    17.00000,    13.00000,   305.55000,    92.57715,   951.00000,  1102.00000,   160.71295
    17.00000,    14.00000,   306.95000,    92.57715,   964.00000,  1089.00000,   149.02973
    17.00000,    15.00000,   307.85000,    92.57715,   881.00000,   979.00000,   181.26605
    17.00000,    16.00000,   308.20000,    92.57715,   945.00000,   849.00000,   106.44665
    17.00000,    17.00000,   308.05000,    92.57715,   932.00000,   656.00000,    74.35473
    17.00000,    18.00000,   307.25000,    92.57715,   839.00000,   425.00000,    63.02003
    17.00000,    19.00000,   305.75000,    92.57715,   573.00000,   180.00000,    53.38039
    17.00000,    20.00000,   303.85000,    92.57715,     0.00000,     0.00000,     0.00000
    17.00000,    21.00000,   302.30000,    92.57715,     0.00000,     0.00000,     0.00000
    17.00000,    22.00000,   301.15000,    92.57715,     0.00000,     0.00000,     0.00000
    17.00000,    23.00000,   300.00000,    92.57715,     0.00000,     0.00000,     0.00000
    17.00000,     0.00000,   298.90000,    92.57715,     0.00000,     0.00000,     0.00000
    18.00000,     1.00000,   297.95000,    92.57715,     0.00000,     0.00000,     0.00000
    18.00000,     2.00000,   297.10000,    92.57715,     0.00000,     0.00000,     0.00000
    18.00000,     3.00000,   296.20000,    92.57715,     0.00000,     0.00000,     0.00000
    18.00000,     4.00000,   295.30000,    92.57715,     0.00000,     0.00000,     0.00000
    18.00000,     5.00000,   294.40000,    92.57715,     0.00000,     0.00000,     0.00000
    18.00000,     6.00000,   293.50000,    92.57715,     0.00000,     0.00000,     0.00000
    18.00000,     7.00000,   293.85000,    92.57715,   276.00000,    67.00000,    34.97889
    18.00000,     8.00000,   295.60000,    92.57715,   371.00000,   240.00000,   117.47225
    18.00000,     9.00000,   297.90000,    92.57715,   719.00000,   507.00000,   123.43091
    18.00000,    10.00000,   300.50000,    92.57715,   755.00000,   701.00000,   163.58581
    18.00000,    11.00000,   302.80000,    92.57715,   679.00000,   843.00000,   263.74254
    18.00000,    12.00000,   304.80000,    92.57715,   711.00000,   967.00000,   293.15877
    18.00000,    13.00000,   306.50000,    92.57715,   636.00000,   995.00000,   365.83165
    18.00000,    14.00000,   307.75000,    92.57715,   671.00000,   989.00000,   334.88408
    18.00000,    15.00000,   308.55000,    92.57715,   699.00000,   914.00000,   281.08544
    18.00000,    16.00000,   308.95000,    92.57715,   711.00000,   776.00000,   217.26366
    18.00000,    17.00000,   308.80000,    92.57715,   687.00000,   590.00000,   161.20584
    18.00000,    18.00000,   308.00000,    92.57715,   456.00000,   362.00000,   165.28047
    18.00000,    19.00000,   306.55000,    92.57715,    26.00000,    88.00000,    82.26114
    18.00000,    20.00000,   304.75000,    92.57715,     0.00000,     0.00000,     0.00000
    18.00000,    21.00000,   303.30000,    92.57715,     0.00000,     0.00000,     0.00000
    18.00000,    22.00000,   302.20000,    92.57715,     0.00000,     0.00000,     0.00000
    18.00000,    23.00000,   301.10000,    92.57715,     0.00000,     0.00000,     0.00000
    18.00000,     0.00000,   300.05000,    92.57715,     0.00000,     0.00000,     0.00000
    19.00000,     1.00000,   299.10000,    92.57715,     0.00000,     0.00000,     0.00000
    19.00000,     2.00000,   298.20000,    92.57715,     0.00000,     0.00000,     0.00000
    19.00000,     3.00000,   297.35000,    92.57715,     0.00000,     0.00000,     0.00000
    19.00000,     4.00000,   296.50000,    92.57715,     0.00000,     0.00000,     0.00000
    19.00000,     5.00000,   295.60000,    92.57715,     0.00000,     0.00000,     0.00000
    19.00000,     6.00000,   294.70000,    92.57715,     0.00000,     0.00000,     0.00000
    19.00000,     7.00000,   294.70000,    92.57715,    14.00000,    38.00000,    36.41486
    19.00000,     8.00000,   296.30000,    92.57715,   352.00000,   234.00000,   118.62419
    19.00000,     9.00000,   298.65000,    92.57715,   513.00000,   451.00000,   178.41698
    19.00000,    10.00000,   301.10000,    92.57715,   614.00000,   653.00000,   217.00686
    19.00000,    11.00000,   303.45000,    92.57715,   644.00000,   830.00000,   281.44172
    19.00000,    12.00000,   305.60000,    92.57715,   709.00000,   965.00000,   293.69785
    19.00000,    13.00000,   307.40000,    92.57715,   651.00000,  1005.00000,   361.35418
    19.00000,    14.00000,   308.80000,    92.57715,   783.00000,  1029.00000,   265.91476
    19.00000,    15.00000,   309.80000,    92.57715,   781.00000,   938.00000,   230.89709
    19.00000,    16.00000,   310.30000,    92.57715,   758.00000,   795.00000,   199.31495
    19.00000,    17.00000,   310.20000,    92.57715,   630.00000,   574.00000,   180.77972
    19.00000,    18.00000,   309.45000,    92.57715,   672.00000,   392.00000,   102.17557
    19.00000,    19.00000,   308.15000,    92.57715,   350.00000,   152.00000,    74.86361
    19.00000,    20.00000,   306.45000,    92.57715,     0.00000,     0.00000,     0.00000
    19.00000,    21.00000,   304.90000,    92.57715,     0.00000,     0.00000,     0.00000
    19.00000,    22.00000,   303.65000,    92.57715,     0.00000,     0.00000,     0.00000
    19.00000,    23.00000,   302.45000,    92.57715,     0.00000,     0.00000,     0.00000
    19.00000,     0.00000,   301.20000,    92.57715,     0.00000,     0.00000,     0.00000
    20.00000,     1.00000,   300.05000,    92.57715,     0.00000,     0.00000,     0.00000
    20.00000,     2.00000,   298.95000,    92.57715,     0.00000,     0.00000,     0.00000
    20.00000,     3.00000,   297.80000,    92.57715,     0.00000,     0.00000,     0.00000
    20.00000,     4.00000,   296.70000,    92.57715,     0.00000,     0.00000,     0.00000
    20.00000,     5.00000,   295.55000,    92.57715,     0.00000,     0.00000,     0.00000
    20.00000,     6.00000,   294.40000,    92.57715,     0.00000,     0.00000,     0.00000
    20.00000,     7.00000,   294.65000,    92.57715,   331.00000,    71.00000,    34.45470
    20.00000,     8.00000,   296.65000,    92.57715,   680.00000,   281.00000,    59.81935
    20.00000,     9.00000,   299.30000,    92.57715,   783.00000,   545.00000,   130.62573
    20.00000,    10.00000,   301.80000,    92.57715,   655.00000,   673.00000,   209.02820
    20.00000,    11.00000,   303.75000,    92.57715,   561.00000,   791.00000,   313.88163
    20.00000,    12.00000,   305.50000,    92.57715,   634.00000,   924.00000,   324.29844
    20.00000,    13.00000,   307.10000,    92.57715,   645.00000,   997.00000,   359.66235
    20.00000,    14.00000,   308.40000,    92.57715,   675.00000,   990.00000,   332.37595
    20.00000,    15.00000,   309.25000,    92.57715,   706.00000,   915.00000,   275.88743
    20.00000,    16.00000,   309.65000,    92.57715,   811.00000,   810.00000,   172.69607
    20.00000,    17.00000,   309.55000,    92.57715,   731.00000,   613.00000,   156.78602
    20.00000,    18.00000,   308.75000,    92.57715,   485.00000,   351.00000,   141.91994
    20.00000,    19.00000,   307.30000,    92.57715,   344.00000,   146.00000,    70.33060
    20.00000,    20.00000,   305.55000,    92.57715,     0.00000,     0.00000,     0.00000
    20.00000,    21.00000,   304.05000,    92.57715,     0.00000,     0.00000,     0.00000
    20.00000,    22.00000,   302.85000,    92.57715,     0.00000,     0.00000,     0.00000
    20.00000,    23.00000,   301.70000,    92.57715,     0.00000,     0.00000,     0.00000
    20.00000,     0.00000,   300.55000,    92.57715,     0.00000,     0.00000,     0.00000
    21.00000,     1.00000,   299.50000,    92.57715,     0.00000,     0.00000,     0.00000
    21.00000,     2.00000,   298.60000,    92.57715,     0.00000,     0.00000,     0.00000
    21.00000,     3.00000,   297.70000,    92.57715,     0.00000,     0.00000,     0.00000
    21.00000,     4.00000,   296.80000,    92.57715,     0.00000,     0.00000,     0.00000
    21.00000,     5.00000,   295.90000,    92.57715,     0.00000,     0.00000,     0.00000
    21.00000,     6.00000,   295.00000,    92.57715,     0.00000,     0.00000,     0.00000
    21.00000,     7.00000,   295.10000,    92.57715,    87.00000,    48.00000,    38.64101
    21.00000,     8.00000,   296.95000,    92.57715,   506.00000,   269.00000,   105.69095
    21.00000,     9.00000,   299.45000,    92.57715,   637.00000,   472.00000,   136.25975
    21.00000,    10.00000,   302.05000,    92.57715,   843.00000,   741.00000,   145.32836
    21.00000,    11.00000,   304.60000,    92.57715,   812.00000,   883.00000,   193.49578
    21.00000,    12.00000,   306.75000,    92.57715,   792.00000,   987.00000,   238.59738
    21.00000,    13.00000,   308.55000,    92.57715,   803.00000,  1045.00000,   252.03024
