 TIME                    	LPT3pin                  	LPT2pin                  	LPT1pin                  	LPT3mout                 	LPT2mout                 	LPT1mout                 	
  +1.4425000000000000E+02	  +4.5312420960251582E-01	  +2.5412901203935290E+00	  +6.7760307387737573E+00	  +3.4671202776679260E+04	  +8.0048235142024176E+04	  +8.7353901226063346E+04	
  +1.4437500000000000E+02	  +4.4938107579981912E-01	  +2.5397900838726781E+00	  +6.7759904273919451E+00	  +3.4310657879409206E+04	  +8.0022000384069557E+04	  +8.7361455599903900E+04	
  +1.4450000000000000E+02	  +4.4570824211466531E-01	  +2.5385556766259203E+00	  +6.7756442458476283E+00	  +3.3956116111579257E+04	  +8.0003507303860330E+04	  +8.7362386249630363E+04	
  +1.4462500000000000E+02	  +4.4383328482855344E-01	  +2.5374535685178712E+00	  +6.7744717111669353E+00	  +3.3774823688015073E+04	  +7.9977843414589719E+04	  +8.7353153920416589E+04	
  +1.4475000000000000E+02	  +4.4383328482855344E-01	  +2.5367731998222323E+00	  +6.7742034578737673E+00	  +3.3774823688015073E+04	  +7.9955720541630086E+04	  +8.7354609171930118E+04	
  +1.4487500000000000E+02	  +4.4413464541506154E-01	  +2.5366446106265483E+00	  +6.7739184848051952E+00	  +3.3803976638854663E+04	  +7.9954233433531699E+04	  +8.7351057245877571E+04	
  +1.4500000000000000E+02	  +4.4380654482227039E-01	  +2.5367904685848783E+00	  +6.7728417055629206E+00	  +3.3772236660202929E+04	  +7.9957261039196572E+04	  +8.7334087654766277E+04	
  +1.4512500000000000E+02	  +4.4214795336921386E-01	  +2.5358699159883562E+00	  +6.7709560673965212E+00	  +3.3611662211316128E+04	  +7.9938616334918304E+04	  +8.7306765662570237E+04	
  +1.4525000000000000E+02	  +4.3839181447112546E-01	  +2.5341086275341134E+00	  +6.7693936422862029E+00	  +3.3247406852693784E+04	  +7.9899341216519038E+04	  +8.7295022430144614E+04	
  +1.4537500000000000E+02	  +4.3519933594808041E-01	  +2.5326349459698845E+00	  +6.7684544022259345E+00	  +3.2937114600567125E+04	  +7.9869343014823142E+04	  +8.7289519974903771E+04	
  +1.4550000000000000E+02	  +4.3204500803614071E-01	  +2.5312487180255054E+00	  +6.7665824264398271E+00	  +3.2629887901921611E+04	  +7.9842388090941822E+04	  +8.7268159732335174E+04	
  +1.4562500000000000E+02	  +4.3030985003098482E-01	  +2.5296767195097387E+00	  +6.7663621988651830E+00	  +3.2460610817310342E+04	  +7.9800112331887285E+04	  +8.7275331200189699E+04	
  +1.4575000000000000E+02	  +4.3030985003098482E-01	  +2.5296451103539934E+00	  +6.7660791942785616E+00	  +3.2460610817310342E+04	  +7.9799085400461627E+04	  +8.7272771604025096E+04	
  +1.4587500000000000E+02	  +4.3058632569992572E-01	  +2.5294588285386315E+00	  +6.7678879743976390E+00	  +3.2487591306959614E+04	  +7.9796526779241045E+04	  +8.7300936709699541E+04	
  +1.4600000000000000E+02	  +4.3049711472854790E-01	  +2.5294293393820864E+00	  +6.7684097308575488E+00	  +3.2478886012787865E+04	  +7.9794040246574557E+04	  +8.7308924943161110E+04	
  +1.4612500000000000E+02	  +4.3048316714504342E-01	  +2.5302897676267557E+00	  +6.7681710803592177E+00	  +3.2477524946054225E+04	  +7.9822486591454566E+04	  +8.7300524415847001E+04	
  +1.4625000000000000E+02	  +4.3015135514027475E-01	  +2.5301490031990905E+00	  +6.7684202171184999E+00	  +3.2445143150442957E+04	  +7.9817990644437115E+04	  +8.7305049073450748E+04	
  +1.4637500000000000E+02	  +4.2943686306120654E-01	  +2.5300925693585086E+00	  +6.7683344118098860E+00	  +3.2375393482433021E+04	  +7.9817990644437115E+04	  +8.7304078810460021E+04	
  +1.4650000000000000E+02	  +4.2903824570367444E-01	  +2.5302345515275495E+00	  +6.7672062551685617E+00	  +3.2336464648588480E+04	  +7.9823534879442479E+04	  +8.7286366869443140E+04	
  +1.4662500000000000E+02	  +4.2903824570367444E-01	  +2.5300554528855126E+00	  +6.7675010688498576E+00	  +3.2336464648588480E+04	  +7.9820727798121530E+04	  +8.7291791502994151E+04	
  +1.4675000000000000E+02	  +4.2890333513174556E-01	  +2.5293052585733706E+00	  +6.7666147651637516E+00	  +3.2323287453892248E+04	  +7.9798555231555045E+04	  +8.7282707065115726E+04	
  +1.4687500000000000E+02	  +4.2893965378299959E-01	  +2.5293729832242375E+00	  +6.7658263386251285E+00	  +3.2326835403380290E+04	  +7.9801498461158480E+04	  +8.7270505668086669E+04	
  +1.4700000000000000E+02	  +4.2872016813305758E-01	  +2.5291818335783063E+00	  +6.7665072887004021E+00	  +3.2305392611325246E+04	  +7.9795089082238774E+04	  +8.7281787306967453E+04	
  +1.4712500000000000E+02	  +4.2823979478472807E-01	  +2.5286605253375072E+00	  +6.7659134364985238E+00	  +3.2258411733980211E+04	  +7.9779363925730169E+04	  +8.7275804655337284E+04	
  +1.4725000000000000E+02	  +4.2721490977706478E-01	  +2.5285364563759005E+00	  +6.7646808983731495E+00	  +3.2158127073663942E+04	  +7.9783609255991643E+04	  +8.7255702227940346E+04	
  +1.4737500000000000E+02	  +4.2663820292812560E-01	  +2.5276154349294444E+00	  +6.7647702928051876E+00	  +3.2101625794015083E+04	  +7.9753693873898039E+04	  +8.7264520618769006E+04	
  +1.4750000000000000E+02	  +4.2532185696254066E-01	  +2.5274439081206070E+00	  +6.7640451584409851E+00	  +3.1972678716580187E+04	  +7.9758492184920120E+04	  +8.7253615945542857E+04	
  +1.4762500000000000E+02	  +4.2540570437111169E-01	  +2.5274439081206070E+00	  +6.7651661794310289E+00	  +3.1980890256842242E+04	  +7.9758492184920120E+04	  +8.7271416926584265E+04	
  +1.4775000000000000E+02	  +4.2529345126922130E-01	  +2.5269531612162490E+00	  +6.7654519459325959E+00	  +3.1969851290353457E+04	  +7.9742095930256750E+04	  +8.7278449668522197E+04	
  +1.4787500000000000E+02	  +4.2513903865757413E-01	  +2.5274925920037434E+00	  +6.7665024428988350E+00	  +3.1954727383207064E+04	  +7.9760228510016183E+04	  +8.7291178193216751E+04	
  +1.4800000000000000E+02	  +4.2496787600766273E-01	  +2.5277237218890729E+00	  +6.7663381357277714E+00	  +3.1937960951165100E+04	  +7.9768578398212092E+04	  +8.7287420400325253E+04	
  +1.4812500000000000E+02	  +4.2518229604935703E-01	  +2.5279242722716857E+00	  +6.7686544667898216E+00	  +3.1958964386156942E+04	  +7.9776026148743913E+04	  +8.7321024324212733E+04	
  +1.4825000000000000E+02	  +4.2596940508089592E-01	  +2.5277904767852069E+00	  +6.7674123013939873E+00	  +3.2036184088808855E+04	  +7.9770510054542712E+04	  +8.7303150870536614E+04	
  +1.4837500000000000E+02	  +4.2596940508089592E-01	  +2.5288787051042836E+00	  +6.7688258648238220E+00	  +3.2036184088808855E+04	  +7.9804177472023614E+04	  +8.7318248914620577E+04	
  +1.4850000000000000E+02	  +4.2697120898897006E-01	  +2.5284042876328576E+00	  +6.7697825598670329E+00	  +3.2134397987376840E+04	  +7.9786141562351986E+04	  +8.7335248946090433E+04	
  +1.4862500000000000E+02	  +4.2697120898897006E-01	  +2.5288854998151238E+00	  +6.7704810194499672E+00	  +3.2134397987376840E+04	  +7.9800437474068836E+04	  +8.7343025742821221E+04	
  +1.4875000000000000E+02	  +4.2686324329671593E-01	  +2.5296723890626347E+00	  +6.7703336735384836E+00	  +3.2123878616279442E+04	  +7.9821841030336727E+04	  +8.7336409347077613E+04	
  +1.4887500000000000E+02	  +4.2701247844853596E-01	  +2.5297968461185447E+00	  +6.7686852216198146E+00	  +3.2138477458588422E+04	  +7.9826475099197094E+04	  +8.7310996191131009E+04	
  +1.4900000000000000E+02	  +4.2719909949448787E-01	  +2.5295919331270644E+00	  +6.7692691083969523E+00	  +3.2156731403091115E+04	  +7.9819001599330280E+04	  +8.7320898904376416E+04	
  +1.4912500000000000E+02	  +4.2726433148621784E-01	  +2.5288981280634077E+00	  +6.7663874844762315E+00	  +3.2163111369764731E+04	  +7.9795443252121840E+04	  +8.7281580903610069E+04	
  +1.4925000000000000E+02	  +4.2631221599849939E-01	  +2.5294086452770088E+00	  +6.7666278522415100E+00	  +3.2069857752384298E+04	  +7.9811667092515127E+04	  +8.7282323835936593E+04	
  +1.4937500000000000E+02	  +4.2631221599849939E-01	  +2.5281815391169280E+00	  +6.7664565021841625E+00	  +3.2069857752384298E+04	  +7.9773514518888071E+04	  +8.7286630643699726E+04	
  +1.4950000000000000E+02	  +4.2544665027739559E-01	  +2.5280653234259320E+00	  +6.7658494290783660E+00	  +3.1984973019793229E+04	  +7.9773255969001548E+04	  +8.7278179831715534E+04	
  +1.4962500000000000E+02	  +4.2544665027739559E-01	  +2.5282384277271985E+00	  +6.7647069154529182E+00	  +3.1984973019793229E+04	  +7.9779440513748821E+04	  +8.7260079823965090E+04	
  +1.4975000000000000E+02	  +4.2537014999299871E-01	  +2.5279199701225692E+00	  +6.7641765454368814E+00	  +3.1977442693147495E+04	  +7.9773271058802857E+04	  +8.7253912172133845E+04	
  +1.4987500000000000E+02	  +4.2545163898258875E-01	  +2.5272428231205937E+00	  +6.7659196335338656E+00	  +3.1985422987083664E+04	  +7.9751697636392681E+04	  +8.7283839272666941E+04	
  +1.5000000000000000E+02	  +4.2541028069330905E-01	  +2.5270779609186746E+00	  +6.7650667303003775E+00	  +3.1981372788459856E+04	  +7.9745897907638020E+04	  +8.7271975529042757E+04	
  +1.5012500000000000E+02	  +4.2515809836008028E-01	  +2.5279912922353218E+00	  +6.7675376715696665E+00	  +3.1956674105777791E+04	  +7.9775786144671118E+04	  +8.7303905861260951E+04	
  +1.5025000000000000E+02	  +4.2614807648735265E-01	  +2.5273895308538745E+00	  +6.7670304026986949E+00	  +3.2053590935950720E+04	  +7.9757621011059382E+04	  +8.7299670548797469E+04	
  +1.5037500000000000E+02	  +4.2614807648735265E-01	  +2.5283460493795675E+00	  +6.7676074350366315E+00	  +3.2053590935950720E+04	  +7.9787669598260167E+04	  +8.7302964876426588E+04	
  +1.5050000000000000E+02	  +4.2706704378182314E-01	  +2.5283876461244557E+00	  +6.7674940252834901E+00	  +3.2143488687711128E+04	  +7.9784623239365537E+04	  +8.7301031556460104E+04	
  +1.5062500000000000E+02	  +4.2706704378182314E-01	  +2.5284892969345054E+00	  +6.7681797438234472E+00	  +3.2143488687711128E+04	  +7.9786865711391394E+04	  +8.7310742968458071E+04	
  +1.5075000000000000E+02	  +4.2712552797482906E-01	  +2.5284714796473957E+00	  +6.7698009293777659E+00	  +3.2149203899752574E+04	  +7.9782310118150475E+04	  +8.7335148111045128E+04	
  +1.5087500000000000E+02	  +4.2714697373522131E-01	  +2.5288898759802145E+00	  +6.7689540289447958E+00	  +3.2151301548437827E+04	  +7.9795578859712274E+04	  +8.7320107876794515E+04	
  +1.5100000000000000E+02	  +4.2707292575930683E-01	  +2.5297223726781959E+00	  +6.7712534994405358E+00	  +3.2144058648141465E+04	  +7.9822500735817724E+04	  +8.7349920179346940E+04	
  +1.5112500000000000E+02	  +4.2782729492513144E-01	  +2.5292529940492376E+00	  +6.7702345833881354E+00	  +3.2217814683255987E+04	  +7.9807661471144515E+04	  +8.7337272949331455E+04	
  +1.5125000000000000E+02	  +4.2824185288521122E-01	  +2.5303295213466148E+00	  +6.7716298888422903E+00	  +3.2258309769683263E+04	  +7.9841673395016376E+04	  +8.7352162214411830E+04	
  +1.5137500000000000E+02	  +4.2914517514286382E-01	  +2.5300774967904407E+00	  +6.7720410972190228E+00	  +3.2346541286422493E+04	  +7.9830301517039028E+04	  +8.7359739271515602E+04	
  +1.5150000000000000E+02	  +4.2914517514286382E-01	  +2.5305357200021588E+00	  +6.7721105712563423E+00	  +3.2346541286422493E+04	  +7.9842907491156599E+04	  +8.7358213949861267E+04	
  +1.5162500000000000E+02	  +4.2988799361121921E-01	  +2.5310423100094521E+00	  +6.7722867127331527E+00	  +3.2419034787581521E+04	  +7.9854392650018417E+04	  +8.7358016447970062E+04	
  +1.5175000000000000E+02	  +4.2988799361121921E-01	  +2.5309885580955833E+00	  +6.7716622202927219E+00	  +3.2419034787581521E+04	  +7.9850878594097914E+04	  +8.7348954212363853E+04	
  +1.5187500000000000E+02	  +4.2994637321756352E-01	  +2.5310714450652196E+00	  +6.7729754609839912E+00	  +3.2424734027996485E+04	  +7.9851244230470853E+04	  +8.7368179946128541E+04	
  +1.5200000000000000E+02	  +4.2987355019948403E-01	  +2.5318031229463123E+00	  +6.7727320647000440E+00	  +3.2417624731322205E+04	  +7.9874691021253806E+04	  +8.7360430105975131E+04	
  +1.5212500000000000E+02	  +4.3339704091315534E-01	  +2.5319712022152512E+00	  +6.7754215550674326E+00	  +3.2761295251369149E+04	  +7.9861037784141314E+04	  +8.7400824812188192E+04	
  +1.5225000000000000E+02	  +4.3924696056989415E-01	  +2.5349196228675059E+00	  +6.7749664732544579E+00	  +3.3330129927202615E+04	  +7.9924821215309188E+04	  +8.7380897957340901E+04	
  +1.5237500000000000E+02	  +4.4609910429164334E-01	  +2.5385880422921945E+00	  +6.7771639843622609E+00	  +3.3993696214167925E+04	  +8.0011982248414337E+04	  +8.7388818672011606E+04	
  +1.5250000000000000E+02	  +4.5231767476966428E-01	  +2.5407618350288783E+00	  +6.7776383028646805E+00	  +3.4593539287865795E+04	  +8.0047807759770149E+04	  +8.7397068629037312E+04	
  +1.5262500000000000E+02	  +4.5532049825907095E-01	  +2.5413214324695623E+00	  +6.7794266894354154E+00	  +3.4882417932324694E+04	  +8.0040196848831722E+04	  +8.7411382273659314E+04	
  +1.5275000000000000E+02	  +4.5457954389591859E-01	  +2.5425166881163985E+00	  +6.7796599143469534E+00	  +3.4811198023791803E+04	  +8.0079090240316335E+04	  +8.7404171328390177E+04	
  +1.5287500000000000E+02	  +4.5527862370651551E-01	  +2.5425294412059518E+00	  +6.7815435534362036E+00	  +3.4878393773194279E+04	  +8.0080482270419569E+04	  +8.7432357341334835E+04	
  +1.5300000000000000E+02	  +4.5527862370651551E-01	  +2.5424268824627534E+00	  +6.7790135567249843E+00	  +3.4878393773194279E+04	  +8.0080482270419569E+04	  +8.7394979884931730E+04	
  +1.5312500000000000E+02	  +4.5926627118568975E-01	  +2.5433182042751934E+00	  +6.7780440475190247E+00	  +3.5261340892922053E+04	  +8.0082082569770806E+04	  +8.7374903974245302E+04	
  +1.5325000000000000E+02	  +4.6906966225813951E-01	  +2.5470123844027084E+00	  +6.7787698955753077E+00	  +3.6199186873496452E+04	  +8.0144151358946678E+04	  +8.7371119192674334E+04	
  +1.5337500000000000E+02	  +4.7954710121499367E-01	  +2.5506948568015315E+00	  +6.7812475172707130E+00	  +3.7196304114494400E+04	  +8.0200609285519051E+04	  +8.7375686881261543E+04	
  +1.5350000000000000E+02	  +4.8928952306815687E-01	  +2.5551423375825708E+00	  +6.7829546834036503E+00	  +3.8119018858171330E+04	  +8.0285347214961264E+04	  +8.7382070122222925E+04	
  +1.5362500000000000E+02	  +4.9248184511046178E-01	  +2.5533850528109521E+00	  +6.7740322776299102E+00	  +3.8420480644597708E+04	  +8.0208008047091687E+04	  +8.7260828859090427E+04	
  +1.5375000000000000E+02	  +4.9335507804410073E-01	  +2.5533850528109521E+00	  +6.7768843787148798E+00	  +3.8502872871636762E+04	  +8.0208008047091687E+04	  +8.7301203651009433E+04	
  +1.5387500000000000E+02	  +4.9335507804410073E-01	  +2.5545195761704176E+00	  +6.7765915556121445E+00	  +3.8502872871636762E+04	  +8.0243145126877658E+04	  +8.7290387574366701E+04	
  +1.5400000000000000E+02	  +4.9308921928431215E-01	  +2.5546305196912495E+00	  +6.7766826811634626E+00	  +3.8477791507664610E+04	  +8.0243145126877658E+04	  +8.7291127855491286E+04	
  +1.5412500000000000E+02	  +4.9343493947915035E-01	  +2.5541371547104950E+00	  +6.7760208059717524E+00	  +3.8510406522766199E+04	  +8.0228722756818272E+04	  +8.7283982369218662E+04	
  +1.5425000000000000E+02	  +4.9325173276455936E-01	  +2.5542339890862786E+00	  +6.7750824155997522E+00	  +3.8493125577381317E+04	  +8.0229703846383069E+04	  +8.7269344501493164E+04	
  +1.5437500000000000E+02	  +4.9308629113283198E-01	  +2.5540707167226775E+00	  +6.7717819619904560E+00	  +3.8477520211855968E+04	  +8.0225531208835906E+04	  +8.7220710764241696E+04	
  +1.5450000000000000E+02	  +4.9303265016409986E-01	  +2.5536892617938785E+00	  +6.7701482361293586E+00	  +3.8472460601663595E+04	  +8.0214127613091041E+04	  +8.7198338880879863E+04	
  +1.5462500000000000E+02	  +4.9304456477209363E-01	  +2.5521805619509630E+00	  +6.7695694120323306E+00	  +3.8473584374969563E+04	  +8.0165240033092166E+04	  +8.7198190395519996E+04	
  +1.5475000000000000E+02	  +4.9250189163547564E-01	  +2.5515477045318624E+00	  +6.7675023438445878E+00	  +3.8422377554259067E+04	  +8.0144515857129154E+04	  +8.7170735668862428E+04	
  +1.5487500000000000E+02	  +4.9250189163547564E-01	  +2.5516369345952250E+00	  +6.7672381805450001E+00	  +3.8422377554259067E+04	  +8.0147858181501593E+04	  +8.7166264006742800E+04	
  +1.5500000000000000E+02	  +4.9233356327859507E-01	  +2.5507194796180652E+00	  +6.7668203641176055E+00	  +3.8406491875299951E+04	  +8.0120912673883067E+04	  +8.7165183903770056E+04	
  +1.5512500000000000E+02	  +4.9113929285758617E-01	  +2.5503571060884824E+00	  +6.7661518965015919E+00	  +3.8293753194019577E+04	  +8.0117662375026543E+04	  +8.7156134246250454E+04	
  +1.5525000000000000E+02	  +4.8929261446793793E-01	  +2.5498328834699318E+00	  +6.7651033116306873E+00	  +3.8119305625455694E+04	  +8.0112141842105819E+04	  +8.7141453768747830E+04	
  +1.5537500000000000E+02	  +4.8744628533037920E-01	  +2.5483735351239165E+00	  +6.7653226960136852E+00	  +3.7944739679799532E+04	  +8.0076079032099718E+04	  +8.7154381902871013E+04	
  +1.5550000000000000E+02	  +4.8526662810080573E-01	  +2.5479762540074367E+00	  +6.7640806648182252E+00	  +3.7738466967301298E+04	  +8.0076690147362591E+04	  +8.7137469486251168E+04	
  +1.5562500000000000E+02	  +4.8455592189178676E-01	  +2.5469764124009937E+00	  +6.7631565321832694E+00	  +3.7671156467712317E+04	  +8.0044084665624134E+04	  +8.7131350144340162E+04	
  +1.5575000000000000E+02	  +4.8407046080597932E-01	  +2.5470278645464837E+00	  +6.7614565469515258E+00	  +3.7625178884234505E+04	  +8.0046269419857330E+04	  +8.7105537853230780E+04	
  +1.5587500000000000E+02	  +4.8407046080597932E-01	  +2.5465151075910186E+00	  +6.7574709370832311E+00	  +3.7625178884234505E+04	  +8.0033454317173746E+04	  +8.7048600343991639E+04	
  +1.5600000000000000E+02	  +4.8417121671184143E-01	  +2.5456441983490730E+00	  +6.7536355782140776E+00	  +3.7634722213451365E+04	  +8.0008066155008855E+04	  +8.6995943412774170E+04	
  +1.5612500000000000E+02	  +4.7475321498855949E-01	  +2.5373684767757334E+00	  +6.7455332101776531E+00	  +3.6740823281708603E+04	  +7.9800009087055485E+04	  +8.6919972450507223E+04	
  +1.5625000000000000E+02	  +4.5966304071313835E-01	  +2.5341716904668741E+00	  +6.7528158342206144E+00	  +3.5299605782750659E+04	  +7.9784768486723871E+04	  +8.7034573829755158E+04	
  +1.5637500000000000E+02	  +4.4521028135554258E-01	  +2.5327667283118864E+00	  +6.7599465218980086E+00	  +3.3907686675975390E+04	  +7.9820281814244372E+04	  +8.7168998232501122E+04	
  +1.5650000000000000E+02	  +4.3063388884353859E-01	  +2.5293285848562737E+00	  +6.7665332504362787E+00	  +3.2490896013960439E+04	  +7.9792739608798598E+04	  +8.7269662424602910E+04	
  +1.5662500000000000E+02	  +4.2273484786057286E-01	  +2.5261723275964374E+00	  +6.7636221622108588E+00	  +3.1717148432477057E+04	  +7.9723566812569086E+04	  +8.7255389708486386E+04	
  +1.5675000000000000E+02	  +4.2273484786057286E-01	  +2.5266668592018870E+00	  +6.7632395427418288E+00	  +3.1717148432477057E+04	  +7.9742160932825194E+04	  +8.7246883836355744E+04	
  +1.5687500000000000E+02	  +4.2291600089266623E-01	  +2.5263676905481272E+00	  +6.7630594448974160E+00	  +3.1734923045584394E+04	  +7.9737640511417892E+04	  +8.7245859289403801E+04	
  +1.5700000000000000E+02	  +4.2318052343082835E-01	  +2.5260813211132294E+00	  +6.7632620231883456E+00	  +3.1760873614316668E+04	  +7.9727357090287536E+04	  +8.7250500070326176E+04	
  +1.5712500000000000E+02	  +4.2428401537992849E-01	  +2.5263871614348217E+00	  +6.7648812604449597E+00	  +3.1869364944010667E+04	  +7.9729839709305728E+04	  +8.7274523917618309E+04	
  +1.5725000000000000E+02	  +4.2665233185303203E-01	  +2.5273206320272359E+00	  +6.7665059425782887E+00	  +3.2101830542559437E+04	  +7.9747205174524119E+04	  +8.7297419572091108E+04	
  +1.5737500000000000E+02	  +4.2952968811707831E-01	  +2.5290129431966153E+00	  +6.7689846051710036E+00	  +3.2383563750464993E+04	  +7.9789256996219337E+04	  +8.7320929658912588E+04	
