 TIME                    	HPT2pin                  	HPT1pin                  	HPT2mout                 	HPT1mout                 	
  +1.3062500000000000E+02	  +2.3106413088512706E+01	  +1.0611888363730965E+02	  +9.4251053639848455E+04	  +1.0360276383886604E+05	
  +1.3075000000000000E+02	  +2.3111348461461372E+01	  +1.0610704213578150E+02	  +9.4274201612871635E+04	  +1.0358952606192038E+05	
  +1.3087500000000000E+02	  +2.3108349249399975E+01	  +1.0608879121273533E+02	  +9.4261958508645679E+04	  +1.0357149027065048E+05	
  +1.3100000000000000E+02	  +2.3105287277069365E+01	  +1.0607528066134215E+02	  +9.4246125921133658E+04	  +1.0355832688765263E+05	
  +1.3112500000000000E+02	  +2.3101502403707144E+01	  +1.0605888465412643E+02	  +9.4230427937272179E+04	  +1.0354236758695057E+05	
  +1.3125000000000000E+02	  +2.3098738511119183E+01	  +1.0605226356763592E+02	  +9.4219232703488349E+04	  +1.0353619865196350E+05	
  +1.3137500000000000E+02	  +2.3095433705711933E+01	  +1.0603707287191415E+02	  +9.4204903905900428E+04	  +1.0352136750192981E+05	
  +1.3150000000000000E+02	  +2.3094366442301975E+01	  +1.0599851277224863E+02	  +9.4201597473326299E+04	  +1.0348208540377808E+05	
  +1.3162500000000000E+02	  +2.3091049876688540E+01	  +1.0598715795779646E+02	  +9.4187164714284256E+04	  +1.0347118831507477E+05	
  +1.3175000000000000E+02	  +2.3082907584524467E+01	  +1.0593679725449448E+02	  +9.4150610831604790E+04	  +1.0342139122045052E+05	
  +1.3187500000000000E+02	  +2.3080674129402851E+01	  +1.0591201294636420E+02	  +9.4140870729608039E+04	  +1.0339648811595884E+05	
  +1.3200000000000000E+02	  +2.3070248168736402E+01	  +1.0589045876563385E+02	  +9.4097424124844445E+04	  +1.0337672525776844E+05	
  +1.3212500000000000E+02	  +2.3064870306451407E+01	  +1.0585453267184900E+02	  +9.4074715748871589E+04	  +1.0334110505924292E+05	
  +1.3225000000000000E+02	  +2.3060715132632190E+01	  +1.0583346788764452E+02	  +9.4060554417747437E+04	  +1.0332044336727212E+05	
  +1.3237500000000000E+02	  +2.3052818313347242E+01	  +1.0581891406142810E+02	  +9.4028540352579890E+04	  +1.0330729035525367E+05	
  +1.3250000000000000E+02	  +2.3048282607190345E+01	  +1.0582479312401553E+02	  +9.4008512163601743E+04	  +1.0331432839207153E+05	
  +1.3262500000000000E+02	  +2.3045248869383975E+01	  +1.0583247125630811E+02	  +9.3998478394546677E+04	  +1.0332287473208428E+05	
  +1.3275000000000000E+02	  +2.3045439440870332E+01	  +1.0584192553382077E+02	  +9.4000886377006915E+04	  +1.0333252171210267E+05	
  +1.3287500000000000E+02	  +2.3047082194474218E+01	  +1.0581450070867308E+02	  +9.4009918858902296E+04	  +1.0330404771258195E+05	
  +1.3300000000000000E+02	  +2.3048360377506974E+01	  +1.0582249335929626E+02	  +9.4016038829644764E+04	  +1.0331195401703485E+05	
  +1.3312500000000000E+02	  +2.3042469290565435E+01	  +1.0581543588949435E+02	  +9.3989036810900783E+04	  +1.0330603579086202E+05	
  +1.3325000000000000E+02	  +2.3043951889140970E+01	  +1.0582565572397762E+02	  +9.3995003295103495E+04	  +1.0331617905681874E+05	
  +1.3337500000000000E+02	  +2.3042546338545307E+01	  +1.0581199389725796E+02	  +9.3990910599845331E+04	  +1.0330249094563450E+05	
  +1.3350000000000000E+02	  +2.3044540493404835E+01	  +1.0579730004271423E+02	  +9.3998976050715311E+04	  +1.0328698619845018E+05	
  +1.3362500000000000E+02	  +2.3041739260805734E+01	  +1.0578808774117915E+02	  +9.3987467967496195E+04	  +1.0327816987318645E+05	
  +1.3375000000000000E+02	  +2.3038540562307350E+01	  +1.0577179588121059E+02	  +9.3972529781464356E+04	  +1.0326218645648120E+05	
  +1.3387500000000000E+02	  +2.3036428760615099E+01	  +1.0578813837995156E+02	  +9.3964166236430523E+04	  +1.0327940710793680E+05	
  +1.3400000000000000E+02	  +2.3033204176014184E+01	  +1.0578035455235162E+02	  +9.3951066798617714E+04	  +1.0327214922898903E+05	
  +1.3412500000000000E+02	  +2.3036685499415821E+01	  +1.0576712321285810E+02	  +9.3966981068782261E+04	  +1.0325781156552034E+05	
  +1.3425000000000000E+02	  +2.3035220035997419E+01	  +1.0576167818168784E+02	  +9.3961837692026034E+04	  +1.0325255810987524E+05	
  +1.3437500000000000E+02	  +2.3027535341816900E+01	  +1.0580291670031575E+02	  +9.3941242928448220E+04	  +1.0329573600223642E+05	
  +1.3450000000000000E+02	  +2.3035746846250174E+01	  +1.0586180960697827E+02	  +9.3981802518244396E+04	  +1.0335659839796697E+05	
  +1.3462500000000000E+02	  +2.3037368772484246E+01	  +1.0590514823157690E+02	  +9.3981802518244396E+04	  +1.0339911587437490E+05	
  +1.3475000000000000E+02	  +2.3057313186104135E+01	  +1.0591137286430735E+02	  +9.4069232259637691E+04	  +1.0340104711145199E+05	
  +1.3487500000000000E+02	  +2.3057364064523014E+01	  +1.0593571271772002E+02	  +9.4069232259637691E+04	  +1.0342598084463397E+05	
  +1.3500000000000000E+02	  +2.3057088115973542E+01	  +1.0591213187732406E+02	  +9.4061900710142465E+04	  +1.0340187521888506E+05	
  +1.3512500000000000E+02	  +2.3062983089323112E+01	  +1.0591960203485547E+02	  +9.4088212241606729E+04	  +1.0340821581813351E+05	
  +1.3525000000000000E+02	  +2.3058083956211934E+01	  +1.0594120955504104E+02	  +9.4065751058671536E+04	  +1.0343145374948758E+05	
  +1.3537500000000000E+02	  +2.3059405939196559E+01	  +1.0594205989491572E+02	  +9.4069259185633840E+04	  +1.0343203033937066E+05	
  +1.3550000000000000E+02	  +2.3065053780817514E+01	  +1.0590850120161582E+02	  +9.4097774810108240E+04	  +1.0339637660055794E+05	
  +1.3562500000000000E+02	  +2.3064835904334355E+01	  +1.0589719006539404E+02	  +9.4096880460379019E+04	  +1.0338483253393839E+05	
  +1.3575000000000000E+02	  +2.3057820343982367E+01	  +1.0590101551925730E+02	  +9.4063631081201442E+04	  +1.0339031896742052E+05	
  +1.3587500000000000E+02	  +2.3055010745820951E+01	  +1.0587107294812684E+02	  +9.4051144379947451E+04	  +1.0336025837539072E+05	
  +1.3600000000000000E+02	  +2.3056239925020076E+01	  +1.0586939551236406E+02	  +9.4059263728757782E+04	  +1.0335826484870957E+05	
  +1.3612500000000000E+02	  +2.3049912950162344E+01	  +1.0587134247737642E+02	  +9.4031757128991609E+04	  +1.0336167222473671E+05	
  +1.3625000000000000E+02	  +2.3053259872069233E+01	  +1.0586307794739695E+02	  +9.4036415787302394E+04	  +1.0335329339523418E+05	
  +1.3637500000000000E+02	  +2.3050315239774697E+01	  +1.0591662874141785E+02	  +9.4026315994992357E+04	  +1.0340768982330298E+05	
  +1.3650000000000000E+02	  +2.3064324607847091E+01	  +1.0601561539348555E+02	  +9.4075190799432836E+04	  +1.0350948929758504E+05	
  +1.3662500000000000E+02	  +2.3041883274348223E+01	  +1.0581718817425507E+02	  +9.3984464550962337E+04	  +1.0330322733713029E+05	
  +1.3675000000000000E+02	  +2.3014164375985345E+01	  +1.0567445374049211E+02	  +9.3873584096866180E+04	  +1.0316803041272027E+05	
  +1.3687500000000000E+02	  +2.3013783182990668E+01	  +1.0567453469369782E+02	  +9.3873584096866180E+04	  +1.0316803041272027E+05	
  +1.3700000000000000E+02	  +2.3014424916448103E+01	  +1.0573600289170848E+02	  +9.3873584096866180E+04	  +1.0323088445712198E+05	
  +1.3712500000000000E+02	  +2.3025116888433303E+01	  +1.0571755858523828E+02	  +9.3921383859118956E+04	  +1.0320959543844531E+05	
  +1.3725000000000000E+02	  +2.3017314168099745E+01	  +1.0579011285266395E+02	  +9.3897518739749707E+04	  +1.0328379823478656E+05	
  +1.3737500000000000E+02	  +2.3035514380959416E+01	  +1.0578858671645926E+02	  +9.3971216056836420E+04	  +1.0328379823478656E+05	
  +1.3750000000000000E+02	  +2.3055248653358884E+01	  +1.0589271107408250E+02	  +9.4056722565565375E+04	  +1.0338669386588082E+05	
  +1.3762500000000000E+02	  +2.3055773818119558E+01	  +1.0599031679733767E+02	  +9.4056722565565375E+04	  +1.0348229618969614E+05	
  +1.3775000000000000E+02	  +2.3074040904310912E+01	  +1.0596656081001234E+02	  +9.4141071861991717E+04	  +1.0345387529462503E+05	
  +1.3787500000000000E+02	  +2.3073882220302139E+01	  +1.0595127548657445E+02	  +9.4141071861991717E+04	  +1.0343824500312813E+05	
  +1.3800000000000000E+02	  +2.3068699762522357E+01	  +1.0593004888076672E+02	  +9.4110593726860840E+04	  +1.0341764680273201E+05	
  +1.3812500000000000E+02	  +2.3065616394641655E+01	  +1.0593548287855285E+02	  +9.4095740137109242E+04	  +1.0342390413401615E+05	
  +1.3825000000000000E+02	  +2.3061013643046145E+01	  +1.0594779205962476E+02	  +9.4078786917829697E+04	  +1.0343754637994168E+05	
  +1.3837500000000000E+02	  +2.3062113628440869E+01	  +1.0591534173616780E+02	  +9.4084959476636694E+04	  +1.0340404354941967E+05	
  +1.3850000000000000E+02	  +2.3065847492029313E+01	  +1.0593061050308191E+02	  +9.4104507770723430E+04	  +1.0341885896403152E+05	
  +1.3862500000000000E+02	  +2.3058761314311955E+01	  +1.0595233547976771E+02	  +9.4072788661812418E+04	  +1.0344270514598320E+05	
  +1.3875000000000000E+02	  +2.3061112992027322E+01	  +1.0595094907327496E+02	  +9.4081809394566051E+04	  +1.0344075972003976E+05	
  +1.3887500000000000E+02	  +2.3065775579847880E+01	  +1.0593332806925625E+02	  +9.4105469166644732E+04	  +1.0342166019246689E+05	
  +1.3900000000000000E+02	  +2.3065193759379135E+01	  +1.0593567884000289E+02	  +9.4102081078523712E+04	  +1.0342419928042140E+05	
  +1.3912500000000000E+02	  +2.3061268961401847E+01	  +1.0594729860032491E+02	  +9.4082636106250662E+04	  +1.0343698369616989E+05	
  +1.3925000000000000E+02	  +2.3062118616521445E+01	  +1.0594878884653595E+02	  +9.4086775374500809E+04	  +1.0343832145266180E+05	
  +1.3937500000000000E+02	  +2.3064411449710153E+01	  +1.0596923646573333E+02	  +9.4098132960389819E+04	  +1.0345876596690118E+05	
  +1.3950000000000000E+02	  +2.3064830766864809E+01	  +1.0595342679303127E+02	  +9.4099321128906056E+04	  +1.0344246966452245E+05	
  +1.3962500000000000E+02	  +2.3069412025939524E+01	  +1.0595158030977252E+02	  +9.4118807761396150E+04	  +1.0343955504940881E+05	
  +1.3975000000000000E+02	  +2.3066005333388450E+01	  +1.0594245771371723E+02	  +9.4103270924106662E+04	  +1.0343096569374968E+05	
  +1.3987500000000000E+02	  +2.3065229001671817E+01	  +1.0593401884987816E+02	  +9.4097967472973876E+04	  +1.0342249012922050E+05	
  +1.4000000000000000E+02	  +2.3063885397018250E+01	  +1.0593372335516835E+02	  +9.4093059144783678E+04	  +1.0342248709860505E+05	
  +1.4012500000000000E+02	  +2.3061990109774424E+01	  +1.0592940035918645E+02	  +9.4085075458855834E+04	  +1.0341847946826418E+05	
  +1.4025000000000000E+02	  +2.3062045193299426E+01	  +1.0592760843401874E+02	  +9.4085843050804586E+04	  +1.0341663068045705E+05	
  +1.4037500000000000E+02	  +2.3061457198851311E+01	  +1.0591798607147383E+02	  +9.4084054577673611E+04	  +1.0340690015676110E+05	
  +1.4050000000000000E+02	  +2.3061001586766089E+01	  +1.0593233666071804E+02	  +9.4081288966209177E+04	  +1.0342170935711097E+05	
  +1.4062500000000000E+02	  +2.3058991794729014E+01	  +1.0592544403327950E+02	  +9.4071851702883083E+04	  +1.0341509371480002E+05	
  +1.4075000000000000E+02	  +2.3062073519185056E+01	  +1.0592189735018820E+02	  +9.4085253902738667E+04	  +1.0341077120902219E+05	
  +1.4087500000000000E+02	  +2.3060863441691001E+01	  +1.0591094984377514E+02	  +9.4080398680345272E+04	  +1.0339982137465618E+05	
  +1.4100000000000000E+02	  +2.3059956946120792E+01	  +1.0590872428972246E+02	  +9.4075214512035687E+04	  +1.0339774273810632E+05	
  +1.4112500000000000E+02	  +2.3057809303463053E+01	  +1.0589232368482465E+02	  +9.4066080552784289E+04	  +1.0338141334557428E+05	
  +1.4125000000000000E+02	  +2.3057349169272555E+01	  +1.0588711952255125E+02	  +9.4064401862223400E+04	  +1.0337618237776370E+05	
  +1.4137500000000000E+02	  +2.3053995484483348E+01	  +1.0588879479567525E+02	  +9.4049637134822289E+04	  +1.0337864771733913E+05	
  +1.4150000000000000E+02	  +2.3053658875216705E+01	  +1.0589522782884427E+02	  +9.4045641481316241E+04	  +1.0338531586707203E+05	
  +1.4162500000000000E+02	  +2.3054517034261071E+01	  +1.0586976025190444E+02	  +9.4048666775488484E+04	  +1.0335902319991979E+05	
  +1.4175000000000000E+02	  +2.3056107499963304E+01	  +1.0581976701898131E+02	  +9.4054582933259517E+04	  +1.0330743010660654E+05	
  +1.4187500000000000E+02	  +2.3051003329231971E+01	  +1.0577796984956190E+02	  +9.4031487462934558E+04	  +1.0326573136550450E+05	
  +1.4200000000000000E+02	  +2.3040348472269148E+01	  +1.0576166804581925E+02	  +9.3983413070189941E+04	  +1.0325140279122285E+05	
  +1.4212500000000000E+02	  +2.3031931539550474E+01	  +1.0572730837110615E+02	  +9.3947833592046794E+04	  +1.0321806665323308E+05	
  +1.4225000000000000E+02	  +2.3028961760372407E+01	  +1.0571127872097502E+02	  +9.3938492114022491E+04	  +1.0320230085314167E+05	
  +1.4237500000000000E+02	  +2.3021875309966443E+01	  +1.0572048176634307E+02	  +9.3910228817776413E+04	  +1.0321331489795205E+05	
  +1.4250000000000000E+02	  +2.3018531152885991E+01	  +1.0570489654533729E+02	  +9.3896482157172199E+04	  +1.0319808818748937E+05	
  +1.4262500000000000E+02	  +2.3020425598397800E+01	  +1.0571540907456560E+02	  +9.3908047268867755E+04	  +1.0320843951847663E+05	
  +1.4275000000000000E+02	  +2.3016691760563479E+01	  +1.0575370504579925E+02	  +9.3891908779211924E+04	  +1.0324852102876021E+05	
  +1.4287500000000000E+02	  +2.3018330076394992E+01	  +1.0575817271899730E+02	  +9.3898339353979085E+04	  +1.0325273432205405E+05	
  +1.4300000000000000E+02	  +2.3026774229238097E+01	  +1.0574824816088142E+02	  +9.3936684862996204E+04	  +1.0324067891288514E+05	
  +1.4312500000000000E+02	  +2.3027000969902172E+01	  +1.0574133374523235E+02	  +9.3937289829914924E+04	  +1.0323354183157123E+05	
  +1.4325000000000000E+02	  +2.3024415505961574E+01	  +1.0575331130553101E+02	  +9.3922512254604342E+04	  +1.0324639437512407E+05	
  +1.4337500000000000E+02	  +2.3023268382697289E+01	  +1.0572421351587934E+02	  +9.3917248520979818E+04	  +1.0321682860397873E+05	
  +1.4350000000000000E+02	  +2.3025917913328737E+01	  +1.0574459528382629E+02	  +9.3929781223350612E+04	  +1.0323712624584937E+05	
  +1.4362500000000000E+02	  +2.3019778812116034E+01	  +1.0574021336478138E+02	  +9.3902774994627747E+04	  +1.0323400521080304E+05	
  +1.4375000000000000E+02	  +2.3024331381778016E+01	  +1.0571191911337580E+02	  +9.3922822784692806E+04	  +1.0320399091883283E+05	
  +1.4387500000000000E+02	  +2.3023730791988640E+01	  +1.0570178974382785E+02	  +9.3922594582608945E+04	  +1.0319374343449103E+05	
  +1.4400000000000000E+02	  +2.3017169716089715E+01	  +1.0571070781648234E+02	  +9.3891687540994433E+04	  +1.0320434788588164E+05	
  +1.4412500000000000E+02	  +2.3015047100469761E+01	  +1.0571544573934122E+02	  +9.3882715322902979E+04	  +1.0320967730642496E+05	
  +1.4425000000000000E+02	  +2.3017361678649422E+01	  +1.0571118479701798E+02	  +9.3895466580053137E+04	  +1.0320479389608200E+05	
  +1.4437500000000000E+02	  +2.3017871241978000E+01	  +1.0572036602688010E+02	  +9.3898909532538935E+04	  +1.0321408982872212E+05	
  +1.4450000000000000E+02	  +2.3016868174970938E+01	  +1.0571714304606780E+02	  +9.3894482373847524E+04	  +1.0321101049606514E+05	
  +1.4462500000000000E+02	  +2.3018230815067731E+01	  +1.0569686670317508E+02	  +9.3901023701050974E+04	  +1.0318992553949100E+05	
  +1.4475000000000000E+02	  +2.3017188128668607E+01	  +1.0566816274712269E+02	  +9.3897908114646634E+04	  +1.0316073977040962E+05	
  +1.4487500000000000E+02	  +2.3012572064716366E+01	  +1.0565326896422988E+02	  +9.3877643565965947E+04	  +1.0314650565390987E+05	
  +1.4500000000000000E+02	  +2.3006476866740194E+01	  +1.0564418811664646E+02	  +9.3850794169152330E+04	  +1.0313855929610570E+05	
  +1.4512500000000000E+02	  +2.3003380268428074E+01	  +1.0562321590243796E+02	  +9.3838379182796896E+04	  +1.0311775625659301E+05	
  +1.4525000000000000E+02	  +2.3001665122431103E+01	  +1.0563264306108714E+02	  +9.3833197986442829E+04	  +1.0312780083014800E+05	
  +1.4537500000000000E+02	  +2.2996982709220461E+01	  +1.0563306550671079E+02	  +9.3814338518292527E+04	  +1.0312927864428920E+05	
  +1.4550000000000000E+02	  +2.2998861010879370E+01	  +1.0566589951791944E+02	  +9.3823962430354906E+04	  +1.0316251007912148E+05	
  +1.4562500000000000E+02	  +2.2998402979612827E+01	  +1.0566985394737591E+02	  +9.3824376952412364E+04	  +1.0316666498073420E+05	
  +1.4575000000000000E+02	  +2.3004710578961959E+01	  +1.0566799247535759E+02	  +9.3852837033676391E+04	  +1.0316335007210608E+05	
  +1.4587500000000000E+02	  +2.3005384798940053E+01	  +1.0567616030173370E+02	  +9.3856219896260314E+04	  +1.0317157061268709E+05	
  +1.4600000000000000E+02	  +2.3004249056363410E+01	  +1.0567556329385667E+02	  +9.3848771263735165E+04	  +1.0317121214889071E+05	
  +1.4612500000000000E+02	  +2.3006172873967849E+01	  +1.0566363143564089E+02	  +9.3856677844710619E+04	  +1.0315855426222036E+05	
  +1.4625000000000000E+02	  +2.3006133352559988E+01	  +1.0566853427637687E+02	  +9.3856814904536513E+04	  +1.0316358788774733E+05	
  +1.4637500000000000E+02	  +2.3003307616455245E+01	  +1.0565457303664650E+02	  +9.3843867190318822E+04	  +1.0314990987947039E+05	
  +1.4650000000000000E+02	  +2.3004765974714974E+01	  +1.0564213558973643E+02	  +9.3850493311954269E+04	  +1.0313683753741116E+05	
  +1.4662500000000000E+02	  +2.3001919254764385E+01	  +1.0565076633865601E+02	  +9.3839261662890858E+04	  +1.0314631828114606E+05	
  +1.4675000000000000E+02	  +2.2999040733359589E+01	  +1.0564229142319172E+02	  +9.3826018103638402E+04	  +1.0313827484085437E+05	
  +1.4687500000000000E+02	  +2.3001120147887253E+01	  +1.0562499237610689E+02	  +9.3836469876205854E+04	  +1.0312008139030452E+05	
  +1.4700000000000000E+02	  +2.2999387074432573E+01	  +1.0562885243048098E+02	  +9.3829765561509106E+04	  +1.0312442425877583E+05	
  +1.4712500000000000E+02	  +2.2995319549039571E+01	  +1.0562390352180742E+02	  +9.3810704323227081E+04	  +1.0312025986635873E+05	
  +1.4725000000000000E+02	  +2.2996350188968631E+01	  +1.0563344489069729E+02	  +9.3816087816723404E+04	  +1.0312980859041013E+05	
  +1.4737500000000000E+02	  +2.2995264021747616E+01	  +1.0564041195599556E+02	  +9.3812856267540061E+04	  +1.0313719123527411E+05	
  +1.4750000000000000E+02	  +2.2996953819139438E+01	  +1.0566006009101436E+02	  +9.3820285709242162E+04	  +1.0315695091145026E+05	
  +1.4762500000000000E+02	  +2.2998552908844882E+01	  +1.0566068199044471E+02	  +9.3828379960654464E+04	  +1.0315723156530391E+05	
  +1.4775000000000000E+02	  +2.3002679313207953E+01	  +1.0569842691263220E+02	  +9.3845336274803893E+04	  +1.0319499432831336E+05	
  +1.4787500000000000E+02	  +2.3002469778677089E+01	  +1.0567827829803534E+02	  +9.3844025119690603E+04	  +1.0317439159908646E+05	
  +1.4800000000000000E+02	  +2.3010163074036992E+01	  +1.0569491927014712E+02	  +9.3877003934676075E+04	  +1.0318973002810779E+05	
  +1.4812500000000000E+02	  +2.3005909262158905E+01	  +1.0570676010216594E+02	  +9.3858222059764143E+04	  +1.0320281422547204E+05	
  +1.4825000000000000E+02	  +2.3009308898869861E+01	  +1.0572196387217178E+02	  +9.3870362322760979E+04	  +1.0321763762227492E+05	
  +1.4837500000000000E+02	  +2.3012262290079502E+01	  +1.0572192417653135E+02	  +9.3885184113443043E+04	  +1.0321693814254228E+05	
  +1.4850000000000000E+02	  +2.3015553881216910E+01	  +1.0569347829669375E+02	  +9.3898027887492717E+04	  +1.0318705026250475E+05	
  +1.4862500000000000E+02	  +2.3015435378150872E+01	  +1.0570498862635748E+02	  +9.3896241966329777E+04	  +1.0319887342952788E+05	
  +1.4875000000000000E+02	  +2.3009648869873320E+01	  +1.0565711629080727E+02	  +9.3869480626590041E+04	  +1.0315110125501486E+05	
  +1.4887500000000000E+02	  +2.3011875308965973E+01	  +1.0565971177700798E+02	  +9.3879618053581129E+04	  +1.0315326439131115E+05	
  +1.4900000000000000E+02	  +2.3002270332903322E+01	  +1.0565933914909272E+02	  +9.3838886138260568E+04	  +1.0315502598822747E+05	
  +1.4912500000000000E+02	  +2.3002773534707380E+01	  +1.0564754398339591E+02	  +9.3840366183556049E+04	  +1.0314282514147050E+05	
  +1.4925000000000000E+02	  +2.3003370524547087E+01	  +1.0563316505901909E+02	  +9.3846818990847911E+04	  +1.0312795520977344E+05	
  +1.4937500000000000E+02	  +2.3000601104227435E+01	  +1.0561836006120630E+02	  +9.3834134538192971E+04	  +1.0311339986490400E+05	
  +1.4950000000000000E+02	  +2.2997092210212713E+01	  +1.0565230519342377E+02	  +9.3818688226886195E+04	  +1.0314897234745021E+05	
  +1.4962500000000000E+02	  +2.2994304246084450E+01	  +1.0563840477743953E+02	  +9.3807034264007700E+04	  +1.0313534826095402E+05	
  +1.4975000000000000E+02	  +2.3001049810409501E+01	  +1.0567627974138320E+02	  +9.3838662058525282E+04	  +1.0317266011024988E+05	
  +1.4987500000000000E+02	  +2.2998310369857059E+01	  +1.0567149093840979E+02	  +9.3827124185001201E+04	  +1.0316836331937171E+05	
  +1.5000000000000000E+02	  +2.3005886000727283E+01	  +1.0568019573708408E+02	  +9.3858667869565776E+04	  +1.0317559458495985E+05	
  +1.5012500000000000E+02	  +2.3004992391329040E+01	  +1.0567912469694338E+02	  +9.3855797172183928E+04	  +1.0317469627749015E+05	
  +1.5025000000000000E+02	  +2.3006229277323509E+01	  +1.0568489587305750E+02	  +9.3858075514367869E+04	  +1.0318033501960270E+05	
  +1.5037500000000000E+02	  +2.3006044025468952E+01	  +1.0571666892466017E+02	  +9.3857914563799335E+04	  +1.0321293926627171E+05	
  +1.5050000000000000E+02	  +2.3007611832987482E+01	  +1.0569782203447207E+02	  +9.3864158535803203E+04	  +1.0319327416548206E+05	
  +1.5062500000000000E+02	  +2.3014211774545910E+01	  +1.0573337080306206E+02	  +9.3893783192664399E+04	  +1.0322823447665558E+05	
  +1.5075000000000000E+02	  +2.3010667279971258E+01	  +1.0571666651130708E+02	  +9.3877052674184903E+04	  +1.0321190556844170E+05	
  +1.5087500000000000E+02	  +2.3017722416066643E+01	  +1.0573759581845998E+02	  +9.3906431953302090E+04	  +1.0323178136649553E+05	
  +1.5100000000000000E+02	  +2.3014642629456507E+01	  +1.0573717461258950E+02	  +9.3893789838438926E+04	  +1.0323203674300210E+05	
  +1.5112500000000000E+02	  +2.3018699364285467E+01	  +1.0574010657204173E+02	  +9.3908886937673902E+04	  +1.0323413659812674E+05	
  +1.5125000000000000E+02	  +2.3019025953702329E+01	  +1.0574716202746617E+02	  +9.3911684026467658E+04	  +1.0324129464221899E+05	
  +1.5137500000000000E+02	  +2.3019746041928247E+01	  +1.0573063897283897E+02	  +9.3913067057676555E+04	  +1.0322419998414571E+05	
  +1.5150000000000000E+02	  +2.3021220185016308E+01	  +1.0575032613356488E+02	  +9.3919110555685926E+04	  +1.0324404789851431E+05	
  +1.5162500000000000E+02	  +2.3018097810251451E+01	  +1.0574342918688359E+02	  +9.3905074199026378E+04	  +1.0323767604276795E+05	
  +1.5175000000000000E+02	  +2.3021930001348416E+01	  +1.0578937931186439E+02	  +9.3921958012532108E+04	  +1.0328391362883570E+05	
  +1.5187500000000000E+02	  +2.3021031402768823E+01	  +1.0577128626409443E+02	  +9.3918765178231697E+04	  +1.0326557129747319E+05	
  +1.5200000000000000E+02	  +2.3030697031612007E+01	  +1.0577833032289730E+02	  +9.3960207611584599E+04	  +1.0327063411501193E+05	
  +1.5212500000000000E+02	  +2.3026949680393312E+01	  +1.0577742890526376E+02	  +9.3943791426751486E+04	  +1.0327054640168435E+05	
  +1.5225000000000000E+02	  +2.3027922196912016E+01	  +1.0578476192787966E+02	  +9.3944601310615384E+04	  +1.0327784481240311E+05	
  +1.5237500000000000E+02	  +2.3028190593944700E+01	  +1.0577691100827047E+02	  +9.3946398019585220E+04	  +1.0326973876024342E+05	
  +1.5250000000000000E+02	  +2.3030454894818039E+01	  +1.0579676701845956E+02	  +9.3953623126960476E+04	  +1.0328958339573730E+05	
  +1.5262500000000000E+02	  +2.3029389894746565E+01	  +1.0575493621150852E+02	  +9.3948243061493704E+04	  +1.0324694963729465E+05	
  +1.5275000000000000E+02	  +2.3033721217072319E+01	  +1.0573508290656673E+02	  +9.3965237445101753E+04	  +1.0322563522933266E+05	
  +1.5287500000000000E+02	  +2.3025503459916617E+01	  +1.0573134277176290E+02	  +9.3928226507291518E+04	  +1.0322363644000402E+05	
  +1.5300000000000000E+02	  +2.3021283846793107E+01	  +1.0575786769597680E+02	  +9.3906901148075704E+04	  +1.0325176279842205E+05	
  +1.5312500000000000E+02	  +2.3021360736541844E+01	  +1.0571828248653341E+02	  +9.3910572869154828E+04	  +1.0321117573155994E+05	
  +1.5325000000000000E+02	  +2.3018818502153376E+01	  +1.0571599315970131E+02	  +9.3899538229520316E+04	  +1.0320753289074186E+05	
  +1.5337500000000000E+02	  +2.3018818502153376E+01	  +1.0577176208403297E+02	  +9.3899538229520316E+04	  +1.0326655252729355E+05	
  +1.5350000000000000E+02	  +2.3018677401530208E+01	  +1.0576267090988684E+02	  +9.3895648339789172E+04	  +1.0325726685734736E+05	
  +1.5362500000000000E+02	  +2.2990424837251020E+01	  +1.0556066842893485E+02	  +9.3775168353737201E+04	  +1.0305710945405392E+05	
  +1.5375000000000000E+02	  +2.2989579332242620E+01	  +1.0556103633906024E+02	  +9.3775168353737201E+04	  +1.0305710945405392E+05	
  +1.5387500000000000E+02	  +2.2990419884325188E+01	  +1.0555515672316325E+02	  +9.3775168353737201E+04	  +1.0305089585244941E+05	
  +1.5400000000000000E+02	  +2.2989060059938765E+01	  +1.0549762237148819E+02	  +9.3769479567492512E+04	  +1.0299223208080865E+05	
  +1.5412500000000000E+02	  +2.2985982301358536E+01	  +1.0547489404717962E+02	  +9.3755611052367036E+04	  +1.0296962473645710E+05	
  +1.5425000000000000E+02	  +2.2974428487864444E+01	  +1.0546518827461558E+02	  +9.3704870051718957E+04	  +1.0296225726204622E+05	
  +1.5437500000000000E+02	  +2.2969686850138149E+01	  +1.0543274978159678E+02	  +9.3684924298019600E+04	  +1.0293006955303891E+05	
  +1.5450000000000000E+02	  +2.2968144082828637E+01	  +1.0542651565653648E+02	  +9.3682380327132967E+04	  +1.0292402462624402E+05	
  +1.5462500000000000E+02	  +2.2961181005177647E+01	  +1.0542114984306198E+02	  +9.3653427192978241E+04	  +1.0292007974537549E+05	
  +1.5475000000000000E+02	  +2.2959694254715824E+01	  +1.0540961526326018E+02	  +9.3647548070935212E+04	  +1.0290858988727679E+05	
  +1.5487500000000000E+02	  +2.2958700755161001E+01	  +1.0539438694441355E+02	  +9.3645832211124623E+04	  +1.0289320418070219E+05	
  +1.5500000000000000E+02	  +2.2955553112936602E+01	  +1.0540394762127990E+02	  +9.3632119435028799E+04	  +1.0290370554870847E+05	
