 TIME                    	HPT_powerMW              	LPT_powerMW              	P1_powerMW               	P2_powerMW               	P3_powerMW               	Wnet_MW                  	Wgross_MW                	eta_net                  	eta_gross                	eta_CHP                  	m_fuel_h                 	
  +1.5137500000000000E+02	  +1.6614860096932787E+01	  +1.0188781552229662E+01	  +1.4173503228866183E-04	  +1.2854946205974880E-02	  +2.6892123757193381E-01	  +2.3869551357317025E+01	  +2.6803641649162447E+01	  +2.7211653665585872E-01	  +3.0556561479313199E-01	  +7.8916143265120797E-01	  +2.6082864170372017E+04	
  +1.5150000000000000E+02	  +1.6617927917888451E+01	  +1.0187245563019365E+01	  +1.4173503228866183E-04	  +1.2846308429574606E-02	  +2.6885943859460809E-01	  +2.3870993398966206E+01	  +2.6805173480907811E+01	  +2.7208020139933842E-01	  +3.0552381617873725E-01	  +7.8863667568868945E-01	  +2.6087923401725096E+04	
  +1.5162500000000000E+02	  +1.6616352350726466E+01	  +1.0185953426661126E+01	  +1.4298973965607675E-04	  +1.2844345893864330E-02	  +2.6903358639551100E-01	  +2.3868256369822713E+01	  +2.6802305777387598E+01	  +2.7206407006655980E-01	  +3.0550804734039744E-01	  +7.8893933032917285E-01	  +2.6086478819487627E+04	
  +1.5175000000000000E+02	  +1.6624128639634883E+01	  +1.0183311377391650E+01	  +1.4298973965607675E-04	  +1.2855561692675401E-02	  +2.6896715527074994E-01	  +2.3872926879291107E+01	  +2.6807440017026536E+01	  +2.7199572757673257E-01	  +3.0543004587451178E-01	  +7.8864005249083202E-01	  +2.6098139239988079E+04	
  +1.5187500000000000E+02	  +1.6621460873841393E+01	  +1.0182542825207396E+01	  +1.4333791372213918E-04	  +1.2855445455957400E-02	  +2.6910571608118283E-01	  +2.3869709279638133E+01	  +2.6804003699048788E+01	  +2.7200800884977033E-01	  +3.0544585147501507E-01	  +7.8879747910064368E-01	  +2.6093443542739366E+04	
  +1.5200000000000000E+02	  +1.6623311279356678E+01	  +1.0182748336499833E+01	  +1.4335117080943344E-04	  +1.2853367687938169E-02	  +2.6905608103718603E-01	  +2.3871606134364519E+01	  +2.6806059615856508E+01	  +2.7202430696390045E-01	  +3.0546330851778203E-01	  +7.8877523375453040E-01	  +2.6093953619416850E+04	
  +1.5212500000000000E+02	  +1.6622724242551669E+01	  +1.0181197988394262E+01	  +1.4754008344466796E-04	  +1.2867615677396140E-02	  +2.6909373297283379E-01	  +2.3869632007991029E+01	  +2.6803922230945929E+01	  +2.7199880873752114E-01	  +3.0543558081958311E-01	  +7.8880299022671729E-01	  +2.6094241656493217E+04	
  +1.5225000000000000E+02	  +1.6622522622935247E+01	  +1.0178967775485630E+01	  +1.5439099167543477E-04	  +1.2855141986177482E-02	  +2.6907038916187581E-01	  +2.3867469428653035E+01	  +2.6801490398420878E+01	  +2.7195564314887039E-01	  +3.0538707006368082E-01	  +7.8833423842961226E-01	  +2.6096018906886275E+04	
  +1.5237500000000000E+02	  +1.6621485156949383E+01	  +1.0185721080429085E+01	  +1.6223403655677468E-04	  +1.2873820853198345E-02	  +2.6914208332401979E-01	  +2.3872525289248220E+01	  +2.6807206237378466E+01	  +2.7203619247566885E-01	  +3.0547795959444940E-01	  +7.8861272707620100E-01	  +2.6093818231045560E+04	
  +1.5250000000000000E+02	  +1.6623475540004009E+01	  +1.0186977910947553E+01	  +1.7006354639103325E-04	  +1.2874447752359391E-02	  +2.6900951649978777E-01	  +2.3875559480837726E+01	  +2.6810453450951567E+01	  +2.7201890926887884E-01	  +3.0545672911184091E-01	  +7.8827504066659049E-01	  +2.6098792876398686E+04	
  +1.5262500000000000E+02	  +1.6616384113835771E+01	  +1.0173454247129060E+01	  +1.7514896961703212E-04	  +1.2883599364046039E-02	  +2.6900809702720979E-01	  +2.3856994364043569E+01	  +2.6789838360964836E+01	  +2.7192237980479306E-01	  +3.0535097969753583E-01	  +7.8813373977647627E-01	  +2.6087756602861762E+04	
  +1.5275000000000000E+02	  +1.6612729279343156E+01	  +1.0171544013736522E+01	  +1.7479136557651073E-04	  +1.2868667575419190E-02	  +2.6888864857092420E-01	  +2.3852107067010987E+01	  +2.6784273293079682E+01	  +2.7192798288007930E-01	  +3.0535639426041911E-01	  +7.8794621425531908E-01	  +2.6081874888227121E+04	
  +1.5287500000000000E+02	  +1.6610691168333393E+01	  +1.0179031666843661E+01	  +1.7499065872534489E-04	  +1.2867432506349166E-02	  +2.6890737184149738E-01	  +2.3856995736153433E+01	  +2.6789722835177052E+01	  +2.7198264080495976E-01	  +3.0541731422211327E-01	  +7.8842001533343509E-01	  +2.6081978049107965E+04	
  +1.5300000000000000E+02	  +1.6613069450892844E+01	  +1.0179954325039507E+01	  +1.7451857483066012E-04	  +1.2876380707972986E-02	  +2.6879197722649245E-01	  +2.3860062809480748E+01	  +2.6793023775932348E+01	  +2.7193782783648496E-01	  +3.0536536072751858E-01	  +7.8822373793300871E-01	  +2.6089629801581017E+04	
  +1.5312500000000000E+02	  +1.6608309039825425E+01	  +1.0171919778200987E+01	  +1.8033667953600254E-04	  +1.2859933393860301E-02	  +2.6885523063553290E-01	  +2.3848499985585732E+01	  +2.6780228818026412E+01	  +2.7191569156987816E-01	  +3.0534266070631372E-01	  +7.8779077254573160E-01	  +2.6079109397417917E+04	
  +1.5325000000000000E+02	  +1.6605235953534226E+01	  +1.0170225179342509E+01	  +1.9351208268613172E-04	  +1.2860995586846167E-02	  +2.6890075912827749E-01	  +2.3844155279471035E+01	  +2.6775461132876735E+01	  +2.7188157313335976E-01	  +3.0530561510162896E-01	  +7.8756595820456454E-01	  +2.6077630393096631E+04	
  +1.5337500000000000E+02	  +1.6616343415591338E+01	  +1.0164565426415423E+01	  +2.0804419945584681E-04	  +1.2882429505968919E-02	  +2.6886994856771690E-01	  +2.3849053577760262E+01	  +2.6780908842006763E+01	  +2.7176976317614304E-01	  +3.0517945837570531E-01	  +7.8723532901310722E-01	  +2.6093718426689342E+04	
  +1.5350000000000000E+02	  +1.6613386032192036E+01	  +1.0166984772402625E+01	  +2.2197356898365862E-04	  +1.2885952232022756E-02	  +2.6878291936547605E-01	  +2.3848631963485360E+01	  +2.6780370804594661E+01	  +2.7179013805672469E-01	  +3.0520160189210804E-01	  +7.8695202240080131E-01	  +2.6091301036443470E+04	
  +1.5362500000000000E+02	  +1.6579241300283975E+01	  +1.0156013079737136E+01	  +2.2662494824486536E-04	  +1.2838601025421890E-02	  +2.6795077784539906E-01	  +2.3808814538581839E+01	  +2.6735254380021107E+01	  +2.7188932831436435E-01	  +3.0530836988621368E-01	  +7.8709409618663539E-01	  +2.6038236577621890E+04	
  +1.5375000000000000E+02	  +1.6580505789996849E+01	  +1.0162007252489483E+01	  +2.2711094253424524E-04	  +1.2847755896627238E-02	  +2.6791142688089065E-01	  +2.3815374073889647E+01	  +2.6742513042486326E+01	  +2.7192667673082827E-01	  +3.0534908570035479E-01	  +7.8747198898884185E-01	  +2.6041833069217668E+04	
  +1.5387500000000000E+02	  +1.6577669208469036E+01	  +1.0160191742853147E+01	  +2.2738224983477598E-04	  +1.2855165171708054E-02	  +2.6775980764320217E-01	  +2.3811316736631696E+01	  +2.6737860951322183E+01	  +2.7189513195279158E-01	  +3.0531256678934610E-01	  +7.8746847484596927E-01	  +2.6040417229683237E+04	
  +1.5400000000000000E+02	  +1.6568613407184216E+01	  +1.0155233891499130E+01	  +2.2775633406935453E-04	  +1.2856895957899407E-02	  +2.6768495538785608E-01	  +2.3798769921903173E+01	  +2.6723847298683349E+01	  +2.7191052904633584E-01	  +3.0533071587245236E-01	  +7.8763012133101140E-01	  +2.6025222065794405E+04	
  +1.5412500000000000E+02	  +1.6564407798495537E+01	  +1.0157312771344902E+01	  +2.2770764935041806E-04	  +1.2853285507352650E-02	  +2.6750910756908219E-01	  +2.3797017422203190E+01	  +2.6721720569840439E+01	  +2.7194883327548380E-01	  +3.0537191292306121E-01	  +7.8796978565385223E-01	  +2.6019640208884084E+04	
  +1.5425000000000000E+02	  +1.6561542703440654E+01	  +1.0153265574001312E+01	  +2.2791968223344583E-04	  +1.2858734533556836E-02	  +2.6736376364985237E-01	  +2.3790922073618692E+01	  +2.6714808277441968E+01	  +2.7188893456209801E-01	  +3.0530387755078769E-01	  +7.8790331210086695E-01	  +2.6018706369304055E+04	
  +1.5437500000000000E+02	  +1.6556209047969066E+01	  +1.0149656212543910E+01	  +2.2766083934819704E-04	  +1.2854284634538454E-02	  +2.6732236408236210E-01	  +2.3782914855861058E+01	  +2.6705865260512979E+01	  +2.7188025981131730E-01	  +3.0529468862497117E-01	  +7.8800533136306505E-01	  +2.6010779241645774E+04	
  +1.5450000000000000E+02	  +1.6556837903388750E+01	  +1.0148163355054274E+01	  +2.2748061957204613E-04	  +1.2849297614029156E-02	  +2.6722406919334185E-01	  +2.3782230369914473E+01	  +2.6705001258443023E+01	  +2.7188712635181644E-01	  +3.0530130851666737E-01	  +7.8807041355332197E-01	  +2.6009373750181734E+04	
  +1.5462500000000000E+02	  +1.6555862701573087E+01	  +1.0145528943567776E+01	  +2.2743853656335717E-04	  +1.2841489202830597E-02	  +2.6717735775854390E-01	  +2.3779030823678628E+01	  +2.6701391645140859E+01	  +2.7185488282238124E-01	  +3.0526490968908720E-01	  +7.8806638045562794E-01	  +2.6008959018922644E+04	
  +1.5475000000000000E+02	  +1.6554129240997952E+01	  +1.0139074783926564E+01	  +2.2714663373039920E-04	  +1.2837715504900395E-02	  +2.6712324702932988E-01	  +2.3771714324180898E+01	  +2.6693204024924512E+01	  +2.7179986038733894E-01	  +3.0520344592418158E-01	  +7.8778113047656206E-01	  +2.6006219963334490E+04	
  +1.5487500000000000E+02	  +1.6552746523596898E+01	  +1.0138883298192157E+01	  +2.2708462827824210E-04	  +1.2827788072948789E-02	  +2.6711919440494702E-01	  +2.3770310179214597E+01	  +2.6691629821789057E+01	  +2.7182412308442061E-01	  +3.0523071913239586E-01	  +7.8788193560299780E-01	  +2.6002362683770025E+04	
  +1.5500000000000000E+02	  +1.6553846600416151E+01	  +1.0139014121011034E+01	  +2.2656061344323452E-04	  +1.2822420580760593E-02	  +2.6704044250394504E-01	  +2.3771494167956135E+01	  +2.6692860721427188E+01	  +2.7180629668116568E-01	  +3.0520957451203745E-01	  +7.8771467766856540E-01	  +2.6005363298753309E+04	
  +1.5512500000000000E+02	  +1.6551188467923790E+01	  +1.0139234489601796E+01	  +2.2466356118546507E-04	  +1.2812659995254209E-02	  +2.6705228015602273E-01	  +2.3769300018431810E+01	  +2.6690422957525584E+01	  +2.7181641086882041E-01	  +3.0522122936980017E-01	  +7.8770273761678533E-01	  +2.6001995398701449E+04	
  +1.5525000000000000E+02	  +1.6551089068807453E+01	  +1.0138217134588793E+01	  +2.2197802125948542E-04	  +1.2810866236254553E-02	  +2.6696174950267465E-01	  +2.3768380448672453E+01	  +2.6689306203396246E+01	  +2.7182266945555128E-01	  +3.0522729446334557E-01	  +7.8788581695839432E-01	  +2.6000390791687762E+04	
  +1.5537500000000000E+02	  +1.6548020643272135E+01	  +1.0138036218543853E+01	  +2.1930732262799481E-04	  +1.2810298003235987E-02	  +2.6679668428952108E-01	  +2.3765607514980545E+01	  +2.6686056861815992E+01	  +2.7184050342945759E-01	  +3.0524576858767200E-01	  +7.8814390971708870E-01	  +2.5995651915985527E+04	
  +1.5550000000000000E+02	  +1.6538683852408376E+01	  +1.0137300233805309E+01	  +2.1617296116859449E-04	  +1.2806615610581634E-02	  +2.6657702309788150E-01	  +2.3756745847089650E+01	  +2.6675984086213685E+01	  +2.7189547912812084E-01	  +3.0530610214966558E-01	  +7.8845589223679580E-01	  +2.5980704502934859E+04	
  +1.5562500000000000E+02	  +1.6528756085924741E+01	  +1.0130876124643290E+01	  +2.1578739410180043E-04	  +1.2820696377904875E-02	  +2.6628809459612551E-01	  +2.3742276868979911E+01	  +2.6659632210568034E+01	  +2.7190003568127802E-01	  +3.0531001678166514E-01	  +7.8892354348199401E-01	  +2.5964445904690394E+04	
  +1.5575000000000000E+02	  +1.6518987696031477E+01	  +1.0126717125969673E+01	  +2.1489265425336787E-04	  +1.2811221784745266E-02	  +2.6596913088893404E-01	  +2.3730038619005896E+01	  +2.6645704822001150E+01	  +2.7188779601170571E-01	  +3.0529414947643546E-01	  +7.8887679804381616E-01	  +2.5952230458423004E+04	
  +1.5587500000000000E+02	  +1.6508740298916273E+01	  +1.0125626975221156E+01	  +2.1489265425336787E-04	  +1.2802690931464111E-02	  +2.6581821889833784E-01	  +2.3719978324488036E+01	  +2.6634367274137428E+01	  +2.7191424677222298E-01	  +3.0532337831544537E-01	  +7.8917283494842050E-01	  +2.5938704609070919E+04	
  +1.5600000000000000E+02	  +1.6508471538521235E+01	  +1.0123840151561225E+01	  +2.1451578051696950E-04	  +1.2798125447482227E-02	  +2.6559024313176055E-01	  +2.3718337925150429E+01	  +2.6632311690082460E+01	  +2.7189389999424524E-01	  +3.0529808261144942E-01	  +7.8920572191737570E-01	  +2.5938851719945844E+04	
  +1.5612500000000000E+02	  +1.6510902947318076E+01	  +1.0110971324283454E+01	  +2.0133797429421551E-04	  +1.2732223051272145E-02	  +2.6549134026792592E-01	  +2.3709104433277240E+01	  +2.6621874271601534E+01	  +2.7185099354753917E-01	  +3.0524910762444069E-01	  +7.8854502294965645E-01	  +2.5932846142101389E+04	
  +1.5625000000000000E+02	  +1.6541452595181141E+01	  +1.0124604209578999E+01	  +1.8047441654060685E-04	  +1.2756339711680866E-02	  +2.6650796181288622E-01	  +2.3747950825937131E+01	  +2.6666056804760142E+01	  +2.7176501447561441E-01	  +3.0515901631555709E-01	  +7.8832446355337327E-01	  +2.5983553935179090E+04	
  +1.5637500000000000E+02	  +1.6576317392168605E+01	  +1.0150339696751359E+01	  +1.6216050142214432E-04	  +1.2796871407480486E-02	  +2.6760019187891326E-01	  +2.3801488078618931E+01	  +2.6726657088919961E+01	  +2.7185317336397774E-01	  +3.0526354146573736E-01	  +7.8847730179427344E-01	  +2.6033685952928234E+04	
  +1.5650000000000000E+02	  +1.6595808637480211E+01	  +1.0169125383539164E+01	  +1.4389237438589036E-04	  +1.2821413691056285E-02	  +2.6821517526093325E-01	  +2.3835378185723698E+01	  +2.6764934021019375E+01	  +2.7197543067076857E-01	  +3.0540335464874147E-01	  +7.8923735555591867E-01	  +2.6059035187427296E+04	
  +1.5662500000000000E+02	  +1.6595160217594326E+01	  +1.0164657375808508E+01	  +1.3591659977829439E-04	  +1.2820248189234355E-02	  +2.6827649222906774E-01	  +2.3830726442746283E+01	  +2.6759817593402836E+01	  +2.7194457917122822E-01	  +3.0536993287302117E-01	  +7.8938524906566687E-01	  +2.6056905234539157E+04	
  +1.5675000000000000E+02	  +1.6599849065762356E+01	  +1.0168111801022704E+01	  +1.3556824165497121E-04	  +1.2817896111496726E-02	  +2.6835452262938947E-01	  +2.3837987591822273E+01	  +2.6767960866785064E+01	  +2.7197993442666257E-01	  +3.0540951551553064E-01	  +7.8933024124138995E-01	  +2.6061456468342876E+04	
  +1.5687500000000000E+02	  +1.6604888844837458E+01	  +1.0174535381414811E+01	  +1.3492868197923500E-04	  +1.2815776026814468E-02	  +2.6848331891082711E-01	  +2.3848191182369384E+01	  +2.6779424226252267E+01	  +2.7201356995324655E-01	  +3.0544734941828883E-01	  +7.8931735702872730E-01	  +2.6069387811525106E+04	
  +1.5700000000000000E+02	  +1.6610815482134434E+01	  +1.0174327855373512E+01	  +1.3517486546586602E-04	  +1.2818516200779635E-02	  +2.6861754263995591E-01	  +2.3853214893421569E+01	  +2.6785143337507947E+01	  +2.7199105375551613E-01	  +3.0542295426058202E-01	  +7.8928938846623742E-01	  +2.6077037979122546E+04	
  +1.5712500000000000E+02	  +1.6614849982521076E+01	  +1.0173120821340872E+01	  +1.3666599796034422E-04	  +1.2825484893450458E-02	  +2.6874387890034729E-01	  +2.3855638296663169E+01	  +2.6787970803861946E+01	  +2.7196880808114837E-01	  +3.0539918487353995E-01	  +7.8899833229599559E-01	  +2.6081820501668808E+04	
  +1.5725000000000000E+02	  +1.6617575448271296E+01	  +1.0173509753294585E+01	  +1.3945797345342719E-04	  +1.2832096405502714E-02	  +2.6883714498775291E-01	  +2.3858348851979251E+01	  +2.6791085201565878E+01	  +2.7196345641001657E-01	  +3.0539398084912528E-01	  +7.8871446719089178E-01	  +2.6085297296965800E+04	
  +1.5737500000000000E+02	  +1.6619574775236369E+01	  +1.0176722331270097E+01	  +1.4247879319734608E-04	  +1.2835243504841541E-02	  +2.6884095017711146E-01	  +2.3863030590628188E+01	  +2.6796297106506469E+01	  +2.7198303658089218E-01	  +3.0541545125511843E-01	  +7.8877406782208570E-01	  +2.6088537771293766E+04	
  +1.5750000000000000E+02	  +1.6616322357186565E+01	  +1.0177780615000765E+01	  +1.4559647246792070E-04	  +1.2843813581109234E-02	  +2.6874610969984725E-01	  +2.3861130707190512E+01	  +2.6794102972187325E+01	  +2.7200817339321343E-01	  +3.0544298577510637E-01	  +7.8881974577763558E-01	  +2.6084050000131410E+04	
  +1.5762500000000000E+02	  +1.6607882268619395E+01	  +1.0185454995494856E+01	  +1.4632549732464327E-04	  +1.2833303697973834E-02	  +2.6859467905011181E-01	  +2.3860586660281953E+01	  +2.6793337264114246E+01	  +2.7214478457905461E-01	  +3.0559462354016426E-01	  +7.8896683683041113E-01	  +2.6070361901655171E+04	
  +1.5775000000000000E+02	  +1.6600085004423121E+01	  +1.0186377847356123E+01	  +1.4716819799191766E-04	  +1.2846264265602338E-02	  +2.6846346970831048E-01	  +2.3854505354646609E+01	  +2.6786462851779245E+01	  +2.7218922405599832E-01	  +3.0564400436877676E-01	  +7.8949332276211714E-01	  +2.6059462053489537E+04	
  +1.5787500000000000E+02	  +1.6597635485703073E+01	  +1.0181876177518173E+01	  +1.4716819799191766E-04	  +1.2854573580757298E-02	  +2.6829828831933583E-01	  +2.3848390469810848E+01	  +2.6779511663221246E+01	  +2.7210646954091672E-01	  +3.0555011181711550E-01	  +7.8938589057413111E-01	  +2.6060705263357300E+04	
  +1.5800000000000000E+02	  +1.6593362947899283E+01	  +1.0176153158527207E+01	  +1.4745623949257119E-04	  +1.2857971926571151E-02	  +2.6830780528440257E-01	  +2.3839382585678425E+01	  +2.6769516106426494E+01	  +2.7204837930851583E-01	  +3.0548624510106159E-01	  +7.8935563335380843E-01	  +2.6056424371534740E+04	
  +1.5812500000000000E+02	  +1.6595986157529971E+01	  +1.0173865152925885E+01	  +1.4740828279375130E-04	  +1.2855037190219633E-02	  +2.6827710947517280E-01	  +2.3839714579956901E+01	  +2.6769851310455852E+01	  +2.7204202172152908E-01	  +3.0547867707291576E-01	  +7.8944783245197225E-01	  +2.6057396184751138E+04	
  +1.5825000000000000E+02	  +1.6598351480529278E+01	  +1.0171383328204564E+01	  +1.4756139027220265E-04	  +1.2850333012686148E-02	  +2.6826397037614941E-01	  +2.3839625649559263E+01	  +2.6769734808733844E+01	  +2.7201100340827344E-01	  +3.0544365642887927E-01	  +7.8954216036783054E-01	  +2.6060270381510763E+04	
  +1.5837500000000000E+02	  +1.6597229171088770E+01	  +1.0162667869044220E+01	  +1.4717364345907894E-04	  +1.2832593117204577E-02	  +2.6823663681131232E-01	  +2.3830812572904918E+01	  +2.6759897040132994E+01	  +2.7193512669324038E-01	  +3.0535912150055533E-01	  +7.8910330061278111E-01	  +2.6057905153203992E+04	
  +1.5850000000000000E+02	  +1.6595352878046260E+01	  +1.0162829661832559E+01	  +1.4701823085086876E-04	  +1.2834063450252420E-02	  +2.6830698674109671E-01	  +2.3829205024310959E+01	  +2.6758182539878820E+01	  +2.7197031965724167E-01	  +3.0539967453354427E-01	  +7.8910992467379604E-01	  +2.6052775706321805E+04	
  +1.5862500000000000E+02	  +1.6600208993732611E+01	  +1.0167056214298249E+01	  +1.4650534927355529E-04	  +1.2824911750088132E-02	  +2.6828917238491667E-01	  +2.3837404156691925E+01	  +2.6767265208030860E+01	  +2.7196326052435693E-01	  +3.0539032998073334E-01	  +7.8894278187158984E-01	  +2.6062416386735189E+04	
  +1.5875000000000000E+02	  +1.6600670086479276E+01	  +1.0169137317048154E+01	  +1.4630872916400437E-04	  +1.2824842304514918E-02	  +2.6838470981396462E-01	  +2.3839606388411813E+01	  +2.6769807403527434E+01	  +2.7194964880653266E-01	  +3.0537583563235993E-01	  +7.8893352838029729E-01	  +2.6066128783025466E+04	
  +1.5887500000000000E+02	  +1.6602677392847795E+01	  +1.0167634494455127E+01	  +1.4639566046486987E-04	  +1.2831002198399605E-02	  +2.6840891014659263E-01	  +2.3840033021367717E+01	  +2.6770311887302920E+01	  +2.7196107975685391E-01	  +3.0538896149066486E-01	  +7.8886539553895074E-01	  +2.6065499641923456E+04	
  +1.5900000000000000E+02	  +1.6603091057912057E+01	  +1.0169790365297965E+01	  +1.4630206319496972E-04	  +1.2828013323819448E-02	  +2.6844710052928278E-01	  +2.3842314006564354E+01	  +2.6772881423210027E+01	  +2.7199734797045361E-01	  +3.0542978096151241E-01	  +7.8890060117834049E-01	  +2.6064517642423885E+04	
  +1.5912500000000000E+02	  +1.6602166674991413E+01	  +1.0168602148433727E+01	  +1.6229666682895006E-04	  +1.2828335948788716E-02	  +2.6845920316030375E-01	  +2.3840387088884299E+01	  +2.6770768823425140E+01	  +2.7193963815559713E-01	  +3.0536556138317594E-01	  +7.8809731423962814E-01	  +2.6067941976367096E+04	
  +1.5925000000000000E+02	  +1.6426346668642147E+01	  +1.0043440179815519E+01	  +1.9360185111876751E-04	  +1.2611669392950437E-02	  +2.6270806482730735E-01	  +2.3574846161147665E+01	  +2.6469786848457669E+01	  +2.7164047409148057E-01	  +3.0499734333220541E-01	  +7.8828642420764938E-01	  +2.5805979384671518E+04	
  +1.5937500000000000E+02	  +1.6101352920262133E+01	  +9.8028172875090238E+00	  +2.2131716586918488E-04	  +1.2110097414171494E-02	  +2.5233401306996955E-01	  +2.3075554302109037E+01	  +2.5904170207771159E+01	  +2.7086253932198573E-01	  +3.0406503911650534E-01	  +7.8750789155462697E-01	  +2.5331981069565169E+04	
  +1.5950000000000000E+02	  +1.5814188357374389E+01	  +9.6055428106179530E+00	  +2.5902238779489383E-04	  +1.1710767004692398E-02	  +2.4347283150925852E-01	  +2.2647859692381534E+01	  +2.5419731167992339E+01	  +2.7021161775578478E-01	  +3.0328281679221569E-01	  +7.8701340312862789E-01	  +2.4922356645520864E+04	
  +1.5962500000000000E+02	  +1.5494543676798257E+01	  +9.3746785424959977E+00	  +2.6751629181150137E-04	  +1.1239489933560973E-02	  +2.3329249064733737E-01	  +2.2161980450179389E+01	  +2.4869222219294251E+01	  +2.6964316762855089E-01	  +3.0258197685643035E-01	  +7.8726827927305543E-01	  +2.4439094203398541E+04	
  +1.5975000000000000E+02	  +1.5346009460261728E+01	  +9.2745893630668963E+00	  +2.5811283468619718E-04	  +1.1043314436709918E-02	  +2.2860427174572379E-01	  +2.1942623811880356E+01	  +2.4620598823328624E+01	  +2.6942423300437418E-01	  +3.0230595989583570E-01	  +7.8813456075919708E-01	  +2.4216861652962845E+04	
  +1.5987500000000000E+02	  +1.5288659543218644E+01	  +9.2236142445787070E+00	  +2.5439617044990581E-04	  +1.0952129409395918E-02	  +2.2689999659415935E-01	  +2.1846750539061020E+01	  +2.4512273787797358E+01	  +2.6921084541520685E-01	  +3.0205727564212703E-01	  +7.8783639752347134E-01	  +2.4130163029633768E+04	
  +1.6000000000000000E+02	  +1.5214289456691585E+01	  +9.1685785820020840E+00	  +2.4876446858691114E-04	  +1.0835562013432300E-02	  +2.2461264235835421E-01	  +2.1732453962867964E+01	  +2.4382868038693665E+01	  +2.6906901206055955E-01	  +3.0188372769977362E-01	  +7.8809503052718044E-01	  +2.4016573324786525E+04	
  +1.6012500000000000E+02	  +1.5143234937737386E+01	  +9.1154278985665531E+00	  +2.5426702055344016E-04	  +1.0737534737865463E-02	  +2.2247641157822876E-01	  +2.1622675160670561E+01	  +2.4258662836303934E+01	  +2.6887619854371170E-01	  +3.0165448986825272E-01	  +7.8806562741452402E-01	  +2.3912392077575783E+04	
  +1.6025000000000000E+02	  +1.4999067955365728E+01	  +9.0247242773740624E+00	  +2.6700068911249844E-04	  +1.0549963135927772E-02	  +2.1815619421359358E-01	  +2.1415337167231041E+01	  +2.4023792232739790E+01	  +2.6860944134402209E-01	  +3.0132691165261044E-01	  +7.8852619708364913E-01	  +2.3706617970715284E+04	
  +1.6037500000000000E+02	  +1.4786212534662344E+01	  +8.8620295902242656E+00	  +2.7572356360372507E-04	  +1.0264852218021241E-02	  +2.1207781669587361E-01	  +2.1083061359168198E+01	  +2.3648242124886607E+01	  +2.6783514404070480E-01	  +3.0042270559887796E-01	  +7.8825264742957324E-01	  +2.3406262354647934E+04	
  +1.6050000000000000E+02	  +1.4596901205276925E+01	  +8.7264097922793287E+00	  +2.8697326322512544E-04	  +1.0015765714482254E-02	  +2.0661952023906080E-01	  +2.0795749864505538E+01	  +2.3323310997556256E+01	  +2.6729259893820173E-01	  +2.9977992873540382E-01	  +7.8837411922360989E-01	  +2.3134153325654526E+04	
  +1.6062500000000000E+02	  +1.4388356036828050E+01	  +8.5728637586411391E+00	  +2.8456084248261313E-04	  +9.7353070915553765E-03	  +2.0057862557906850E-01	  +2.0475559171760473E+01	  +2.2961219795469187E+01	  +2.6671607933372765E-01	  +2.9909447010432827E-01	  +7.8853719513020948E-01	  +2.2827194050014958E+04	
  +1.6075000000000000E+02	  +1.4268213834702928E+01	  +8.4866023217761519E+00	  +2.7554395693588974E-04	  +9.5681773739352809E-03	  +1.9693097167299164E-01	  +2.0293237317127701E+01	  +2.2754816156479084E+01	  +2.6651550966254228E-01	  +2.9884396119011353E-01	  +7.8890184568371946E-01	  +2.2640958310829636E+04	
  +1.6087500000000000E+02	  +1.4187260644726127E+01	  +8.4296808098959009E+00	  +2.6968730205812185E-04	  +9.4554263772963481E-03	  +1.9467818380629792E-01	  +2.0171284341422741E+01	  +2.2616941454622030E+01	  +2.6628025178853215E-01	  +2.9856526551736984E-01	  +7.8876684941344788E-01	  +2.2524779631785252E+04	
  +1.6100000000000000E+02	  +1.4098018026012417E+01	  +8.3674880543215782E+00	  +2.6350253136338275E-04	  +9.3350190474223421E-03	  +1.9215680666544499E-01	  +2.0037375676880789E+01	  +2.2465506080333995E+01	  +2.6607163871437323E-01	  +2.9831421607965219E-01	  +7.8889998600829947E-01	  +2.2392790382185507E+04	
  +1.6112500000000000E+02	  +1.4014015242422621E+01	  +8.3076906252004274E+00	  +2.5827038559984969E-04	  +9.2247573403850033E-03	  +1.8981137489930053E-01	  +1.9910170318497986E+01	  +2.2321705867623045E+01	  +2.6584832264858121E-01	  +2.9804808138930339E-01	  +7.8896188057289474E-01	  +2.2269322720995719E+04	
  +1.6125000000000000E+02	  +1.3929616064980639E+01	  +8.2486793860464314E+00	  +2.5384277628142689E-04	  +9.1163167080249106E-03	  +1.8747405092809397E-01	  +1.9783306116553206E+01	  +2.2178295451027072E+01	  +2.6563465124069441E-01	  +2.9779268149307114E-01	  +7.8912557553603513E-01	  +2.2145225279705039E+04	
  +1.6137500000000000E+02	  +1.3845512569184116E+01	  +8.1892356091267455E+00	  +2.4926166002776755E-04	  +9.0057380088465998E-03	  +1.8515421672217153E-01	  +1.9656305065727835E+01	  +2.2034748178310863E+01	  +2.6541577072431832E-01	  +2.9753148676246866E-01	  +7.8921028808224503E-01	  +2.2021206908566117E+04	
  +1.6150000000000000E+02	  +1.3765587305762825E+01	  +8.1327651183434977E+00	  +2.4500870129901263E-04	  +8.9015781472033297E-03	  +1.8296472656715684E-01	  +1.9535616999621599E+01	  +2.1898352424106324E+01	  +2.6520472365766556E-01	  +2.9727991203481208E-01	  +7.8928234174822820E-01	  +2.1903415185543316E+04	
