 TIME                    	pcond_low                	hcond_low                	hsteam_low               	
  +1.3612500000000000E+02	  +2.0505333596386183E-01	  +2.5336504498290108E+02	  +2.3112551943070130E+03	
  +1.3625000000000000E+02	  +2.0504357451337882E-01	  +2.5336135027607497E+02	  +2.3118705670126697E+03	
  +1.3637500000000000E+02	  +2.0503647905230957E-01	  +2.5335866464564612E+02	  +2.3119861806793742E+03	
  +1.3650000000000000E+02	  +2.0503204933161101E-01	  +2.5335698799735175E+02	  +2.3114271612097405E+03	
  +1.3662500000000000E+02	  +2.0503083407165926E-01	  +2.5335652802173161E+02	  +2.3113897185110345E+03	
  +1.3675000000000000E+02	  +2.0503083407165926E-01	  +2.5335652802173161E+02	  +2.3127172399837659E+03	
  +1.3687500000000000E+02	  +2.0503083407165926E-01	  +2.5335652802173161E+02	  +2.3126854823380422E+03	
  +1.3700000000000000E+02	  +2.0503083407165926E-01	  +2.5335652802173161E+02	  +2.3119485874749803E+03	
  +1.3712500000000000E+02	  +2.0503262907380104E-01	  +2.5335720742964114E+02	  +2.3124379721930468E+03	
  +1.3725000000000000E+02	  +2.0503985348092374E-01	  +2.5335994186612243E+02	  +2.3118950994140137E+03	
  +1.3737500000000000E+02	  +2.0505192417484353E-01	  +2.5336451062107324E+02	  +2.3122311833563663E+03	
  +1.3750000000000000E+02	  +2.0506884192575664E-01	  +2.5337091398601268E+02	  +2.3121202495008401E+03	
  +1.3762500000000000E+02	  +2.0507911877284191E-01	  +2.5337480377033765E+02	  +2.3123788564655856E+03	
  +1.3775000000000000E+02	  +2.0507911877284191E-01	  +2.5337480377033765E+02	  +2.3117787901603879E+03	
  +1.3787500000000000E+02	  +2.0507911877284191E-01	  +2.5337480377033765E+02	  +2.3117787901603879E+03	
  +1.3800000000000000E+02	  +2.0507911877284191E-01	  +2.5337480377033765E+02	  +2.3118131784228322E+03	
  +1.3812500000000000E+02	  +2.0507844584148538E-01	  +2.5337454906596957E+02	  +2.3117434383841737E+03	
  +1.3825000000000000E+02	  +2.0507711397932479E-01	  +2.5337404495643943E+02	  +2.3121018047730699E+03	
  +1.3837500000000000E+02	  +2.0507580078429585E-01	  +2.5337354791241449E+02	  +2.3126304421049826E+03	
  +1.3850000000000000E+02	  +2.0507450625607590E-01	  +2.5337305793377251E+02	  +2.3125837493425029E+03	
  +1.3862500000000000E+02	  +2.0507386599191965E-01	  +2.5337281559393250E+02	  +2.3123010634520410E+03	
  +1.3875000000000000E+02	  +2.0507386599191965E-01	  +2.5337281559393250E+02	  +2.3123010634520410E+03	
  +1.3887500000000000E+02	  +2.0507386599191965E-01	  +2.5337281559393250E+02	  +2.3122470354893371E+03	
  +1.3900000000000000E+02	  +2.0507386599191965E-01	  +2.5337281559393250E+02	  +2.3120963013541891E+03	
  +1.3912500000000000E+02	  +2.0507279476329512E-01	  +2.5337241013413760E+02	  +2.3117614178267454E+03	
  +1.3925000000000000E+02	  +2.0507069227417976E-01	  +2.5337161434247733E+02	  +2.3115905008134823E+03	
  +1.3937500000000000E+02	  +2.0506864307468459E-01	  +2.5337083872092643E+02	  +2.3114958507411852E+03	
  +1.3950000000000000E+02	  +2.0506664716337242E-01	  +2.5337008326894079E+02	  +2.3112005000695485E+03	
  +1.3962500000000000E+02	  +2.0506566919034597E-01	  +2.5336971310636892E+02	  +2.3115747674948716E+03	
  +1.3975000000000000E+02	  +2.0506566919034597E-01	  +2.5336971310636892E+02	  +2.3115747674948716E+03	
  +1.3987500000000000E+02	  +2.0506566919034597E-01	  +2.5336971310636892E+02	  +2.3115561542313262E+03	
  +1.4000000000000000E+02	  +2.0506566919034597E-01	  +2.5336971310636892E+02	  +2.3114660920387732E+03	
  +1.4012500000000000E+02	  +2.0506465523639700E-01	  +2.5336932932502580E+02	  +2.3114133571654074E+03	
  +1.4025000000000000E+02	  +2.0506267151319263E-01	  +2.5336857848623634E+02	  +2.3114587219027544E+03	
  +1.4037500000000000E+02	  +2.0506074670163607E-01	  +2.5336784994549237E+02	  +2.3112965538476251E+03	
  +1.4050000000000000E+02	  +2.0505888080023488E-01	  +2.5336714370222901E+02	  +2.3113131878265654E+03	
  +1.4062500000000000E+02	  +2.0505796994038850E-01	  +2.5336679894198079E+02	  +2.3114827278189882E+03	
  +1.4075000000000000E+02	  +2.0505796994038850E-01	  +2.5336679894198079E+02	  +2.3114827278189882E+03	
  +1.4087500000000000E+02	  +2.0505796994038850E-01	  +2.5336679894198079E+02	  +2.3114192513196426E+03	
  +1.4100000000000000E+02	  +2.0505796994038850E-01	  +2.5336679894198079E+02	  +2.3114827472090028E+03	
  +1.4112500000000000E+02	  +2.0505487817847939E-01	  +2.5336562871078914E+02	  +2.3109792104627149E+03	
  +1.4125000000000000E+02	  +2.0504924302870170E-01	  +2.5336349580785779E+02	  +2.3117931638990999E+03	
  +1.4137500000000000E+02	  +2.0504433899984625E-01	  +2.5336163963403200E+02	  +2.3117281992107542E+03	
  +1.4150000000000000E+02	  +2.0504016604471265E-01	  +2.5336006017144663E+02	  +2.3115504793631567E+03	
  +1.4162500000000000E+02	  +2.0503835370696524E-01	  +2.5335937420201427E+02	  +2.3105804779405876E+03	
  +1.4175000000000000E+02	  +2.0503835370696524E-01	  +2.5335937420201427E+02	  +2.3105763981984637E+03	
  +1.4187500000000000E+02	  +2.0503835370696524E-01	  +2.5335937420201427E+02	  +2.3115932186849673E+03	
  +1.4200000000000000E+02	  +2.0503835370696524E-01	  +2.5335937420201427E+02	  +2.3115932186849673E+03	
  +1.4212500000000000E+02	  +2.0503874910922956E-01	  +2.5335952386168296E+02	  +2.3115956544874293E+03	
  +1.4225000000000000E+02	  +2.0503956817037966E-01	  +2.5335983387614522E+02	  +2.3114051588717475E+03	
  +1.4237500000000000E+02	  +2.0504042490736557E-01	  +2.5336015815090289E+02	  +2.3113935021776133E+03	
  +1.4250000000000000E+02	  +2.0504131932061209E-01	  +2.5336049668611679E+02	  +2.3113935021776133E+03	
  +1.4262500000000000E+02	  +2.0504178065597098E-01	  +2.5336067130144704E+02	  +2.3116846946999726E+03	
  +1.4275000000000000E+02	  +2.0504178065597098E-01	  +2.5336067130144704E+02	  +2.3118203674585529E+03	
  +1.4287500000000000E+02	  +2.0504178065597098E-01	  +2.5336067130144704E+02	  +2.3119413363318913E+03	
  +1.4300000000000000E+02	  +2.0504178065597098E-01	  +2.5336067130144704E+02	  +2.3121186264782218E+03	
  +1.4312500000000000E+02	  +2.0504209733798198E-01	  +2.5336079116551744E+02	  +2.3118928496387284E+03	
  +1.4325000000000000E+02	  +2.0504274357342389E-01	  +2.5336103576548774E+02	  +2.3121370782743529E+03	
  +1.4337500000000000E+02	  +2.0504340697088100E-01	  +2.5336128686127702E+02	  +2.3123233059002623E+03	
  +1.4350000000000000E+02	  +2.0504408753050304E-01	  +2.5336154445294184E+02	  +2.3123233059002623E+03	
  +1.4362500000000000E+02	  +2.0504443424617405E-01	  +2.5336167568474579E+02	  +2.3120240405674963E+03	
  +1.4375000000000000E+02	  +2.0504443424617405E-01	  +2.5336167568474579E+02	  +2.3119567660781340E+03	
  +1.4387500000000000E+02	  +2.0504443424617405E-01	  +2.5336167568474579E+02	  +2.3121048064287938E+03	
  +1.4400000000000000E+02	  +2.0504443424617405E-01	  +2.5336167568474579E+02	  +2.3120918604605577E+03	
  +1.4412500000000000E+02	  +2.0504443318034127E-01	  +2.5336167528132836E+02	  +2.3126458980528155E+03	
  +1.4425000000000000E+02	  +2.0504443104879613E-01	  +2.5336167447453894E+02	  +2.3132531029602210E+03	
  +1.4437500000000000E+02	  +2.0504442891741104E-01	  +2.5336167366781021E+02	  +2.3133802397215832E+03	
  +1.4450000000000000E+02	  +2.0504442678618615E-01	  +2.5336167286114207E+02	  +2.3132264158596890E+03	
  +1.4462500000000000E+02	  +2.0504442572063386E-01	  +2.5336167245783079E+02	  +2.3127065494166695E+03	
  +1.4475000000000000E+02	  +2.0504442572063386E-01	  +2.5336167245783079E+02	  +2.3127065494166695E+03	
  +1.4487500000000000E+02	  +2.0504442572063386E-01	  +2.5336167245783079E+02	  +2.3121476033880890E+03	
  +1.4500000000000000E+02	  +2.0504442572063386E-01	  +2.5336167245783079E+02	  +2.3122424616757312E+03	
  +1.4512500000000000E+02	  +2.0504502370236338E-01	  +2.5336189879378173E+02	  +2.3125913083579403E+03	
  +1.4525000000000000E+02	  +2.0504625673018076E-01	  +2.5336236549453506E+02	  +2.3133607711307936E+03	
  +1.4537500000000000E+02	  +2.0504753917781418E-01	  +2.5336285090067764E+02	  +2.3133723917310485E+03	
  +1.4550000000000000E+02	  +2.0504887104609812E-01	  +2.5336335501252546E+02	  +2.3133330454178649E+03	
  +1.4562500000000000E+02	  +2.0504955551325355E-01	  +2.5336361408319084E+02	  +2.3130039954009580E+03	
  +1.4575000000000000E+02	  +2.0504955551325355E-01	  +2.5336361408319084E+02	  +2.3130039954009580E+03	
  +1.4587500000000000E+02	  +2.0504955551325355E-01	  +2.5336361408319084E+02	  +2.3125049755555192E+03	
  +1.4600000000000000E+02	  +2.0504955551325355E-01	  +2.5336361408319084E+02	  +2.3123909820314402E+03	
  +1.4612500000000000E+02	  +2.0504951890085057E-01	  +2.5336360022540447E+02	  +2.3122313773123478E+03	
  +1.4625000000000000E+02	  +2.0504944578030992E-01	  +2.5336357254929615E+02	  +2.3123330105840946E+03	
  +1.4637500000000000E+02	  +2.0504937279878960E-01	  +2.5336354492580705E+02	  +2.3124528637437829E+03	
  +1.4650000000000000E+02	  +2.0504929995628937E-01	  +2.5336351735493699E+02	  +2.3124761909888730E+03	
  +1.4662500000000000E+02	  +2.0504926358717188E-01	  +2.5336350358923411E+02	  +2.3124761909888730E+03	
  +1.4675000000000000E+02	  +2.0504926358717188E-01	  +2.5336350358923411E+02	  +2.3124408723294223E+03	
  +1.4687500000000000E+02	  +2.0504926358717188E-01	  +2.5336350358923411E+02	  +2.3122795341992637E+03	
  +1.4700000000000000E+02	  +2.0504926358717188E-01	  +2.5336350358923411E+02	  +2.3123453024793362E+03	
  +1.4712500000000000E+02	  +2.0505009956850148E-01	  +2.5336382000798056E+02	  +2.3124024974333984E+03	
  +1.4725000000000000E+02	  +2.0505182549373618E-01	  +2.5336447327029609E+02	  +2.3127194770200776E+03	
  +1.4737500000000000E+02	  +2.0505362337044089E-01	  +2.5336515376622700E+02	  +2.3123718475217524E+03	
  +1.4750000000000000E+02	  +2.0505549320031860E-01	  +2.5336586149641789E+02	  +2.3128955430553219E+03	
  +1.4762500000000000E+02	  +2.0505645509824819E-01	  +2.5336622557456926E+02	  +2.3128812422100941E+03	
  +1.4775000000000000E+02	  +2.0505645509824819E-01	  +2.5336622557456926E+02	  +2.3122913244384763E+03	
  +1.4787500000000000E+02	  +2.0505645509824819E-01	  +2.5336622557456926E+02	  +2.3123344993905221E+03	
  +1.4800000000000000E+02	  +2.0505645509824819E-01	  +2.5336622557456926E+02	  +2.3124128813351076E+03	
  +1.4812500000000000E+02	  +2.0505539919540136E-01	  +2.5336582591557772E+02	  +2.3122488883613746E+03	
  +1.4825000000000000E+02	  +2.0505335253929458E-01	  +2.5336505125669876E+02	  +2.3118400751368335E+03	
  +1.4837500000000000E+02	  +2.0505139274736317E-01	  +2.5336430947589065E+02	  +2.3118400751368335E+03	
  +1.4850000000000000E+02	  +2.0504951981736663E-01	  +2.5336360057230559E+02	  +2.3116015907322462E+03	
  +1.4862500000000000E+02	  +2.0504861592492063E-01	  +2.5336325844921677E+02	  +2.3116015907322462E+03	
  +1.4875000000000000E+02	  +2.0504861592492063E-01	  +2.5336325844921677E+02	  +2.3118480454953706E+03	
  +1.4887500000000000E+02	  +2.0504861592492063E-01	  +2.5336325844921677E+02	  +2.3119233467364215E+03	
  +1.4900000000000000E+02	  +2.0504861592492063E-01	  +2.5336325844921677E+02	  +2.3119179929865427E+03	
  +1.4912500000000000E+02	  +2.0504933609792195E-01	  +2.5336353103453681E+02	  +2.3118840945246629E+03	
  +1.4925000000000000E+02	  +2.0505081799894853E-01	  +2.5336409193374416E+02	  +2.3125030998860921E+03	
  +1.4937500000000000E+02	  +2.0505235530757868E-01	  +2.5336467380471714E+02	  +2.3125030998860921E+03	
  +1.4950000000000000E+02	  +2.0505394802493371E-01	  +2.5336527664787999E+02	  +2.3127331999826988E+03	
  +1.4962500000000000E+02	  +2.0505476516224447E-01	  +2.5336558593416950E+02	  +2.3127331999826988E+03	
  +1.4975000000000000E+02	  +2.0505476516224447E-01	  +2.5336558593416950E+02	  +2.3126238122866889E+03	
  +1.4987500000000000E+02	  +2.0505476516224447E-01	  +2.5336558593416950E+02	  +2.3123951842986121E+03	
  +1.5000000000000000E+02	  +2.0505476516224447E-01	  +2.5336558593416950E+02	  +2.3122553600801234E+03	
  +1.5012500000000000E+02	  +2.0505487817327470E-01	  +2.5336562870881920E+02	  +2.3124083565778919E+03	
  +1.5025000000000000E+02	  +2.0505510497512000E-01	  +2.5336571455326697E+02	  +2.3119171871411850E+03	
  +1.5037500000000000E+02	  +2.0505533281668081E-01	  +2.5336580079124681E+02	  +2.3119171871411850E+03	
  +1.5050000000000000E+02	  +2.0505556169796060E-01	  +2.5336588742276007E+02	  +2.3116207339721996E+03	
  +1.5062500000000000E+02	  +2.0505567652849599E-01	  +2.5336593088609203E+02	  +2.3116207339721996E+03	
  +1.5075000000000000E+02	  +2.0505567652849599E-01	  +2.5336593088609203E+02	  +2.3117814639853473E+03	
  +1.5087500000000000E+02	  +2.0505567652849599E-01	  +2.5336593088609203E+02	  +2.3119316709988530E+03	
  +1.5100000000000000E+02	  +2.0505567652849599E-01	  +2.5336593088609203E+02	  +2.3121449176107590E+03	
  +1.5112500000000000E+02	  +2.0505597480099874E-01	  +2.5336604378216765E+02	  +2.3117750597937916E+03	
  +1.5125000000000000E+02	  +2.0505657656484344E-01	  +2.5336627154964833E+02	  +2.3117647986662773E+03	
  +1.5137500000000000E+02	  +2.0505718528718647E-01	  +2.5336650195091914E+02	  +2.3114874221330369E+03	
  +1.5150000000000000E+02	  +2.0505780096808374E-01	  +2.5336673498600109E+02	  +2.3114874221330369E+03	
  +1.5162500000000000E+02	  +2.0505811141800784E-01	  +2.5336685249122803E+02	  +2.3116025860400355E+03	
  +1.5175000000000000E+02	  +2.0505811141800784E-01	  +2.5336685249122803E+02	  +2.3116025860400355E+03	
  +1.5187500000000000E+02	  +2.0505811141800784E-01	  +2.5336685249122803E+02	  +2.3117491198093485E+03	
  +1.5200000000000000E+02	  +2.0505811141800784E-01	  +2.5336685249122803E+02	  +2.3119233599708236E+03	
  +1.5212500000000000E+02	  +2.0505606012768829E-01	  +2.5336607607830061E+02	  +2.3110391578958111E+03	
  +1.5225000000000000E+02	  +2.0505219286873133E-01	  +2.5336461232164967E+02	  +2.3116682844853653E+03	
  +1.5237500000000000E+02	  +2.0504863935884160E-01	  +2.5336326731895062E+02	  +2.3114072650713283E+03	
  +1.5250000000000000E+02	  +2.0504539958334192E-01	  +2.5336204106464808E+02	  +2.3113183497184800E+03	
  +1.5262500000000000E+02	  +2.0504389734175629E-01	  +2.5336147246654372E+02	  +2.3104776344303141E+03	
  +1.5275000000000000E+02	  +2.0504389734175629E-01	  +2.5336147246654372E+02	  +2.3118784310743454E+03	
  +1.5287500000000000E+02	  +2.0504389734175629E-01	  +2.5336147246654372E+02	  +2.3117257756519803E+03	
  +1.5300000000000000E+02	  +2.0504389734175629E-01	  +2.5336147246654372E+02	  +2.3117257756519803E+03	
  +1.5312500000000000E+02	  +2.0504037720994173E-01	  +2.5336014009743860E+02	  +2.3121735802866078E+03	
  +1.5325000000000000E+02	  +2.0503490932126450E-01	  +2.5335807050279638E+02	  +2.3121699269421279E+03	
  +1.5337500000000000E+02	  +2.0503153781277653E-01	  +2.5335679438758720E+02	  +2.3116339075129795E+03	
  +1.5350000000000000E+02	  +2.0503026259141499E-01	  +2.5335631171658690E+02	  +2.3114448122406584E+03	
  +1.5362500000000000E+02	  +2.0503041107514658E-01	  +2.5335636791764611E+02	  +2.3131136771713509E+03	
  +1.5375000000000000E+02	  +2.0503041107514658E-01	  +2.5335636791764611E+02	  +2.3120772648038565E+03	
  +1.5387500000000000E+02	  +2.0503041107514658E-01	  +2.5335636791764611E+02	  +2.3120772648038565E+03	
  +1.5400000000000000E+02	  +2.0503041107514658E-01	  +2.5335636791764611E+02	  +2.3121517998592599E+03	
  +1.5412500000000000E+02	  +2.0503035852994964E-01	  +2.5335634802930079E+02	  +2.3116821391139051E+03	
  +1.5425000000000000E+02	  +2.0503028452796829E-01	  +2.5335632001956742E+02	  +2.3118860243454974E+03	
  +1.5437500000000000E+02	  +2.0503025197717178E-01	  +2.5335630769909818E+02	  +2.3119019141768235E+03	
  +1.5450000000000000E+02	  +2.0503026087754236E-01	  +2.5335631106788651E+02	  +2.3120600858023699E+03	
  +1.5462500000000000E+02	  +2.0503028087191608E-01	  +2.5335631863575242E+02	  +2.3120120302391429E+03	
  +1.5475000000000000E+02	  +2.0503028087191608E-01	  +2.5335631863575242E+02	  +2.3124235069955321E+03	
  +1.5487500000000000E+02	  +2.0503028087191608E-01	  +2.5335631863575242E+02	  +2.3124235069955321E+03	
  +1.5500000000000000E+02	  +2.0503028087191608E-01	  +2.5335631863575242E+02	  +2.3125383104808557E+03	
  +1.5512500000000000E+02	  +2.0503025042552758E-01	  +2.5335630711180119E+02	  +2.3126232193893002E+03	
  +1.5525000000000000E+02	  +2.0503039822456431E-01	  +2.5335636305370360E+02	  +2.3126866743073006E+03	
  +1.5537500000000000E+02	  +2.0503082427991007E-01	  +2.5335652431555673E+02	  +2.3127452424152498E+03	
  +1.5550000000000000E+02	  +2.0503152859312607E-01	  +2.5335679089795161E+02	  +2.3129600810928396E+03	
  +1.5562500000000000E+02	  +2.0503198509720180E-01	  +2.5335696368464221E+02	  +2.3124337322833094E+03	
  +1.5575000000000000E+02	  +2.0503198509720180E-01	  +2.5335696368464221E+02	  +2.3126294970373447E+03	
  +1.5587500000000000E+02	  +2.0503198509720180E-01	  +2.5335696368464221E+02	  +2.3126294970373447E+03	
  +1.5600000000000000E+02	  +2.0503198509720180E-01	  +2.5335696368464221E+02	  +2.3125759978760616E+03	
  +1.5612500000000000E+02	  +2.0503026949929964E-01	  +2.5335631433121966E+02	  +2.3125295789534935E+03	
  +1.5625000000000000E+02	  +2.0503517185496825E-01	  +2.5335816987174456E+02	  +2.3128823637726282E+03	
  +1.5637500000000000E+02	  +2.0505118637967576E-01	  +2.5336423136576710E+02	  +2.3116944261021126E+03	
  +1.5650000000000000E+02	  +2.0507831541656651E-01	  +2.5337449970016689E+02	  +2.3124621634817481E+03	
  +1.5662500000000000E+02	  +2.0509604905398560E-01	  +2.5338121187796656E+02	  +2.3126861297485675E+03	
  +1.5675000000000000E+02	  +2.0509604905398560E-01	  +2.5338121187796656E+02	  +2.3126861297485675E+03	
  +1.5687500000000000E+02	  +2.0509604905398560E-01	  +2.5338121187796656E+02	  +2.3126354738905152E+03	
  +1.5700000000000000E+02	  +2.0509604905398560E-01	  +2.5338121187796656E+02	  +2.3124072926786666E+03	
  +1.5712500000000000E+02	  +2.0508995867603033E-01	  +2.5337890667127169E+02	  +2.3120034618413288E+03	
  +1.5725000000000000E+02	  +2.0507866537907091E-01	  +2.5337463216089660E+02	  +2.3115917391177941E+03	
  +1.5737500000000000E+02	  +2.0506855521610176E-01	  +2.5337080546647243E+02	  +2.3111421780661462E+03	
  +1.5750000000000000E+02	  +2.0505962802970912E-01	  +2.5336742652841801E+02	  +2.3110507452724255E+03	
  +1.5762500000000000E+02	  +2.0505560800857406E-01	  +2.5336590495131691E+02	  +2.3115158113020270E+03	
  +1.5775000000000000E+02	  +2.0505560800857406E-01	  +2.5336590495131691E+02	  +2.3113965111392167E+03	
  +1.5787500000000000E+02	  +2.0505560800857406E-01	  +2.5336590495131691E+02	  +2.3113965111392167E+03	
  +1.5800000000000000E+02	  +2.0505560800857406E-01	  +2.5336590495131691E+02	  +2.3115530081180518E+03	
  +1.5812500000000000E+02	  +2.0505532449309621E-01	  +2.5336579764077189E+02	  +2.3118080862077131E+03	
  +1.5825000000000000E+02	  +2.0505476224451355E-01	  +2.5336558482980899E+02	  +2.3118424557855888E+03	
  +1.5837500000000000E+02	  +2.0505420637238911E-01	  +2.5336537443233414E+02	  +2.3125606852701007E+03	
  +1.5850000000000000E+02	  +2.0505365687667629E-01	  +2.5336516644832963E+02	  +2.3128740851817724E+03	
  +1.5862500000000000E+02	  +2.0505338451995991E-01	  +2.5336506336137336E+02	  +2.3128740851817724E+03	
  +1.5875000000000000E+02	  +2.0505338451995991E-01	  +2.5336506336137336E+02	  +2.3125475913146570E+03	
  +1.5887500000000000E+02	  +2.0505338451995991E-01	  +2.5336506336137336E+02	  +2.3123413850239626E+03	
  +1.5900000000000000E+02	  +2.0505338451995991E-01	  +2.5336506336137336E+02	  +2.3122535527743144E+03	
  +1.5912500000000000E+02	  +2.0511651726760363E-01	  +2.5338895909224638E+02	  +2.3123606715535466E+03	
  +1.5925000000000000E+02	  +2.0643939342011991E-01	  +2.5388966742031099E+02	  +2.3138438188303962E+03	
  +1.5937500000000000E+02	  +2.0938438804897291E-01	  +2.5500434722912556E+02	  +2.3181072960476395E+03	
  +1.5950000000000000E+02	  +2.1401346443676347E-01	  +2.5675645160730568E+02	  +2.3229066712393192E+03	
  +1.5962500000000000E+02	  +2.1698862197921057E-01	  +2.5788254807217419E+02	  +2.3267913526868883E+03	
  +1.5975000000000000E+02	  +2.1698862197921057E-01	  +2.5788254807217419E+02	  +2.3292229976130679E+03	
  +1.5987500000000000E+02	  +2.1698862197921057E-01	  +2.5788254807217419E+02	  +2.3281325784426667E+03	
  +1.6000000000000000E+02	  +2.1698862197921057E-01	  +2.5788254807217419E+02	  +2.3297975218410443E+03	
  +1.6012500000000000E+02	  +2.1840700602855001E-01	  +2.5841940611784031E+02	  +2.3309772355357309E+03	
  +1.6025000000000000E+02	  +2.2150427158178224E-01	  +2.5959172043749987E+02	  +2.3328125244062771E+03	
  +1.6037500000000000E+02	  +2.2495912857222194E-01	  +2.6089938303622074E+02	  +2.3368426238293277E+03	
  +1.6050000000000000E+02	  +2.2878515559432019E-01	  +2.6234753340896793E+02	  +2.3404677254930493E+03	
  +1.6062500000000000E+02	  +2.3084201051594583E-01	  +2.6312605253709620E+02	  +2.3433791044712079E+03	
  +1.6075000000000000E+02	  +2.3084201051594583E-01	  +2.6312605253709620E+02	  +2.3453848701192437E+03	
  +1.6087500000000000E+02	  +2.3084201051594583E-01	  +2.6312605253709620E+02	  +2.3458844968960789E+03	
  +1.6100000000000000E+02	  +2.3084201051594583E-01	  +2.6312605253709620E+02	  +2.3467678909268939E+03	
  +1.6112500000000000E+02	  +2.3090963034519368E-01	  +2.6315164662735344E+02	  +2.3476200901981829E+03	
  +1.6125000000000000E+02	  +2.3104517471270111E-01	  +2.6320295014016079E+02	  +2.3483865159332645E+03	
  +1.6137500000000000E+02	  +2.3118112581882785E-01	  +2.6325440760344480E+02	  +2.3493004913678014E+03	
  +1.6150000000000000E+02	  +2.3131748421699841E-01	  +2.6330601922667620E+02	  +2.3501273201483859E+03	
  +1.6162500000000000E+02	  +2.3138581632401434E-01	  +2.6333188291390945E+02	  +2.3510304883559588E+03	
  +1.6175000000000000E+02	  +2.3138581632401434E-01	  +2.6333188291390945E+02	  +2.3517703523432633E+03	
  +1.6187500000000000E+02	  +2.3138581632401434E-01	  +2.6333188291390945E+02	  +2.3524552685644962E+03	
  +1.6200000000000000E+02	  +2.3138581632401434E-01	  +2.6333188291390945E+02	  +2.3532597311352497E+03	
  +1.6212500000000000E+02	  +2.3161066726678925E-01	  +2.6341698894549563E+02	  +2.3537002352795885E+03	
  +1.6225000000000000E+02	  +2.3206367224816424E-01	  +2.6358845122969944E+02	  +2.3548944209380438E+03	
  +1.6237500000000000E+02	  +2.3252109792087419E-01	  +2.6376158674458549E+02	  +2.3560310953534658E+03	
  +1.6250000000000000E+02	  +2.3298296433688376E-01	  +2.6393640307981792E+02	  +2.3568102458797521E+03	
  +1.6262500000000000E+02	  +2.3321556914499519E-01	  +2.6402444394770100E+02	  +2.3578126297992258E+03	
  +1.6275000000000000E+02	  +2.3321556914499519E-01	  +2.6402444394770100E+02	  +2.3583726331962171E+03	
  +1.6287500000000000E+02	  +2.3321556914499519E-01	  +2.6402444394770100E+02	  +2.3577927058578216E+03	
  +1.6300000000000000E+02	  +2.3321556914499519E-01	  +2.6402444394770100E+02	  +2.3594077667400434E+03	
  +1.6312500000000000E+02	  +2.3364502723156086E-01	  +2.6418699373748217E+02	  +2.3591115914925681E+03	
  +1.6325000000000000E+02	  +2.3451528385407475E-01	  +2.6451638567460134E+02	  +2.3613685189201251E+03	
  +1.6337500000000000E+02	  +2.3540076836984111E-01	  +2.6485154136591314E+02	  +2.3627346388864516E+03	
  +1.6350000000000000E+02	  +2.3630161157512936E-01	  +2.6519251031777628E+02	  +2.3638049736092257E+03	
  +1.6362500000000000E+02	  +2.3675783420376015E-01	  +2.6536519048074729E+02	  +2.3648103740808474E+03	
  +1.6375000000000000E+02	  +2.3675783420376015E-01	  +2.6536519048074729E+02	  +2.3654456202534602E+03	
  +1.6387500000000000E+02	  +2.3675783420376015E-01	  +2.6536519048074729E+02	  +2.3648846633488861E+03	
  +1.6400000000000000E+02	  +2.3675783420376015E-01	  +2.6536519048074729E+02	  +2.3662682085955435E+03	
  +1.6412500000000000E+02	  +2.3747692915226112E-01	  +2.6563736775803721E+02	  +2.3662443724940163E+03	
  +1.6425000000000000E+02	  +2.3894374702128068E-01	  +2.6619255799362730E+02	  +2.3687197650094913E+03	
  +1.6437500000000000E+02	  +2.4044917698620377E-01	  +2.6676236289888703E+02	  +2.3704835152299429E+03	
  +1.6450000000000000E+02	  +2.4199376148582435E-01	  +2.6734698778677887E+02	  +2.3721483533627884E+03	
  +1.6462500000000000E+02	  +2.4278091021097681E-01	  +2.6764492340332129E+02	  +2.3734596898808873E+03	
  +1.6475000000000000E+02	  +2.4278091021097681E-01	  +2.6764492340332129E+02	  +2.3739533047704463E+03	
  +1.6487500000000000E+02	  +2.4278091021097681E-01	  +2.6764492340332129E+02	  +2.3735689554560786E+03	
  +1.6500000000000000E+02	  +2.4278091021097681E-01	  +2.6764492340332129E+02	  +2.3740348063937527E+03	
  +1.6512500000000000E+02	  +2.4385218531343458E-01	  +2.6805040079017158E+02	  +2.3751031289608586E+03	
  +1.6525000000000000E+02	  +2.4604937647012587E-01	  +2.6888203715190701E+02	  +2.3780519152325778E+03	
  +1.6537500000000000E+02	  +2.4832061809055242E-01	  +2.6974170159761593E+02	  +2.3805010074241445E+03	
  +1.6550000000000000E+02	  +2.5066738933131977E-01	  +2.7062995398774302E+02	  +2.3827250602946870E+03	
  +1.6562500000000000E+02	  +2.5186957483098210E-01	  +2.7108498093067675E+02	  +2.3844493857881635E+03	
  +1.6575000000000000E+02	  +2.5186957483098210E-01	  +2.7108498093067675E+02	  +2.3849373628021012E+03	
  +1.6587500000000000E+02	  +2.5186957483098210E-01	  +2.7108498093067675E+02	  +2.3845542587361538E+03	
  +1.6600000000000000E+02	  +2.5186957483098210E-01	  +2.7108498093067675E+02	  +2.3850547918389602E+03	
  +1.6612500000000000E+02	  +2.5248606906243154E-01	  +2.7131832385949389E+02	  +2.3859589218201213E+03	
  +1.6625000000000000E+02	  +2.5373414673612732E-01	  +2.7179072098004241E+02	  +2.3881705077790475E+03	
  +1.6637500000000000E+02	  +2.5500251823118592E-01	  +2.7227079930744111E+02	  +2.3897416140772734E+03	
  +1.6650000000000000E+02	  +2.5629139652023086E-01	  +2.7275863945178025E+02	  +2.3911100134076569E+03	
  +1.6662500000000000E+02	  +2.5694359325185767E-01	  +2.7300549576893502E+02	  +2.3923130187697357E+03	
