 TIME                    	DeaLPmout                	ColdPHm_c_out            	DeaHPmout                	HotPHm_c_out             	DeaLPTout                	ColdPhT_c_out            	DeaHPTout                	HotPhT_c_out             	
  +9.8250000000000000E+01	  +4.7408697376453762E+04	  +4.7404279996897574E+04	  +5.4545335802024827E+04	  +5.4587375797401510E+04	  +7.8314203441120895E+01	  +1.0955869070129764E+02	  +1.3888021203187722E+02	  +1.8537269720786273E+02	
  +9.8375000000000000E+01	  +4.7300684623202935E+04	  +4.7300684623202935E+04	  +5.4423924410230720E+04	  +5.4463219398726258E+04	  +7.8256227227633161E+01	  +1.0947760557572094E+02	  +1.3879947261555716E+02	  +1.8528425529124445E+02	
  +9.8500000000000000E+01	  +4.7205756655629077E+04	  +4.7205756655629077E+04	  +5.4312628799526341E+04	  +5.4348548607371325E+04	  +7.8203879057350306E+01	  +1.0941064401098798E+02	  +1.3872616776399877E+02	  +1.8520178691503895E+02	
  +9.8625000000000000E+01	  +4.7110864458026808E+04	  +4.7115186314036553E+04	  +5.4204446631809049E+04	  +5.4230724844596429E+04	  +7.8205447458214451E+01	  +1.0934186892766589E+02	  +1.3865153549684030E+02	  +1.8511838423788271E+02	
  +9.8750000000000000E+01	  +4.7016395879728312E+04	  +4.7016395879728312E+04	  +5.4088421272957268E+04	  +5.4119486009174332E+04	  +7.8158071385458143E+01	  +1.0928696343299615E+02	  +1.3858242048193512E+02	  +1.8503868664063327E+02	
  +9.8875000000000000E+01	  +4.6929716336460420E+04	  +4.6929716336460420E+04	  +5.3985846453756676E+04	  +5.4012657012839038E+04	  +7.8120085725433555E+01	  +1.0922593036756443E+02	  +1.3851454289633230E+02	  +1.8496278364000707E+02	
  +9.9000000000000000E+01	  +4.6843093012190380E+04	  +4.6843093012190380E+04	  +5.3883859569190077E+04	  +5.3910016758605343E+04	  +7.8084906894969606E+01	  +1.0916799229624885E+02	  +1.3844944004543552E+02	  +1.8488950973439393E+02	
  +9.9125000000000000E+01	  +4.6761197689231645E+04	  +4.6761197689231645E+04	  +5.3787439400285257E+04	  +5.3812418362863005E+04	  +7.8049725070573544E+01	  +1.0911343580893934E+02	  +1.3838761549002666E+02	  +1.8481972557252962E+02	
  +9.9250000000000000E+01	  +4.6676987709033616E+04	  +4.6676987709033616E+04	  +5.3687962561072913E+04	  +5.3713406467122222E+04	  +7.8019388069182696E+01	  +1.0905741146036436E+02	  +1.3832522194309001E+02	  +1.8474943272508722E+02	
  +9.9375000000000000E+01	  +4.6595152806301594E+04	  +4.6595152806301594E+04	  +5.3591373054817079E+04	  +5.3616096762919995E+04	  +7.7990618417127536E+01	  +1.0900356310993968E+02	  +1.3826381945677815E+02	  +1.8467996666017578E+02	
  +9.9500000000000000E+01	  +4.6515532735880261E+04	  +4.6515532735880261E+04	  +5.3497434214432753E+04	  +5.3521405926494495E+04	  +7.7963052767675777E+01	  +1.0895132640253141E+02	  +1.3820412838607669E+02	  +1.8461237234289129E+02	
  +9.9625000000000000E+01	  +4.6438322893880097E+04	  +4.6438322893880097E+04	  +5.3406334552305263E+04	  +5.3429456754373357E+04	  +7.7936444861088248E+01	  +1.0890067660980019E+02	  +1.3814618440954851E+02	  +1.8454671595076954E+02	
  +9.9750000000000000E+01	  +4.6367385947910014E+04	  +4.6367385947910014E+04	  +5.3322851631408019E+04	  +5.3344172915631134E+04	  +7.7908123860773571E+01	  +1.0885392174165582E+02	  +1.3809224967592942E+02	  +1.8448550810346717E+02	
  +9.9875000000000000E+01	  +4.6300255926357859E+04	  +4.6300255926357859E+04	  +5.3243862904394759E+04	  +5.3264036784953176E+04	  +7.7879720673152462E+01	  +1.0880917575141856E+02	  +1.3804155431929763E+02	  +1.8442813040014155E+02	
  +1.0000000000000000E+02	  +4.6234792765830061E+04	  +4.6234792765830061E+04	  +5.3166739059039333E+04	  +5.3186354147597405E+04	  +7.7852774959903002E+01	  +1.0876536902694684E+02	  +1.3799242811754530E+02	  +1.8437261890276213E+02	
  +1.0012500000000000E+02	  +4.6202333988682614E+04	  +4.6234792765830061E+04	  +5.3159204951851258E+04	  +5.3111871980765580E+04	  +7.7826452724685183E+01	  +1.0872286198432234E+02	  +1.3794525428505384E+02	  +1.8431926130294963E+02	
  +1.0025000000000000E+02	  +4.6093778227305418E+04	  +4.6097129457497256E+04	  +5.3002575057669252E+04	  +5.3021758619999324E+04	  +7.7837540787638616E+01	  +1.0867347374780881E+02	  +1.3788985592687717E+02	  +1.8425733542242781E+02	
  +1.0037500000000000E+02	  +4.6093959178316945E+04	  +4.6096766534242299E+04	  +5.3005254478045325E+04	  +5.3021758619999324E+04	  +7.7804556994142700E+01	  +1.0868054653036019E+02	  +1.3789141749497441E+02	  +1.8425632108764603E+02	
  +1.0050000000000000E+02	  +4.5948190193399685E+04	  +4.5960427097878557E+04	  +5.2839669019382796E+04	  +5.2880537016289592E+04	  +7.7793542655931986E+01	  +1.0859405572420131E+02	  +1.3780302220287405E+02	  +1.8416045046853097E+02	
  +1.0062500000000000E+02	  +4.5923769831464910E+04	  +4.5960427097878557E+04	  +5.2838539570393710E+04	  +5.2880537016289592E+04	  +7.7793542655931986E+01	  +1.0860161039990311E+02	  +1.3778900719269765E+02	  +1.8415835423216953E+02	
  +1.0075000000000000E+02	  +4.5863427550064051E+04	  +4.5866406606454781E+04	  +5.2730188163637278E+04	  +5.2759374894284498E+04	  +7.7810808138905230E+01	  +1.0853574733768744E+02	  +1.3772657871087992E+02	  +1.8407187962815229E+02	
  +1.0087500000000000E+02	  +4.5863427550064051E+04	  +4.5866406606454781E+04	  +5.2728747314867229E+04	  +5.2759374894284498E+04	  +7.7810808138905230E+01	  +1.0855262675902115E+02	  +1.3772657871087992E+02	  +1.8407115320674370E+02	
  +1.0100000000000000E+02	  +4.5763384003613814E+04	  +4.5763384003613814E+04	  +5.2607748821695001E+04	  +5.2641779044850926E+04	  +7.7771296611739558E+01	  +1.0847152463215990E+02	  +1.3765549098505241E+02	  +1.8398884702529963E+02	
  +1.0112500000000000E+02	  +4.5765698278622745E+04	  +4.5748845222966731E+04	  +5.2597235893950376E+04	  +5.2641779044850926E+04	  +7.7556993020933376E+01	  +1.0844866837588806E+02	  +1.3765523654900028E+02	  +1.8398666128804533E+02	
  +1.0125000000000000E+02	  +4.5788190575332366E+04	  +4.5766952154460057E+04	  +5.2628884637552146E+04	  +5.2668920760189867E+04	  +7.7220690777039252E+01	  +1.0835896106027144E+02	  +1.3764863431731919E+02	  +1.8398505419260439E+02	
  +1.0137500000000000E+02	  +4.6041830102350206E+04	  +4.6039101107583199E+04	  +5.2942705115806450E+04	  +5.2878903169970115E+04	  +7.6960137695824514E+01	  +1.0845373264671845E+02	  +1.3777385749413193E+02	  +1.8413185658626657E+02	
  +1.0150000000000000E+02	  +4.6190585852436059E+04	  +4.6185723434051353E+04	  +5.3133901269175454E+04	  +5.3060362530788756E+04	  +7.6672352980677971E+01	  +1.0849359998463135E+02	  +1.3785072218747482E+02	  +1.8425920075524590E+02	
  +1.0162500000000000E+02	  +4.6275053461950098E+04	  +4.6281178926856250E+04	  +5.3262884031802205E+04	  +5.3265890847750161E+04	  +7.6568426239299399E+01	  +1.0856616324635456E+02	  +1.3798739625916639E+02	  +1.8440314810371981E+02	
  +1.0175000000000000E+02	  +4.6407632310052111E+04	  +4.6398908528850872E+04	  +5.3390571095881583E+04	  +5.3360800522330632E+04	  +7.6537280010296143E+01	  +1.0862719227609546E+02	  +1.3804321429805699E+02	  +1.8447774788598701E+02	
  +1.0187500000000000E+02	  +4.6407632310052111E+04	  +4.6398908528850872E+04	  +5.3392184940517356E+04	  +5.3360800522330632E+04	  +7.6537280010296143E+01	  +1.0861294336378478E+02	  +1.3805340442296620E+02	  +1.8447797661108947E+02	
  +1.0200000000000000E+02	  +4.6412026887270593E+04	  +4.6398908528850872E+04	  +5.3378625489667756E+04	  +5.3320988260174505E+04	  +7.6588440743267867E+01	  +1.0861945389447058E+02	  +1.3803976437936771E+02	  +1.8448032795484932E+02	
  +1.0212500000000000E+02	  +4.6346755744824550E+04	  +4.6337478387829593E+04	  +5.3318344263758561E+04	  +5.3337634588332105E+04	  +7.6176246492677137E+01	  +1.0853268590753349E+02	  +1.3799033677913303E+02	  +1.8445723969485257E+02	
  +1.0225000000000000E+02	  +4.6719219778695478E+04	  +4.6729575504062617E+04	  +5.3794593549699814E+04	  +5.3786977949738663E+04	  +7.5528489792474616E+01	  +1.0863266454284071E+02	  +1.3826658571693940E+02	  +1.8474898214029406E+02	
  +1.0237500000000000E+02	  +4.7264763698384297E+04	  +4.7264735249076162E+04	  +5.4439894183713106E+04	  +5.4454262913785526E+04	  +7.4884029427078318E+01	  +1.0888085371390962E+02	  +1.3865649902690316E+02	  +1.8520591789957226E+02	
  +1.0250000000000000E+02	  +4.7749109141250839E+04	  +4.7707980541423713E+04	  +5.4983175881423071E+04	  +5.5036809021821988E+04	  +7.4234455943708824E+01	  +1.0907520223381685E+02	  +1.3899738611174999E+02	  +1.8562302388118744E+02	
  +1.0262500000000000E+02	  +4.8339172388642881E+04	  +4.8338734697510539E+04	  +5.5729511378398827E+04	  +5.5737231834856793E+04	  +7.4070163502420868E+01	  +1.0939420652672881E+02	  +1.3941924296089030E+02	  +1.8610758262636014E+02	
  +1.0275000000000000E+02	  +4.8576123706682782E+04	  +4.8576123706682782E+04	  +5.6014662305373829E+04	  +5.6046723906316416E+04	  +7.4205791364228176E+01	  +1.0958581526717045E+02	  +1.3961973135178224E+02	  +1.8634663843504987E+02	
  +1.0287500000000000E+02	  +4.8771297914844770E+04	  +4.8768797193403203E+04	  +5.6245374136669052E+04	  +5.6180747131801472E+04	  +7.4295403471651511E+01	  +1.0965183515430054E+02	  +1.3969867697755356E+02	  +1.8644966285038055E+02	
  +1.0300000000000000E+02	  +4.8862881265086282E+04	  +4.8857643000586882E+04	  +5.6354460188552126E+04	  +5.6318909880935265E+04	  +7.4286126846399341E+01	  +1.0972731316532884E+02	  +1.3978641311697021E+02	  +1.8654953371980815E+02	
  +1.0312500000000000E+02	  +4.9035634343495702E+04	  +4.9035634343495702E+04	  +5.6564076232585510E+04	  +5.6488459606320044E+04	  +7.4219666222599258E+01	  +1.0979679185443510E+02	  +1.3988950234357071E+02	  +1.8666466567334368E+02	
  +1.0325000000000000E+02	  +4.9185310164362352E+04	  +4.9185310164362352E+04	  +5.6751778378801355E+04	  +5.6814308090147926E+04	  +7.3914006351870171E+01	  +1.0987599520955710E+02	  +1.4006160067504013E+02	  +1.8688566674993695E+02	
  +1.0337500000000000E+02	  +4.9643384061565666E+04	  +4.9633052983661473E+04	  +5.7283763575968434E+04	  +5.7338721083507276E+04	  +7.3715439992890694E+01	  +1.1013645548222436E+02	  +1.4039009970564726E+02	  +1.8723888376513153E+02	
  +1.0350000000000000E+02	  +4.9998118194442730E+04	  +4.9990860505606455E+04	  +5.7714951214853747E+04	  +5.7761238485982438E+04	  +7.3491154800920995E+01	  +1.1030846096509060E+02	  +1.4064380883228586E+02	  +1.8753606655571642E+02	
  +1.0362500000000000E+02	  +5.0397629838342807E+04	  +5.0392083192389007E+04	  +5.8193924621534148E+04	  +5.8246636999591210E+04	  +7.3486904860114365E+01	  +1.1054295292233969E+02	  +1.4093911666287147E+02	  +1.8787057278754006E+02	
  +1.0375000000000000E+02	  +5.0668171457266377E+04	  +5.0670399622953511E+04	  +5.8522717624713448E+04	  +5.8535256125909138E+04	  +7.3646087951793888E+01	  +1.1070252659891962E+02	  +1.4113243614304011E+02	  +1.8808206632978931E+02	
  +1.0387500000000000E+02	  +5.0873930984366285E+04	  +5.0868303323809909E+04	  +5.8762484237699304E+04	  +5.8693835332154034E+04	  +7.3709198144946981E+01	  +1.1080249632031797E+02	  +1.4122486929770079E+02	  +1.8819886896776902E+02	
  +1.0400000000000000E+02	  +5.1004229682949270E+04	  +5.1004229682949270E+04	  +5.8928232191228373E+04	  +5.8875153244185152E+04	  +7.3771146034498088E+01	  +1.1089842527215120E+02	  +1.4133747061774409E+02	  +1.8832666538467095E+02	
  +1.0412500000000000E+02	  +5.1107178687555454E+04	  +5.1112728757407844E+04	  +5.9064406624402356E+04	  +5.9081134588136818E+04	  +7.4016209945923364E+01	  +1.1103821972029755E+02	  +1.4147606481050829E+02	  +1.8846626382918973E+02	
  +1.0425000000000000E+02	  +5.1257038267718977E+04	  +5.1253659226902368E+04	  +5.9217009106345737E+04	  +5.9193699640636914E+04	  +7.4314126878118458E+01	  +1.1113761884641173E+02	  +1.4154981868881913E+02	  +1.8855140352160868E+02	
  +1.0437500000000000E+02	  +5.1292255994084073E+04	  +5.1319730500875929E+04	  +5.9280880742182948E+04	  +5.9193699640636914E+04	  +7.4687060084575108E+01	  +1.1116186181111556E+02	  +1.4155079156440416E+02	  +1.8855274919624836E+02	
  +1.0450000000000000E+02	  +5.1323801027533154E+04	  +5.1319854769156111E+04	  +5.9288633855713706E+04	  +5.9274282086194005E+04	  +7.4965169029944420E+01	  +1.1124708461103373E+02	  +1.4161864353470153E+02	  +1.8861102390702450E+02	
  +1.0462500000000000E+02	  +5.1345879441054021E+04	  +5.1362336223103877E+04	  +5.9329984806072694E+04	  +5.9274282086194005E+04	  +7.5190745613540926E+01	  +1.1125705886907996E+02	  +1.4162078121134189E+02	  +1.8861313591848483E+02	
  +1.0475000000000000E+02	  +5.1406490936686161E+04	  +5.1362336223103877E+04	  +5.9342510905534786E+04	  +5.9365018165367117E+04	  +7.5181456167102951E+01	  +1.1130540881331238E+02	  +1.4168289299940207E+02	  +1.8867633004255629E+02	
  +1.0487500000000000E+02	  +5.1523596240127670E+04	  +5.1523596240127670E+04	  +5.9530432905392743E+04	  +5.9489161944443331E+04	  +7.5227954748279103E+01	  +1.1135372248647535E+02	  +1.4175966089103002E+02	  +1.8876173893319807E+02	
  +1.0500000000000000E+02	  +5.1607280643443039E+04	  +5.1607280643443039E+04	  +5.9631134481126901E+04	  +5.9598871193483166E+04	  +7.5284686200616306E+01	  +1.1139725394085301E+02	  +1.4182762166353868E+02	  +1.8883943016957943E+02	
  +1.0512500000000000E+02	  +5.1742431702894064E+04	  +5.1739037879669217E+04	  +5.9788011530566589E+04	  +5.9715412552915033E+04	  +7.5069469628475375E+01	  +1.1141695625643398E+02	  +1.4189721877514486E+02	  +1.8891887327054576E+02	
  +1.0525000000000000E+02	  +5.1923014992799777E+04	  +5.1915800532989371E+04	  +6.0012808108735822E+04	  +6.0058330255718582E+04	  +7.4521924582696073E+01	  +1.1147286149930333E+02	  +1.4207829382443984E+02	  +1.8913993173129779E+02	
  +1.0537500000000000E+02	  +5.2430122749111222E+04	  +5.2389497604145319E+04	  +6.0593453238587521E+04	  +6.0659428811718935E+04	  +7.4131776502822902E+01	  +1.1164533683192283E+02	  +1.4242524181048245E+02	  +1.8954046350701370E+02	
  +1.0550000000000000E+02	  +5.2791400504679223E+04	  +5.2777500609432958E+04	  +6.1069731135504007E+04	  +6.1123402608166616E+04	  +7.3702954054749682E+01	  +1.1176321293280711E+02	  +1.4269593165392695E+02	  +1.8986213491505660E+02	
  +1.0562500000000000E+02	  +5.3308165345261281E+04	  +5.3259441664928549E+04	  +6.1656910923767915E+04	  +6.1730499325897981E+04	  +7.3634218197633018E+01	  +1.1197511932968904E+02	  +1.4305857387418186E+02	  +1.9027016812876008E+02	
  +1.0575000000000000E+02	  +5.3525792976887875E+04	  +5.3498479337327437E+04	  +6.1947251213909316E+04	  +6.1990107381908150E+04	  +7.3743033628564930E+01	  +1.1208258217203802E+02	  +1.4323371011984847E+02	  +1.9046478617588008E+02	
  +1.0587500000000000E+02	  +5.3756835674817245E+04	  +5.3757885255050496E+04	  +6.2259638987935141E+04	  +6.2168618249638035E+04	  +7.3868427916379630E+01	  +1.1216152445336898E+02	  +1.4333768187772645E+02	  +1.9059000121784140E+02	
  +1.0600000000000000E+02	  +5.3899877378787904E+04	  +5.3894305022791203E+04	  +6.2426190213859642E+04	  +6.2342373696487382E+04	  +7.3939470580468367E+01	  +1.1223671540599410E+02	  +1.4344668109235491E+02	  +1.9071084378053934E+02	
  +1.0612500000000000E+02	  +5.3957258066198759E+04	  +5.3954940040247333E+04	  +6.2523292121339902E+04	  +6.2527701521928335E+04	  +7.2841625310617701E+01	  +1.1216739995314101E+02	  +1.4351920025302906E+02	  +1.9082641949882546E+02	
  +1.0625000000000000E+02	  +5.5041244183061324E+04	  +5.5043141763926789E+04	  +6.3860087225930358E+04	  +6.3828046283760501E+04	  +7.1047744793913253E+01	  +1.1244617637833552E+02	  +1.4414444209317386E+02	  +1.9170688391460703E+02	
  +1.0637500000000000E+02	  +5.6638610439624688E+04	  +5.6636711705912727E+04	  +6.5824992660417571E+04	  +6.5769515513211853E+04	  +6.9612169693588669E+01	  +1.1296902353133540E+02	  +1.4506053760615842E+02	  +1.9298951079921332E+02	
  +1.0650000000000000E+02	  +5.8244805633530821E+04	  +5.8235207078282612E+04	  +6.7800404052907674E+04	  +6.7745553326440568E+04	  +6.8111234788123568E+01	  +1.1351080027206829E+02	  +1.4599549999339274E+02	  +1.9428220792117418E+02	
  +1.0662500000000000E+02	  +5.9925993058091735E+04	  +5.9927136036845717E+04	  +6.9894451875913364E+04	  +6.9895465361163195E+04	  +6.8002719601020303E+01	  +1.1420604232531562E+02	  +1.4703952639225881E+02	  +1.9568352349047845E+02	
  +1.0675000000000000E+02	  +6.0878114578131092E+04	  +6.0879727827166942E+04	  +7.1032233537077598E+04	  +7.0990480950081488E+04	  +6.8602450214220440E+01	  +1.1464174817923428E+02	  +1.4760901565125454E+02	  +1.9626137762416644E+02	
  +1.0687500000000000E+02	  +6.1088124544209582E+04	  +6.1053971238736915E+04	  +7.1241464263260830E+04	  +7.1314605253347021E+04	  +6.8851997976376296E+01	  +1.1478244910516776E+02	  +1.4776355319124400E+02	  +1.9640551419195927E+02	
  +1.0700000000000000E+02	  +6.1674909120126125E+04	  +6.1677333043353901E+04	  +7.1978579261947685E+04	  +7.2010136324346793E+04	  +6.9119041325503702E+01	  +1.1505762272055949E+02	  +1.4810805230732882E+02	  +1.9672777336716845E+02	
  +1.0712500000000000E+02	  +6.2085411178841925E+04	  +6.2085563601407950E+04	  +7.2479070273311067E+04	  +7.2519006769700907E+04	  +6.8632481006768472E+01	  +1.1518763803856999E+02	  +1.4835090585713647E+02	  +1.9697999634411289E+02	
  +1.0725000000000000E+02	  +6.3238706402968193E+04	  +6.3238706402968193E+04	  +7.3881840603586796E+04	  +7.3856959108402647E+04	  +6.8004564778150396E+01	  +1.1558772041123640E+02	  +1.4900624018073970E+02	  +1.9764728975012429E+02	
  +1.0737500000000000E+02	  +6.4652784411949935E+04	  +6.4650059851436228E+04	  +7.5603051791868595E+04	  +7.5616013450096463E+04	  +6.7610856055920024E+01	  +1.1611440440690957E+02	  +1.4986724598314555E+02	  +1.9849349006864614E+02	
  +1.0750000000000000E+02	  +6.6078266444457549E+04	  +6.6075708001183142E+04	  +7.7331094246122637E+04	  +7.7345136730891390E+04	  +6.7425600246210720E+01	  +1.1666904959674433E+02	  +1.5071907497196000E+02	  +1.9932080889090250E+02	
  +1.0762500000000000E+02	  +6.7625476022452072E+04	  +6.7625476022452072E+04	  +7.9188543342637946E+04	  +7.9123949408633198E+04	  +6.7884284583984382E+01	  +1.1733184568354714E+02	  +1.5161099341737099E+02	  +2.0017336642177372E+02	
  +1.0775000000000000E+02	  +6.8413934361720516E+04	  +6.8405576129032677E+04	  +8.0121358872847442E+04	  +8.0121038322670225E+04	  +6.8441384059107634E+01	  +1.1771582715917110E+02	  +1.5209805100506509E+02	  +2.0060174540414263E+02	
  +1.0787500000000000E+02	  +6.8894394088178291E+04	  +6.8896535145165763E+04	  +8.0718352005199020E+04	  +8.0760766995221988E+04	  +6.8759762203450080E+01	  +1.1793662906993160E+02	  +1.5234488727360110E+02	  +2.0091757579147111E+02	
  +1.0800000000000000E+02	  +6.9550004866826290E+04	  +6.9554206356869938E+04	  +8.1507745142463071E+04	  +8.1550510181660458E+04	  +6.9167961005601839E+01	  +1.1823797525167561E+02	  +1.5268398920536902E+02	  +2.0127424382664353E+02	
  +1.0812500000000000E+02	  +7.0115203761638521E+04	  +7.0117508971995412E+04	  +8.2182486007959684E+04	  +8.2209758667604896E+04	  +6.9601677067137700E+01	  +1.1850487081377773E+02	  +1.5297131038466640E+02	  +2.0158234749051357E+02	
  +1.0825000000000000E+02	  +7.0704066442764975E+04	  +7.0706970018371328E+04	  +8.2889484506150213E+04	  +8.2924624978621898E+04	  +7.0169065745087835E+01	  +1.1879693774355330E+02	  +1.5328314490717617E+02	  +2.0191681128054356E+02	
  +1.0837500000000000E+02	  +7.1307579498488500E+04	  +7.1320142350561116E+04	  +8.3624442213194605E+04	  +8.3662069846688973E+04	  +7.0760891534553608E+01	  +1.1910085133754264E+02	  +1.5360514483634944E+02	  +2.0225748884095023E+02	
  +1.0850000000000000E+02	  +7.1897926711945940E+04	  +7.1897350436851135E+04	  +8.4326501694349121E+04	  +8.4358892979682234E+04	  +7.1347266128069421E+01	  +1.1931699217561142E+02	  +1.5390536381307234E+02	  +2.0258066130472312E+02	
