 TIME                    	m_steamhigh_sec          	m_steamlow_sec           	Qdh                      	
  +1.2400000000000000E+02	  +1.2288197089337070E+01	  +9.7037777110402406E+00	  +4.5503542661739004E+04	
  +1.2412500000000000E+02	  +1.2288739864494303E+01	  +9.6856574119284318E+00	  +4.5510032769590682E+04	
  +1.2425000000000000E+02	  +1.2292989822378916E+01	  +9.6856574119284318E+00	  +4.5523010601892791E+04	
  +1.2437500000000000E+02	  +1.2299465455205620E+01	  +9.6778168587908411E+00	  +4.5535985256326647E+04	
  +1.2450000000000000E+02	  +1.2305049322235707E+01	  +9.6797494109293698E+00	  +4.5548956732892220E+04	
  +1.2462500000000000E+02	  +1.2307825377310383E+01	  +9.6742076412764710E+00	  +4.5555441279474391E+04	
  +1.2475000000000000E+02	  +1.2307590896324694E+01	  +9.6786453676866220E+00	  +4.5555441279474391E+04	
  +1.2487500000000000E+02	  +1.2306832809906838E+01	  +9.6724698162569798E+00	  +4.5555441279474391E+04	
  +1.2500000000000000E+02	  +1.2306863638388585E+01	  +9.6718137928777583E+00	  +4.5555441279474391E+04	
  +1.2512500000000000E+02	  +1.2308816947656618E+01	  +9.6706050077335224E+00	  +4.5555171195414921E+04	
  +1.2525000000000000E+02	  +1.2310309557437996E+01	  +9.6796823432966406E+00	  +4.5554630163015667E+04	
  +1.2537500000000000E+02	  +1.2310969530774466E+01	  +9.6765725928101549E+00	  +4.5554087978242605E+04	
  +1.2550000000000000E+02	  +1.2311591300485095E+01	  +9.6794185297225077E+00	  +4.5553544641095708E+04	
  +1.2562500000000000E+02	  +1.2312221118979840E+01	  +9.6781653721189791E+00	  +4.5553272540382110E+04	
  +1.2575000000000000E+02	  +1.2312015571255705E+01	  +9.6822530491264693E+00	  +4.5553272540382110E+04	
  +1.2587500000000000E+02	  +1.2312099431248814E+01	  +9.6802282312759935E+00	  +4.5553272540382110E+04	
  +1.2600000000000000E+02	  +1.2312231286039623E+01	  +9.6840726070450387E+00	  +4.5553272540382110E+04	
  +1.2612500000000000E+02	  +1.2309526302032591E+01	  +9.6837029668605865E+00	  +4.5559122653523780E+04	
  +1.2625000000000000E+02	  +1.2303668988287001E+01	  +9.6874817110661464E+00	  +4.5570788693764131E+04	
  +1.2637500000000000E+02	  +1.2298544704370412E+01	  +9.6879701052686844E+00	  +4.5582409152613749E+04	
  +1.2650000000000000E+02	  +1.2293590667292211E+01	  +9.6957903685958744E+00	  +4.5593984030072665E+04	
  +1.2662500000000000E+02	  +1.2290994782857370E+01	  +9.6990196110186346E+00	  +4.5599754375780612E+04	
  +1.2675000000000000E+02	  +1.2290605105980678E+01	  +9.7017653930962418E+00	  +4.5599754375780612E+04	
  +1.2687500000000000E+02	  +1.2290404180700488E+01	  +9.6993844213929812E+00	  +4.5599754375780612E+04	
  +1.2700000000000000E+02	  +1.2290252309287661E+01	  +9.7012954072293400E+00	  +4.5599754375780612E+04	
  +1.2712500000000000E+02	  +1.2276121323320472E+01	  +9.7190449262265162E+00	  +4.5590129995434545E+04	
  +1.2725000000000000E+02	  +1.2250787646572766E+01	  +9.7519136087539113E+00	  +4.5570758557121968E+04	
  +1.2737500000000000E+02	  +1.2218758703107941E+01	  +9.7789164158428381E+00	  +4.5551223548648813E+04	
  +1.2750000000000000E+02	  +1.2192692168133554E+01	  +9.8147765405125185E+00	  +4.5531524970015038E+04	
  +1.2762500000000000E+02	  +1.2173689366988963E+01	  +9.8136646045563047E+00	  +4.5521614341887936E+04	
  +1.2775000000000000E+02	  +1.2174166614588790E+01	  +9.8280266331650079E+00	  +4.5521614341887936E+04	
  +1.2787500000000000E+02	  +1.2174793979825989E+01	  +9.8280266331650079E+00	  +4.5521614341887936E+04	
  +1.2800000000000000E+02	  +1.2174353855138484E+01	  +9.8288738675009686E+00	  +4.5521614341887936E+04	
  +1.2812500000000000E+02	  +1.2146972518657350E+01	  +9.8503595076103352E+00	  +4.5514271745900100E+04	
  +1.2825000000000000E+02	  +1.2097739876598890E+01	  +9.9009248178422222E+00	  +4.5498741812795903E+04	
  +1.2837500000000000E+02	  +1.2041683394771624E+01	  +9.9323116622973231E+00	  +4.5482085558187027E+04	
  +1.2850000000000000E+02	  +1.1992135411077035E+01	  +9.9962694839473709E+00	  +4.5464302982073452E+04	
  +1.2862500000000000E+02	  +1.1960988380541002E+01	  +9.9964569840779607E+00	  +4.5454989323452377E+04	
  +1.2875000000000000E+02	  +1.1961320203301495E+01	  +1.0014190475434845E+01	  +4.5454989323452377E+04	
  +1.2887500000000000E+02	  +1.1961877497849841E+01	  +1.0014190475434845E+01	  +4.5454989323452377E+04	
  +1.2900000000000000E+02	  +1.1961395479438561E+01	  +1.0013347207415610E+01	  +4.5454989323452377E+04	
  +1.2912500000000000E+02	  +1.1935114997424392E+01	  +1.0038806060966664E+01	  +4.5443179671414662E+04	
  +1.2925000000000000E+02	  +1.1881704153510247E+01	  +1.0086761204267766E+01	  +4.5417341380130318E+04	
  +1.2937500000000000E+02	  +1.1828277790467000E+01	  +1.0150104409175588E+01	  +4.5388544439234167E+04	
  +1.2950000000000000E+02	  +1.1773378885643794E+01	  +1.0193380487285715E+01	  +4.5356788848726275E+04	
  +1.2962500000000000E+02	  +1.1742194992656174E+01	  +1.0207230764610976E+01	  +4.5339801559867861E+04	
  +1.2975000000000000E+02	  +1.1742631821498028E+01	  +1.0207230764610976E+01	  +4.5339801559867861E+04	
  +1.2987500000000000E+02	  +1.1743623191241314E+01	  +1.0213484297812126E+01	  +4.5339801559867861E+04	
  +1.3000000000000000E+02	  +1.1742651106268447E+01	  +1.0216076328119923E+01	  +4.5339801559867861E+04	
  +1.3012500000000000E+02	  +1.1703907433798344E+01	  +1.0250487029769625E+01	  +4.5331698355411885E+04	
  +1.3025000000000000E+02	  +1.1624623182054961E+01	  +1.0302554741690319E+01	  +4.5314369603746251E+04	
  +1.3037500000000000E+02	  +1.1548204949031414E+01	  +1.0374312721115084E+01	  +4.5295544395075718E+04	
  +1.3050000000000000E+02	  +1.1469728691661373E+01	  +1.0444573861448950E+01	  +4.5275222729400281E+04	
  +1.3062500000000000E+02	  +1.1427294174457494E+01	  +1.0479213411655500E+01	  +4.5264500725185739E+04	
  +1.3075000000000000E+02	  +1.1427832110119503E+01	  +1.0479213411655500E+01	  +4.5264500725185739E+04	
  +1.3087500000000000E+02	  +1.1426832008518058E+01	  +1.0479846188015189E+01	  +4.5264500725185739E+04	
  +1.3100000000000000E+02	  +1.1425125143950067E+01	  +1.0475550249551345E+01	  +4.5264500725185739E+04	
  +1.3112500000000000E+02	  +1.1398210080128639E+01	  +1.0499946287034760E+01	  +4.5256858405325889E+04	
  +1.3125000000000000E+02	  +1.1348538695534787E+01	  +1.0561135081880284E+01	  +4.5237679731184428E+04	
  +1.3137500000000000E+02	  +1.1290754494372417E+01	  +1.0599342066319501E+01	  +4.5213309011147227E+04	
  +1.3150000000000000E+02	  +1.1235701696644895E+01	  +1.0657101189300834E+01	  +4.5183746245214294E+04	
  +1.3162500000000000E+02	  +1.1204666659412139E+01	  +1.0677338167530133E+01	  +4.5167017845036920E+04	
  +1.3175000000000000E+02	  +1.1205474360850971E+01	  +1.0677338167530133E+01	  +4.5167017845036920E+04	
  +1.3187500000000000E+02	  +1.1205659032361346E+01	  +1.0684541195761508E+01	  +4.5167017845036920E+04	
  +1.3200000000000000E+02	  +1.1204583608283725E+01	  +1.0683997419640638E+01	  +4.5167017845036920E+04	
  +1.3212500000000000E+02	  +1.1215309594496819E+01	  +1.0669478098893030E+01	  +4.5173027122109634E+04	
  +1.3225000000000000E+02	  +1.1234879524917963E+01	  +1.0637312815285709E+01	  +4.5184484112564256E+04	
  +1.3237500000000000E+02	  +1.1258106708097667E+01	  +1.0608427043641035E+01	  +4.5195192351431091E+04	
  +1.3250000000000000E+02	  +1.1280799300615994E+01	  +1.0579598921670749E+01	  +4.5205151838710095E+04	
  +1.3262500000000000E+02	  +1.1294075357876631E+01	  +1.0577504761539668E+01	  +4.5209850800504166E+04	
  +1.3275000000000000E+02	  +1.1293702428132171E+01	  +1.0569611235377963E+01	  +4.5209850800504166E+04	
  +1.3287500000000000E+02	  +1.1293365499969958E+01	  +1.0567146668027654E+01	  +4.5209850800504166E+04	
  +1.3300000000000000E+02	  +1.1293079323917095E+01	  +1.0557409656945623E+01	  +4.5209850800504166E+04	
  +1.3312500000000000E+02	  +1.1298244941365578E+01	  +1.0554775222205135E+01	  +4.5209501687976051E+04	
  +1.3325000000000000E+02	  +1.1308261509552638E+01	  +1.0547869781840584E+01	  +4.5208793700091701E+04	
  +1.3337500000000000E+02	  +1.1317937906389243E+01	  +1.0537896219745106E+01	  +4.5208072695103212E+04	
  +1.3350000000000000E+02	  +1.1327767980301250E+01	  +1.0531041307297285E+01	  +4.5207338673010585E+04	
  +1.3362500000000000E+02	  +1.1331761529418737E+01	  +1.0513527334990361E+01	  +4.5206966780550239E+04	
  +1.3375000000000000E+02	  +1.1331696209223766E+01	  +1.0513527334990361E+01	  +4.5206966780550239E+04	
  +1.3387500000000000E+02	  +1.1332622876766800E+01	  +1.0517205724892529E+01	  +4.5206966780550239E+04	
  +1.3400000000000000E+02	  +1.1333299567756395E+01	  +1.0516640126422281E+01	  +4.5206966780550239E+04	
  +1.3412500000000000E+02	  +1.1471956069302976E+01	  +1.0366538314174626E+01	  +4.5264105881238225E+04	
  +1.3425000000000000E+02	  +1.1781725159809925E+01	  +1.0092661023881719E+01	  +4.5354854154877132E+04	
  +1.3437500000000000E+02	  +1.2083576767370403E+01	  +9.8047008562947546E+00	  +4.5414229191533290E+04	
  +1.3450000000000000E+02	  +1.2386448213294658E+01	  +9.5177972645753126E+00	  +4.5442230991206656E+04	
  +1.3462500000000000E+02	  +1.2524470374755060E+01	  +9.3508396989474587E+00	  +4.5444466927174813E+04	
  +1.3475000000000000E+02	  +1.2536604284666153E+01	  +9.3742184451977746E+00	  +4.5444466927174813E+04	
  +1.3487500000000000E+02	  +1.2535833524895674E+01	  +9.3742184451977746E+00	  +4.5444466927174813E+04	
  +1.3500000000000000E+02	  +1.2535431805705603E+01	  +9.3663904992506684E+00	  +4.5444466927174813E+04	
  +1.3512500000000000E+02	  +1.2556608358511580E+01	  +9.3495606163700788E+00	  +4.5446546562175237E+04	
  +1.3525000000000000E+02	  +1.2598117963551051E+01	  +9.3274664478339560E+00	  +4.5443483466577993E+04	
  +1.3537500000000000E+02	  +1.2632625696644951E+01	  +9.2871612833352160E+00	  +4.5430790550183345E+04	
  +1.3550000000000000E+02	  +1.2669842954380441E+01	  +9.2375430337323774E+00	  +4.5408467812991250E+04	
  +1.3562500000000000E+02	  +1.2687734333346624E+01	  +9.2272310602086733E+00	  +4.5393695261596178E+04	
  +1.3575000000000000E+02	  +1.2687199803993886E+01	  +9.2272310602086733E+00	  +4.5393695261596178E+04	
  +1.3587500000000000E+02	  +1.2688888363683194E+01	  +9.2247856927512260E+00	  +4.5393695261596178E+04	
  +1.3600000000000000E+02	  +1.2691071520836100E+01	  +9.2292851796568964E+00	  +4.5393695261596178E+04	
  +1.3612500000000000E+02	  +1.2495499796290581E+01	  +9.4207513268349867E+00	  +4.5424959448367037E+04	
  +1.3625000000000000E+02	  +1.2092460962329543E+01	  +9.7699055692642141E+00	  +4.5424496782383016E+04	
  +1.3637500000000000E+02	  +1.1697443879684924E+01	  +1.0143271899942841E+01	  +4.5340046063698072E+04	
  +1.3650000000000000E+02	  +1.1307357343731791E+01	  +1.0535294936859971E+01	  +4.5171607292312241E+04	
  +1.3662500000000000E+02	  +1.1115563253787574E+01	  +1.0729168656541713E+01	  +4.5055892386856460E+04	
  +1.3675000000000000E+02	  +1.1108701843646902E+01	  +1.0684546994796742E+01	  +4.5055892386856460E+04	
  +1.3687500000000000E+02	  +1.1112341672199918E+01	  +1.0687514908011803E+01	  +4.5055892386856460E+04	
  +1.3700000000000000E+02	  +1.1112839134559421E+01	  +1.0698191634575357E+01	  +4.5055892386856460E+04	
  +1.3712500000000000E+02	  +1.1337711155555548E+01	  +1.0474923528904920E+01	  +4.5178896605389848E+04	
  +1.3725000000000000E+02	  +1.1805170164845363E+01	  +1.0064520335629673E+01	  +4.5368271979440600E+04	
  +1.3737500000000000E+02	  +1.2263220964355394E+01	  +9.6157923568290400E+00	  +4.5482136602803293E+04	
  +1.3750000000000000E+02	  +1.2735115299115019E+01	  +9.1847247651599897E+00	  +4.5520490475477993E+04	
  +1.3762500000000000E+02	  +1.2971982801210366E+01	  +8.9542433576606211E+00	  +4.5511350880307320E+04	
  +1.3775000000000000E+02	  +1.2974976930068378E+01	  +8.9699004743494903E+00	  +4.5511350880307320E+04	
  +1.3787500000000000E+02	  +1.2975668017757606E+01	  +8.9699004743494903E+00	  +4.5511350880307320E+04	
  +1.3800000000000000E+02	  +1.2976097753996003E+01	  +8.9665616190568755E+00	  +4.5511350880307320E+04	
  +1.3812500000000000E+02	  +1.2998428850614147E+01	  +8.9643204157882224E+00	  +4.5513282049198016E+04	
  +1.3825000000000000E+02	  +1.3035990408238098E+01	  +8.9159066437707466E+00	  +4.5512461203637955E+04	
  +1.3837500000000000E+02	  +1.3073455531874153E+01	  +8.8615544422036141E+00	  +4.5505396113622606E+04	
  +1.3850000000000000E+02	  +1.3112922983074927E+01	  +8.8198681494645115E+00	  +4.5492086779151985E+04	
  +1.3862500000000000E+02	  +1.3133685428056561E+01	  +8.8081795516424002E+00	  +4.5483090520245954E+04	
  +1.3875000000000000E+02	  +1.3133704800311744E+01	  +8.8081795516424002E+00	  +4.5483090520245954E+04	
  +1.3887500000000000E+02	  +1.3134364839530800E+01	  +8.8039874208364530E+00	  +4.5483090520245954E+04	
  +1.3900000000000000E+02	  +1.3136288220234052E+01	  +8.8056422306585667E+00	  +4.5483090520245954E+04	
  +1.3912500000000000E+02	  +1.3121546070947320E+01	  +8.8111712908249906E+00	  +4.5477195907161644E+04	
  +1.3925000000000000E+02	  +1.3096090033175798E+01	  +8.8440836702082155E+00	  +4.5465343074078555E+04	
  +1.3937500000000000E+02	  +1.3065714718676309E+01	  +8.8697885021700529E+00	  +4.5453405431776177E+04	
  +1.3950000000000000E+02	  +1.3038248478253175E+01	  +8.8984672003613756E+00	  +4.5441382980254537E+04	
  +1.3962500000000000E+02	  +1.3022080664978803E+01	  +8.9122973067371518E+00	  +4.5435339951036462E+04	
  +1.3975000000000000E+02	  +1.3023180422809885E+01	  +8.9122973067371518E+00	  +4.5435339951036462E+04	
  +1.3987500000000000E+02	  +1.3023798536175709E+01	  +8.9141074105569622E+00	  +4.5435339951036462E+04	
  +1.4000000000000000E+02	  +1.3021843820379205E+01	  +8.9151024956832181E+00	  +4.5435339951036462E+04	
  +1.4012500000000000E+02	  +1.2996558701633250E+01	  +8.9444998333378969E+00	  +4.5430666595252711E+04	
  +1.4025000000000000E+02	  +1.2941418693662840E+01	  +8.9870338905058205E+00	  +4.5419946091700258E+04	
  +1.4037500000000000E+02	  +1.2886897082592597E+01	  +9.0396834396582868E+00	  +4.5407393865501210E+04	
  +1.4050000000000000E+02	  +1.2831578350309599E+01	  +9.0893976075094240E+00	  +4.5393009916655588E+04	
  +1.4062500000000000E+02	  +1.2801530361607233E+01	  +9.1167228407082881E+00	  +4.5385131046240283E+04	
  +1.4075000000000000E+02	  +1.2802771626255140E+01	  +9.1167228407082881E+00	  +4.5385131046240283E+04	
  +1.4087500000000000E+02	  +1.2802671785542790E+01	  +9.1231590402749987E+00	  +4.5385131046240283E+04	
  +1.4100000000000000E+02	  +1.2801086102931240E+01	  +9.1235551827095716E+00	  +4.5385131046240283E+04	
  +1.4112500000000000E+02	  +1.2715381613851051E+01	  +9.2077028994473142E+00	  +4.5372529147629051E+04	
  +1.4125000000000000E+02	  +1.2529107864390182E+01	  +9.3645003897341823E+00	  +4.5339174053992043E+04	
  +1.4137500000000000E+02	  +1.2349069781373096E+01	  +9.5338946658974866E+00	  +4.5294950565135448E+04	
  +1.4150000000000000E+02	  +1.2170133276337062E+01	  +9.7075429995281191E+00	  +4.5239858681059377E+04	
  +1.4162500000000000E+02	  +1.2085984986696308E+01	  +9.7999000705464052E+00	  +4.5208237090814029E+04	
  +1.4175000000000000E+02	  +1.2080211575170329E+01	  +9.8002884824073586E+00	  +4.5208237090814029E+04	
  +1.4187500000000000E+02	  +1.2079180794955304E+01	  +9.8039834968568442E+00	  +4.5208237090814029E+04	
  +1.4200000000000000E+02	  +1.2079707854260255E+01	  +9.8039834968568442E+00	  +4.5208237090814029E+04	
  +1.4212500000000000E+02	  +1.2071501691250473E+01	  +9.8044493802900714E+00	  +4.5215689462126655E+04	
  +1.4225000000000000E+02	  +1.2054246854917880E+01	  +9.8298811992444133E+00	  +4.5228509156078362E+04	
  +1.4237500000000000E+02	  +1.2036875703628686E+01	  +9.8424755581903494E+00	  +4.5238548785132014E+04	
  +1.4250000000000000E+02	  +1.2017314198773175E+01	  +9.8424755581903494E+00	  +4.5245808349287574E+04	
  +1.4262500000000000E+02	  +1.2007334248228288E+01	  +9.8477768717796224E+00	  +4.5248395607028586E+04	
  +1.4275000000000000E+02	  +1.2006716886593328E+01	  +9.8506764519090879E+00	  +4.5248395607028586E+04	
  +1.4287500000000000E+02	  +1.2006211213811136E+01	  +9.8511280414330340E+00	  +4.5248395607028586E+04	
  +1.4300000000000000E+02	  +1.2006718414724022E+01	  +9.8425648686517295E+00	  +4.5248395607028586E+04	
  +1.4312500000000000E+02	  +1.2014379029199855E+01	  +9.8493955170940577E+00	  +4.5251953197679512E+04	
  +1.4325000000000000E+02	  +1.2028751979651016E+01	  +9.8254087600796112E+00	  +4.5258922934588030E+04	
  +1.4337500000000000E+02	  +1.2042290627000982E+01	  +9.8129936210304614E+00	  +4.5265698745638685E+04	
  +1.4350000000000000E+02	  +1.2058321069512887E+01	  +9.8129936210304614E+00	  +4.5272280630831570E+04	
  +1.4362500000000000E+02	  +1.2066379960710320E+01	  +9.8103798856857729E+00	  +4.5275498851231314E+04	
  +1.4375000000000000E+02	  +1.2065446535891672E+01	  +9.8033038492753271E+00	  +4.5275498851231314E+04	
  +1.4387500000000000E+02	  +1.2065234402808557E+01	  +9.7983021583793981E+00	  +4.5275498851231314E+04	
  +1.4400000000000000E+02	  +1.2066294954090662E+01	  +9.7989539617676709E+00	  +4.5275498851231314E+04	
  +1.4412500000000000E+02	  +1.2115664197254738E+01	  +9.7388253292715898E+00	  +4.5278879375568496E+04	
  +1.4425000000000000E+02	  +1.2220417244607011E+01	  +9.6308896601886840E+00	  +4.5282733959794772E+04	
  +1.4437500000000000E+02	  +1.2327272511360823E+01	  +9.5307382998358907E+00	  +4.5282713258090305E+04	
  +1.4450000000000000E+02	  +1.2436281572738682E+01	  +9.4322544754386826E+00	  +4.5278817270455067E+04	
  +1.4462500000000000E+02	  +1.2493921798669627E+01	  +9.3818954688930756E+00	  +4.5275416044413418E+04	
  +1.4475000000000000E+02	  +1.2496256512630694E+01	  +9.3818954688930756E+00	  +4.5275416044413418E+04	
  +1.4487500000000000E+02	  +1.2496651672046088E+01	  +9.3899935107929622E+00	  +4.5275416044413418E+04	
  +1.4500000000000000E+02	  +1.2496975726289577E+01	  +9.3811768500563684E+00	  +4.5275416044413418E+04	
  +1.4512500000000000E+02	  +1.2539723881555823E+01	  +9.3365728364767016E+00	  +4.5287117641892139E+04	
  +1.4525000000000000E+02	  +1.2625047656536504E+01	  +9.2353907924149397E+00	  +4.5305418557714831E+04	
  +1.4537500000000000E+02	  +1.2714379587155918E+01	  +9.1491985001575351E+00	  +4.5316916434691142E+04	
  +1.4550000000000000E+02	  +1.2803491698981750E+01	  +9.0638577505337814E+00	  +4.5321611272821094E+04	
  +1.4562500000000000E+02	  +1.2850232960677641E+01	  +9.0168363381417613E+00	  +4.5321407552318698E+04	
  +1.4575000000000000E+02	  +1.2852063199427549E+01	  +9.0168363381417613E+00	  +4.5321407552318698E+04	
  +1.4587500000000000E+02	  +1.2853351946367681E+01	  +9.0243309185998921E+00	  +4.5321407552318698E+04	
  +1.4600000000000000E+02	  +1.2854282205740086E+01	  +9.0219127813299629E+00	  +4.5321407552318698E+04	
  +1.4612500000000000E+02	  +1.2860599316561547E+01	  +9.0215347072372847E+00	  +4.5321204653602261E+04	
  +1.4625000000000000E+02	  +1.2874088450995206E+01	  +9.0125397640119331E+00	  +4.5320711420626321E+04	
  +1.4637500000000000E+02	  +1.2885973282093296E+01	  +8.9931648562313953E+00	  +4.5320101606926342E+04	
  +1.4650000000000000E+02	  +1.2898546829284069E+01	  +8.9823512912745773E+00	  +4.5319375212502324E+04	
  +1.4662500000000000E+02	  +1.2904841253388314E+01	  +8.9823512912745773E+00	  +4.5318968297518790E+04	
  +1.4675000000000000E+02	  +1.2905630169278858E+01	  +8.9786909594145126E+00	  +4.5318968297518790E+04	
  +1.4687500000000000E+02	  +1.2905653292860745E+01	  +8.9796765009389699E+00	  +4.5318968297518790E+04	
  +1.4700000000000000E+02	  +1.2905803902338592E+01	  +8.9737201698125677E+00	  +4.5318968297518790E+04	
  +1.4712500000000000E+02	  +1.2917962647522781E+01	  +8.9606699261056146E+00	  +4.5326154533093460E+04	
  +1.4725000000000000E+02	  +1.2939677252029144E+01	  +8.9328130760177622E+00	  +4.5340312953666173E+04	
  +1.4737500000000000E+02	  +1.2967144058261693E+01	  +8.9171182761153016E+00	  +4.5354185973470056E+04	
  +1.4750000000000000E+02	  +1.2987412909549400E+01	  +8.8812996434944971E+00	  +4.5367773592505095E+04	
  +1.4762500000000000E+02	  +1.3003633615138986E+01	  +8.8835806269006223E+00	  +4.5374460376734321E+04	
  +1.4775000000000000E+02	  +1.3003472913047082E+01	  +8.8805142473204057E+00	  +4.5374460376734321E+04	
  +1.4787500000000000E+02	  +1.3003052475809392E+01	  +8.8763131620019617E+00	  +4.5374460376734321E+04	
  +1.4800000000000000E+02	  +1.3003487094247172E+01	  +8.8716558197680833E+00	  +4.5374460376734321E+04	
  +1.4812500000000000E+02	  +1.2998686798574957E+01	  +8.8774901072658174E+00	  +4.5366844938710376E+04	
  +1.4825000000000000E+02	  +1.2987736517309626E+01	  +8.8989400246691268E+00	  +4.5351608916272729E+04	
  +1.4837500000000000E+02	  +1.2975972346629231E+01	  +8.8989400246691268E+00	  +4.5336366031981946E+04	
  +1.4850000000000000E+02	  +1.2964822290761493E+01	  +8.9262216631602342E+00	  +4.5321116285838129E+04	
  +1.4862500000000000E+02	  +1.2958569241261916E+01	  +8.9262216631602342E+00	  +4.5313488839571277E+04	
  +1.4875000000000000E+02	  +1.2957653065233343E+01	  +8.9232996156331783E+00	  +4.5313488839571277E+04	
  +1.4887500000000000E+02	  +1.2957561067544555E+01	  +8.9273548496078945E+00	  +4.5313488839571277E+04	
  +1.4900000000000000E+02	  +1.2957929320887553E+01	  +8.9324253897475323E+00	  +4.5313488839571277E+04	
  +1.4912500000000000E+02	  +1.2962800013488302E+01	  +8.9341976027124250E+00	  +4.5319587730069325E+04	
  +1.4925000000000000E+02	  +1.2972163402559419E+01	  +8.9082938201067492E+00	  +4.5331775384568333E+04	
  +1.4937500000000000E+02	  +1.2982870630614773E+01	  +8.9082938201067492E+00	  +4.5343949537071283E+04	
  +1.4950000000000000E+02	  +1.2993642300094653E+01	  +8.8847147277203415E+00	  +4.5356110187578146E+04	
  +1.4962500000000000E+02	  +1.2999012963189362E+01	  +8.8847147277203415E+00	  +4.5362185449583056E+04	
  +1.4975000000000000E+02	  +1.3000247717133911E+01	  +8.8826229703187494E+00	  +4.5362185449583056E+04	
  +1.4987500000000000E+02	  +1.3001353160273851E+01	  +8.8848397186343515E+00	  +4.5362185449583056E+04	
  +1.5000000000000000E+02	  +1.3000755202954219E+01	  +8.8837146634610704E+00	  +4.5362185449583056E+04	
  +1.5012500000000000E+02	  +1.2993691661194960E+01	  +8.8768539182716086E+00	  +4.5363027295391657E+04	
  +1.5025000000000000E+02	  +1.2982569256933926E+01	  +8.9037752599863111E+00	  +4.5364704102491960E+04	
  +1.5037500000000000E+02	  +1.2970877564438753E+01	  +8.9037752599863111E+00	  +4.5366371730236293E+04	
  +1.5050000000000000E+02	  +1.2958280166546780E+01	  +8.9287468576975346E+00	  +4.5368030178624686E+04	
  +1.5062500000000000E+02	  +1.2951672226128370E+01	  +8.9287468576975346E+00	  +4.5368855960560410E+04	
  +1.5075000000000000E+02	  +1.2950738838073020E+01	  +8.9303344165979368E+00	  +4.5368855960560410E+04	
  +1.5087500000000000E+02	  +1.2949516279638672E+01	  +8.9309170967882849E+00	  +4.5368855960560410E+04	
  +1.5100000000000000E+02	  +1.2949491642832053E+01	  +8.9289051800392958E+00	  +4.5368855960560410E+04	
  +1.5112500000000000E+02	  +1.2942505534106832E+01	  +8.9493929675711072E+00	  +4.5371117618844670E+04	
  +1.5125000000000000E+02	  +1.2926273303165827E+01	  +8.9606416026897957E+00	  +4.5375551293152021E+04	
  +1.5137500000000000E+02	  +1.2910655872338767E+01	  +8.9851503573395810E+00	  +4.5379865444444535E+04	
  +1.5150000000000000E+02	  +1.2894472191143112E+01	  +8.9851503573395810E+00	  +4.5384060072722183E+04	
  +1.5162500000000000E+02	  +1.2885755760543599E+01	  +9.0052874409948664E+00	  +4.5386112565730444E+04	
  +1.5175000000000000E+02	  +1.2885299309881587E+01	  +9.0052874409948664E+00	  +4.5386112565730444E+04	
  +1.5187500000000000E+02	  +1.2884385276549423E+01	  +9.0068705633323560E+00	  +4.5386112565730444E+04	
  +1.5200000000000000E+02	  +1.2883453062994985E+01	  +9.0048957587006129E+00	  +4.5386112565730444E+04	
  +1.5212500000000000E+02	  +1.2800626475810517E+01	  +9.1003597920469854E+00	  +4.5379812285763881E+04	
  +1.5225000000000000E+02	  +1.2618483086473363E+01	  +9.2583694242229484E+00	  +4.5360196457664570E+04	
  +1.5237500000000000E+02	  +1.2441257682322570E+01	  +9.4426933928244239E+00	  +4.5331226938677079E+04	
  +1.5250000000000000E+02	  +1.2265569047152475E+01	  +9.6093164688516097E+00	  +4.5292903728801364E+04	
  +1.5262500000000000E+02	  +1.2184186647221297E+01	  +9.6895605367568596E+00	  +4.5270234489780429E+04	
  +1.5275000000000000E+02	  +1.2177482367613171E+01	  +9.6697772288310571E+00	  +4.5270234489780429E+04	
  +1.5287500000000000E+02	  +1.2176450433809938E+01	  +9.6884427147761887E+00	  +4.5270234489780429E+04	
  +1.5300000000000000E+02	  +1.2176934830744399E+01	  +9.6884427147761887E+00	  +4.5270234489780429E+04	
  +1.5312500000000000E+02	  +1.2039821581479982E+01	  +9.7948169147005704E+00	  +4.5271635939999534E+04	
  +1.5325000000000000E+02	  +1.1765901231724754E+01	  +1.0055329687082347E+01	  +4.5241141126191338E+04	
  +1.5337500000000000E+02	  +1.1505109323971789E+01	  +1.0332306698470667E+01	  +4.5166249360054571E+04	
  +1.5350000000000000E+02	  +1.1234595346358700E+01	  +1.0588616349492035E+01	  +4.5046960641589278E+04	
  +1.5362500000000000E+02	  +1.1088467809947421E+01	  +1.0672355734610475E+01	  +4.4970667425233405E+04	
  +1.5375000000000000E+02	  +1.1093274024307362E+01	  +1.0695242464343545E+01	  +4.4970667425233405E+04	
  +1.5387500000000000E+02	  +1.1093974597830803E+01	  +1.0695242464343545E+01	  +4.4970667425233405E+04	
  +1.5400000000000000E+02	  +1.1095744199156616E+01	  +1.0688275418795724E+01	  +4.4970667425233405E+04	
  +1.5412500000000000E+02	  +1.1096776992931954E+01	  +1.0697335145212833E+01	  +4.4977335900415273E+04	
  +1.5425000000000000E+02	  +1.1099364672547658E+01	  +1.0692534882605921E+01	  +4.4989470421425867E+04	
  +1.5437500000000000E+02	  +1.1100602951633547E+01	  +1.0688200058848880E+01	  +4.5000001703298942E+04	
